,NDB_NO,Description,Weight(g),Measure,"Fatty acids, total saturated (g)","Fatty acids, total polyunsaturated (g)",Fructose (g),"Sugars, total (g)",Thiamin (mg),Leucine (g),6:0 (g),22:4 (g),"Folate, food (µg)","18:3 n-3 c,c,c (ALA) (g)",Vitamin E (alpha-tocopherol) (mg),Phenylalanine (g),Lysine (g),22:1 c (g),"Fluoride, F (µg)","Tocotrienol, beta (mg)",18:1 t (g),20:1 (g),15:1 (g),Glutamic acid (g),Aspartic acid (g),17:1 (g),21:5 (g),"20:2 n-6 c,c (g)","Fiber, total dietary (g)",20:3 n-3 (g),Lutein + zeaxanthin (µg),Menaquinone-4 (µg),"Tocotrienol, alpha (mg)",Alanine (g),13:0 (g),Beta-sitosterol (mg),18:4 (g),Retinol (µg),18:1-11 t (18:1t n-7) (g),Caffeine (mg),Hydroxyproline (g),Protein (g),Lycopene (µg),Niacin (mg),"Copper, Cu (mg)",17:0 (g),18:0 (g),18:3 undifferentiated (g),Glucose (dextrose) (g),14:1 (g)_x,"Folate, DFE (µg)_x",20:3 undifferentiated (g)_x,14:1 (g)_y,"Folate, DFE (µg)_y",20:3 undifferentiated (g)_y,Threonine (g),"18:3 n-6 c,c,c (g)",Maltose (g),Energy (kJ),"Fatty acids, total trans-monoenoic (g)",14:0 (g),Phytosterols (mg),"Iron, Fe (mg)",Cystine (g),"Fatty acids, total trans-polyenoic (g)",Water (g),"Cryptoxanthin, beta (µg)","Tocopherol, gamma (mg)",Glycine (g),"Calcium, Ca (mg)",16:1 t (g),"Carotene, beta (µg)",15:0 (g),Riboflavin (mg),20:5 n-3 (EPA) (g),Vitamin B-12 (µg),"Fatty acids, total monounsaturated (g)",Vitamin K (phylloquinone) (µg),"Vitamin A, RAE (µg)",12:0 (g),Vitamin B-6 (mg),22:0 (g),Ash (g),"Tocopherol, delta (mg)",22:1 undifferentiated (g),Vitamin D3 (cholecalciferol) (µg),24:0 (g),Campesterol (mg),16:1 c (g),"Sodium, Na (mg)",4:0 (g),Galactose (g),22:5 n-3 (DPA) (g),"Alcohol, ethyl (g)",18:2 undifferentiated (g),"Potassium, K (mg)",Betaine (mg),Proline (g),Total lipid (fat) (g),16:1 undifferentiated (g),18:2 t not further defined (g),18:2 i (g),Sucrose (g),"Vitamin A, IU (IU)",Energy (kcal),24:1 c (g),Tryptophan (g),Starch (g),Cholesterol (mg),Tyrosine (g),20:0 (g),"Selenium, Se (µg)",Folic acid (µg),"Manganese, Mn (mg)","Folate, total (µg)",Isoleucine (g),16:0 (g),"Phosphorus, P (mg)","Vitamin B-12, added (µg)_x","Choline, total (mg)_x",Serine (g)_x,"Vitamin B-12, added (µg)_y","Choline, total (mg)_y",Serine (g)_y,"Carbohydrate, by difference (g)",22:1 t (g),"18:2 t,t (g)","Carotene, alpha (µg)",Vitamin D (IU),18:1 c (g),"18:2 n-6 c,c (g)",Stigmasterol (mg),Pantothenic acid (mg),Arginine (g),Vitamin D2 (ergocalciferol) (µg),10:0 (g),Vitamin D (D2 + D3) (µg),Valine (g),"Magnesium, Mg (mg)",18:1 undifferentiated (g),Histidine (g),Dihydrophylloquinone (µg),20:3 n-6 (g),20:4 undifferentiated (g),"Fatty acids, total trans (g)",Theobromine (mg),"Tocotrienol, delta (mg)","Vitamin C, total ascorbic acid (mg)","Tocotrienol, gamma (mg)",Methionine (g),8:0 (g),Lactose (g),18:2 CLAs (g)
142,"""19125""",Chocolate-flavored hazelnut spread,37.0,1.0 serving 2 TBSP,10.517,0.000,,20.0,0.031,,0.001,,5,,,,,,,,,,,,,,,,2.0,,4,,,,,,0.000,0,,3,,,,0.158,0.174,0.000,2.062,0.000,,0.0,5,,0.0,5,,,,,834,,0.065,,,,,,,,,,,,,0.063,0.000,0.10,0.000,0.7,0,0.002,0.03,1.352,0.53,,0.000,,,,,,,,,,0.000,151.0,,,,,,,,1,199.0,0.000,,,,,,,0,0.321,5,,,,0.00,6.5,,0.00,6.5,,23.07,,,0.0,,,,,,,,,0.0,,24.0,0.000,,,,,,85.0,,0.0,,,,,
143,"""19860""","Cocoa, dry powder, hi-fat or breakfast, processed with alkali",6.0,1.0 tablespoon Ghirardelli label 2011,0.758,0.046,,0.09,0.005,,0.000,,2,,,,,,,,,,,,,,,,2.0,,2,,,,,,,0,,4,,,,0.108,0.217,,0.402,0.000,,,,,,,,,,,120,,0.002,,,,,,,,,,,,,0.022,,0.00,0.443,0.3,0,0.000,0.011,,0.41,,0.000,,,,,,,,,,0.046,151.0,,,,,,,,0,29.0,,,,,,,,0,,2,,,,0.00,0.7,,0.00,0.7,,2.98,,,0.0,,,,,,,,,0.0,,29.0,0.443,,,,,,147.0,,0.0,,,,,
144,"""19165""","Cocoa, dry powder, unsweetened",86.0,1.0 cup,6.940,0.378,,1.5,0.067,1.023,0.000,,28,,,,0.845,,,,,,,,,,,,31.8,,33,,,,,,,0,,198,,,,1.879,3.258,,3.655,0.000,,,,,,,,0.667,,,819,,0.017,,,,,,,,,,,,,0.207,,0.00,3.930,2.1,0,0.000,0.101,,4.99,,0.000,,,,,,,,,,0.378,1311.0,,0.721,11.78,0.000,,,,0,196.0,,0.252,,0.0,0.632,,12.3,0,3.300,28,0.654,3.173,631.0,0.00,10.3,0.728,0.00,10.3,0.728,49.79,,,0.0,,,,,,0.955,,0.000,0.0,1.012,429.0,3.930,0.292,,,,,1769.0,,0.0,,,,,
145,"""19171""","Cocoa, dry powder, unsweetened, HERSHEY'S European Style Cocoa",5.0,1.0 tbsp,0.000,,,0.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,,,,,,,,,,,,,,,,,,,,,,,,0.35,,,,,,,,,,,,,,,,,,,,,0,20.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,"""19166""","Cocoa, dry powder, unsweetened, processed with alkali",86.0,1.0 cup,6.674,0.361,,1.51,0.095,0.943,0.000,,28,,,,0.78,,,,,,,,,,,,25.6,,33,,,,,,,0,,67,,,,2.064,3.102,,3.509,0.000,,,,,,,,0.616,,,793,,0.017,,,,,,,,,,,,,0.396,,0.00,3.775,2.1,0,0.000,0.101,,6.71,,0.000,,,,,,,,,,0.361,2158.0,,0.665,11.27,0.000,,,,0,189.0,,0.233,,0.0,0.583,,11.4,0,3.214,28,0.603,3.053,626.0,0.00,9.8,0.672,0.00,9.8,0.672,50.14,,,0.0,,,,,,0.881,,0.000,0.0,0.934,409.0,3.775,0.268,,,,,2265.0,,0.0,,,,,
147,"""19186""","Desserts, apple crisp, prepared-from-recipe",141.0,0.5 cup,0.966,1.613,,27.75,0.117,,0.000,,6,,,,,,,,,,0.0,,,0.000,,,2.0,,27,,,,,,,37,,0,,,,1.193,0.100,0.000,0.375,0.097,,0.0,34,,0.0,34,,,,,952,,0.010,,,,,,,,,,,,,0.114,,0.00,1.881,5.8,41,0.000,0.056,,1.51,,0.000,,,,,,,,,,1.516,110.0,,,,,,,,200,227.0,,,,,,,,17,0.183,23,,,,0.00,,,0.00,,,43.48,,,0.0,,,,,,,,,,,,1.880,,,,,,0.0,,3.1,,,,,
148,"""19168""","Desserts, egg custard, baked, prepared-from-recipe",141.0,0.5 cup,3.051,0.578,,15.51,0.054,,0.090,,14,,,,,,,,,,,,,,,,0.0,,83,,,,,,0.000,69,,0,,,,0.148,0.039,0.004,0.642,0.099,,0.001,14,,0.001,14,,,,,616,,0.371,,,,,,,,,,,,,0.338,0.001,0.55,1.944,0.3,69,0.094,0.068,0.003,1.07,,0.001,,,,,,,,,,0.433,209.0,,,,,,,,247,147.0,,,,,,,,0,0.014,14,,,,0.00,,,0.00,,,15.51,,,0.0,,,,,,,,,,,,1.860,,,,,,0.0,,,,,,,
149,"""19094""","Desserts, flan, caramel custard, prepared-from-recipe",153.0,0.5 cup,2.752,0.600,,34.85,0.049,,0.073,,14,,,,,,,,,,,,,,,,0.0,,99,,,,,,0.000,69,,0,,,,0.125,0.043,0.005,0.592,0.083,,0.003,14,,0.003,14,,,,,932,,0.300,,,,,,,,,,,,,0.321,0.002,0.55,1.937,0.3,70,0.076,0.067,0.003,0.95,,0.002,,,,,,,,,,0.462,181.0,,,,,,,,246,222.0,,,,,,,,0,0.015,14,,,,0.00,,,0.00,,,34.85,,,0.0,,,,,,,,,,,,1.836,,,,,,0.0,,,,,,,
150,"""19182""","Desserts, mousse, chocolate, prepared-from-recipe",808.0,1.0 recipe yield,73.940,7.102,,119.66,0.364,,1.640,,121,,,,,,,,,,,,,,,,4.8,,760,,,,,,0.000,1115,,57,,,,1.180,0.606,0.032,21.097,1.422,,0.016,121,,0.016,121,,,,,7603,,8.225,,,,,,,,,,,,,1.656,0.008,3.80,40.618,12.9,1131,2.246,0.469,0.024,6.14,,0.008,,,,,,,,,,5.300,1155.0,,,,,,,,4113,1818.0,,,,,,,,0,0.477,121,,,,0.00,,,0.00,,,129.85,,,24.0,,,,,,,,,,,,37.386,,,,,,364.0,,0.8,,,,,
151,"""19220""","Desserts, rennin, chocolate, dry mix",9.0,1.0 tbsp,0.175,0.009,,,,,,,,,,,0.011,,,,,,,,,,,,0.5,,,,,,,,,0,,1,,,,0.028,0.066,,0.098,0.000,,,,,,,,0.008,,,137,,0.000,,,,,,,,,,,,,0.006,,0.00,0.097,,0,,,,0.13,,,,,,,,,,,,0.008,39.0,,0.013,0.3,0.001,,,,0,33.0,,0.003,,0.0,0.007,,0.3,0,0.058,1,0.008,0.076,12.0,0.00,,0.009,0.00,,0.009,8.23,,,,,,,,,0.013,,,,,,0.096,0.003,,,,,38.0,,0.0,,,,,
152,"""19225""","Desserts, rennin, tablets, unsweetened",9.9,1.0 package (0.35 oz),0.004,0.001,,,,,,,0,,,,,,,,,,,,,,,,0.0,,,,,,,,,0,,,,,,0.000,0.020,,0.001,0.000,,,,,,,,,,,35,,0.000,,,,,,,,,,,,,,,0.00,0.004,,0,,0.0,,7.18,,0.000,,,,,,,,,,0.000,29.0,,,,,,,,0,8.0,,,,,,,,,0.089,0,,,,,,,,,,1.96,,,,,,,,,,,,,,,0.003,,,,,,,,,,,,,
153,"""19169""","Egg custards, dry mix",85.0,1.0 package (3 oz),1.725,0.723,,,,,0.009,,26,,,,0.47,,,,,,,,,,,,0.0,,,,,,,,,54,,,,,,0.272,0.039,,0.433,0.017,,,,,,,,0.341,,,1458,,0.043,,,,,,,,,,,,,0.350,0.000,0.99,2.040,,54,0.009,0.184,,1.87,,0.000,,,,,,,,,,0.603,459.0,,0.298,5.44,0.161,,,,184,348.0,,0.080,,219.0,0.218,,14.1,0,0.017,26,0.313,1.216,282.0,0.00,,0.404,0.00,,0.404,70.38,,,,,,,,,0.307,,0.009,,,,1.862,0.133,,,,,,,,,,,,
154,"""19205""","Egg custards, dry mix, prepared with 2% milk",141.0,0.5 cup,2.080,0.283,0.01,6.53,0.079,0.567,0.054,,11,,,,0.424,,4.4,0.0,,0.007,0.006,1.238,0.540,0.007,,,,,0,,,,0.003,0,,85,,0,,5.82,0.0,0.190,0.017,0.014,0.429,0.016,0.01,0.018,11,0.004,0.018,11,0.004,0.224,,0.01,663,,0.238,,,,,,,0.0,0.120,206.0,,,,0.331,0.000,0.82,1.263,0.3,86,0.073,0.093,0.003,1.41,0.00,,1.6,,0,,,,0.01,,0.0,0.240,302.0,1.3,0.554,3.99,0.078,,,,293,158.0,,0.073,,69.0,0.255,0.006,6.9,0,0.023,11,0.319,1.042,193.0,0.00,19.0,0.364,0.00,19.0,0.364,24.83,,,0.0,62,,,,,0.22,,0.066,1.6,0.367,24.0,1.148,0.128,0.0,,,,0.0,,0.3,0.0,0.141,0.027,6.47,
155,"""19170""","Egg custards, dry mix, prepared with whole milk",141.0,0.5 cup,2.865,0.440,0.00,6.8,0.086,0.475,0.099,,13,,,,0.302,,,0.0,,0.004,,,,,,,,,0,1.3,0.00,0.206,0.000,,,73,,0,,,,0.186,0.042,0.000,0.585,0.100,0.00,0.0,13,,0.0,13,,0.271,,0.00,722,,0.395,,,,,,,0.0,0.137,196.0,,,,0.310,0.000,0.73,1.589,0.3,73,0.102,0.09,0.000,1.37,0.00,,1.7,0.000,,,,,,,0.0,0.314,292.0,0.8,0.510,5.64,0.042,,,,257,172.0,,0.116,,72.0,0.25,0.000,8.5,0,0.010,13,0.292,1.392,183.0,0.00,16.6,0.241,0.00,16.6,0.241,24.82,,,0.0,66,,,,,0.176,,0.099,1.7,0.329,23.0,1.541,0.130,0.0,,,,0.0,,0.1,0.0,0.128,0.096,6.53,
156,"""19241""","Frostings, chocolate, creamy, dry mix, prepared with butter",33.0,2.0 tablespoon,2.762,0.164,,0.0,0.002,0.024,0.108,,1,,,,0.02,,2.9,0.0,,0.005,,,,,,,0.6,,0,,,,,,,25,,2,,,,0.038,0.076,0.030,0.538,0.017,,,,,,,,0.015,,,564,,0.400,,,,,,,0.0,0.016,4.0,,,,0.009,0.000,0.01,1.130,0.3,25,0.139,0.021,,0.23,0.00,,0.1,,0,,,,,,,0.147,47.0,0.0,0.018,4.31,0.051,,,,92,135.0,,0.006,,8.0,0.014,0.007,0.5,0,0.085,1,0.015,1.167,17.0,0.00,0.7,0.017,0.00,0.7,0.017,23.69,,,0.0,2,,,,,0.021,,0.136,0.1,0.023,10.0,1.073,0.007,,,,,48.0,,0.0,0.0,0.004,0.064,,
157,"""19372""","Frostings, chocolate, creamy, dry mix, prepared with margarine",33.0,2.0 tablespoon,0.574,0.923,,,,,0.000,,1,,,,0.019,,,,,,,,,,,,0.6,,,,,,,,,24,,2,,,,0.037,0.075,,0.214,0.040,,,,,,,,0.015,,,558,,0.007,10.0,0.31,0.004,,,,,,,,,,0.009,0.000,0.00,1.301,,26,0.000,0.021,,0.23,,0.000,,,,,,,,,,0.883,47.0,,0.018,4.25,0.000,,,,130,133.0,,0.006,,0.0,0.014,,0.4,0,,1,0.015,0.352,16.0,,,,,,,23.44,,,,,,,,,0.02,,0.000,,,,1.301,0.007,,,,,48.0,,0.0,,,,,
158,"""19226""","Frostings, chocolate, creamy, ready-to-eat",41.0,2.0 tbsp creamy,2.266,0.913,,23.66,0.005,0.027,0.000,,0,,,,0.022,,,0.0,,,,,,,,,0.4,,0,,,,,,,0,,1,,,,0.049,0.082,,1.255,0.039,,,,,,,,0.018,,,681,,0.042,14.0,0.58,0.005,,,,2.98,0.020,3.0,,,,0.007,,0.00,3.698,,0,0.000,0.002,,0.41,0.74,0.000,,,,,,,,,,0.873,80.0,,0.019,7.22,0.000,,,,0,163.0,,0.007,,0.0,0.017,,0.3,0,0.098,0,0.017,0.988,32.0,0.00,2.8,0.019,0.00,2.8,0.019,25.91,,,0.0,,,,,,0.025,,0.000,0.0,0.027,9.0,3.698,0.008,,,,,32.0,,0.0,0.0,0.005,,,
159,"""19227""","Frostings, coconut-nut, ready-to-eat",38.0,0.08 package,3.280,1.240,,15.2,0.013,,0.013,,1,,,,,,,,,,,,,,,,0.9,,0,,,,,,0.000,,,0,,,,0.081,0.048,0.005,0.708,0.051,,0.0,1,,0.0,1,,,,,688,,0.401,,,,,,,,,,,,,0.007,,0.00,4.099,1.5,0,1.005,0.018,0.015,0.3,,0.000,0.0,,,,,,,,,1.169,71.0,,,,,,,,2,165.0,0.000,,,,,,,0,0.256,1,,,,0.00,2.7,,0.00,2.7,,20.03,,,0.0,,,,,,,,,0.0,,7.0,4.086,,,,,,0.0,,0.1,,,,,
160,"""19228""","Frostings, cream cheese-flavor, ready-to-eat",33.0,2.0 tbsp creamy,1.500,2.030,,20.97,0.000,,,,0,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,0,,,,,,0.004,0.007,,0.308,0.119,,,,,,,,0.0,,,573,,0.025,,,,,,,,,,,,,0.002,,0.00,1.239,,0,,0.0,,0.08,,0.000,,,,,,,,,,1.911,12.0,,0.000,5.71,0.009,,,,0,137.0,,,,0.0,0.0,,0.2,,0.004,0,0.000,1.167,1.0,,,,,,,22.22,,,,,,,,,0.0,,,,,,1.231,0.000,,,,,,,,,,,,
161,"""19409""","Frostings, glaze, chocolate, prepared-from-recipe, with butter, NFSMI Recipe No. C-32",33.0,2.0 tablespoon,1.479,0.097,,21.22,0.006,,0.054,,1,0.009,0.06,,,,,,,,,,,,,,0.4,,0,,,,,,,22,,1,,,,0.037,0.045,0.015,0.319,0.009,,,,,,,,,,,496,0.080,0.200,,,,0.008,6.03,0.0,,,,,,,0.022,0.000,0.03,0.625,0.2,23,0.069,0.004,,0.27,,0.000,,,,0.026,44.0,0.087,,,,0.088,43.0,,,,,,,,82,118.0,,,,,,,,0,0.046,1,,,,0.00,,,0.00,,,23.82,,,0.0,,0.455,0.058,,0.027,,,,,,,0.596,,,,,,32.0,,0.0,,,,,
162,"""19375""","Frostings, glaze, prepared-from-recipe",327.0,1.0 recipe yield,0.886,0.219,,263.04,0.020,,0.033,,3,,,,,,,,,,,,,,,,,,0,,,,,,0.000,13,,0,,,,0.128,0.020,0.000,0.167,0.033,,0.0,3,,0.0,3,,,,,4666,,0.134,,,,,,,,,,,,,0.147,0.000,0.16,0.448,0.0,13,0.033,0.02,0.000,0.36,,0.000,,,,,,,,,,0.186,98.0,,,,,,,,46,1115.0,,,,,,,,0,0.046,3,,,,0.00,,,0.00,,,273.54,,,0.0,,,,,,,,,,,,0.448,,,,,,0.0,,,,,,,
163,"""19371""","Frostings, vanilla, creamy, dry mix, prepared with margarine",33.0,2.0 tablespoon,0.574,0.923,,,,,,,0,,,,0.004,,,,,,,,,,,,0.0,,,,,,,,,24,,,,,,0.001,0.009,,0.214,0.040,,,,,,,,0.004,,,570,,0.007,,,,,,,,,,,,,0.002,0.000,0.00,1.301,,26,0.000,0.001,,0.16,,0.000,,,,,,,,,,0.883,3.0,,0.009,4.2,0.000,,,,130,136.0,,0.001,,0.0,0.004,,0.2,,,0,0.005,0.352,2.0,,,,,,,24.51,,,,,,,,,0.004,,0.000,,,,1.301,0.003,,,,,,,,,,,,
164,"""19230""","Frostings, vanilla, creamy, ready-to-eat",38.0,0.08 package,1.130,3.021,,23.98,0.004,,0.000,,3,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,0.084,0.000,,0.220,0.342,,,,,,,,,,,664,,0.008,,,,,,,,,,,,,0.115,,0.00,1.847,4.9,0,,0.0,,0.31,,0.000,0.0,,,,,,,,,2.679,13.0,,,,,,,,0,159.0,,,,,,,,0,,3,,,,0.00,0.9,,0.00,0.9,,25.8,,,0.0,,,,,,,,,0.0,,0.0,1.779,,,,,,0.0,,,,,,,
165,"""19247""","Frostings, white, fluffy, dry mix, prepared with water",315.0,1.0 package yields,0.000,,,,,,,,,,,,0.315,,,,,,,,,,,,0.0,,,,,,,,,0,,,,,,2.079,0.085,,,,,,,,,,,0.205,,,3216,,,,,,,,,,,,,,,0.082,,0.03,,,,,,,1.89,,,,,,,,,,,,,,,0.277,0.0,,,,,0,769.0,,0.050,,0.0,0.167,,8.2,0,0.016,6,0.249,,16.0,,,,,,,197.19,,,,,,,,,0.29,,,,,,,,,,,,,,,,,,,
166,"""19263""","Frozen novelties, fruit and juice bars",77.0,1.0 bar (2.5 fl oz),0.000,0.023,,13.46,0.008,,0.000,,5,,,,,,,,,,,,,,,,0.8,,26,,,,,,,,,0,,,,0.122,0.000,,0.000,0.006,,,,,,,,,,,279,,0.000,,,,,,,,,,,,,0.014,,0.00,0.000,0.7,1,0.000,0.019,,0.15,,0.000,,,,,,,,,,0.017,41.0,,,,,,,,14,67.0,,,,,,,,0,0.127,5,,,,0.00,3.1,,0.00,3.1,,15.55,,,0.0,,,,,,,,,0.0,,3.0,0.000,,,,,,0.0,,7.3,,,,,
167,"""43506""","Frozen novelties, ice cream type, chocolate or caramel covered, with nuts",54.0,1.0 bar,6.835,0.793,,16.2,0.022,,0.107,,6,,,,,,,,,,,,,,,,0.3,,0,,,,,,,24,,2,,,,0.518,0.069,,0.985,0.067,,,,,,,,,,,730,,1.108,,,,,,,,,,,,,0.097,0.000,0.21,2.688,0.7,26,1.752,0.119,,0.64,,0.000,0.1,,,,,,,,,0.726,129.0,,,,,,,,119,174.0,,,,,,,,0,,6,,,,0.00,16.0,,0.00,16.0,,16.69,,,0.0,4,,,,,,,,0.1,,16.0,2.498,,,,,,17.0,,0.4,,,,,
168,"""43269""","Frozen novelties, ice cream type, sundae, prepackaged",74.0,1.0 serving,2.287,0.491,,15.35,0.030,,0.068,,4,,,,,,,,,,,,,,,,0.2,,0,,,,,,,96,,0,,,,0.474,0.044,,0.484,0.047,,,,,,,,,,,588,,0.334,,,,,,,,,,,,,0.141,0.000,0.29,1.385,0.2,97,0.250,0.037,,0.56,,0.000,0.1,,,,,,,,,0.426,156.0,,,,,,,,339,141.0,,,,,,,,0,0.008,4,,,,0.00,9.1,,0.00,9.1,,21.93,,,0.0,3,,,,,,,,0.1,,14.0,1.251,,,,,,1.0,,1.3,,,,,
169,"""42074""","Frozen novelties, ice cream type, vanilla ice cream, light, no sugar added, chocolate coated",78.0,1.0 bar,4.312,1.060,,6.65,0.048,,0.049,,5,,,,,,,,,,0.0,,,0.002,,0.000,0.6,,0,,,,,,0.000,12,,2,,,,0.136,0.059,0.010,0.813,0.092,,0.005,5,0.000,0.005,5,0.000,,,,721,,0.594,,,,,,,,,,,,,0.204,0.000,0.38,2.106,1.0,15,1.133,0.034,0.003,0.93,,0.000,0.2,0.000,,,,,,,,0.966,238.0,,,,,,,,96,172.0,0.000,,,,,,,0,0.061,5,,,,0.00,23.2,,0.00,23.2,,20.37,,,0.0,5,,,,,,,,0.2,,22.0,2.023,,,,,,25.0,,0.0,,,,,
170,"""19217""","Frozen novelties, ice type, fruit, no sugar added",51.0,1.0 bar,0.000,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0,,,,,,0.076,0.009,,,,,,,,,,,,,,51,,,,,,,,,,,,,,,,,0.00,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,1,12.0,,,,,,,,,0.011,0,,,,,,,,,,3.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,"""19281""","Frozen novelties, ice type, italian, restaurant-prepared",29.0,1.0 fl oz,0.000,,,,,,0.000,,1,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.207,0.003,,0.000,,,,,,,,,,,,64,,0.000,,,,,,,,,,,,,0.003,,0.00,0.000,,,0.000,0.001,,0.01,,0.000,,,,,,,,,,0.000,2.0,,,,,,,,48,15.0,,,,,,,,0,0.006,1,,,,,,,,,,3.92,,,,,,,,,,,,,,,0.000,,,,,,,,,,,,,
172,"""19280""","Frozen novelties, ice type, lime",99.0,0.5 cup (4 fl oz),0.000,,,32.27,0.001,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,0.007,0.013,,0.000,,,,,,,,,,,,531,,0.000,,,,,,,,,,,,,,,0.00,,,0,0.000,0.001,,0.03,,0.000,,,,,,,,,,0.000,3.0,,,,,,,,0,127.0,,,,,,,,,0.020,0,,,,0.00,4.0,,0.00,4.0,,32.27,,,0.0,,,,,,,,,0.0,,1.0,0.000,,,,,,0.0,,1.0,,,,,
173,"""19387""","Frozen novelties, ice type, pineapple-coconut",99.0,0.5 cup (4 fl oz),2.281,0.029,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,,,,,0,,,,,,0.034,0.044,,,,,,,,,,,,,,468,,,,,,,,,,,,,,,0.005,,0.00,0.110,,0,,,,0.2,,,,,,,,,,,,,,,,,,,,,0,112.0,,,,,,,,0,0.159,1,,,,,,,,,,23.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,"""19283""","Frozen novelties, ice type, pop",52.0,1.0 serving 1.75 fl oz pop,0.007,0.008,1.41,7.1,0.000,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,0.000,,0.000,,2.06,,,,,,,,,,172,,0.000,,,,,,,,,,,,,,,0.00,0.027,,0,,0.0,,0.03,,0.000,,,,,,,,,,0.008,8.0,,,,,,,,0,41.0,,,,,,,,,,0,,,,,0.0,,,0.0,,10.0,,,0.0,,,,,,,,,0.0,,1.0,0.027,,,,,,0.0,,0.4,,,,0.0,
175,"""43514""","Frozen novelties, ice type, pop, with low calorie sweetener",55.0,1.0 serving 1.75 fl oz pop,0.000,,0.19,0.84,0.000,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,0.000,,0.000,,0.26,,,,,,,,,,54,,0.000,,,,,,,,,,,,,,,0.00,,,0,,0.0,,0.03,,0.000,,,,,,,,,,0.000,6.0,,,,,,,,0,13.0,,,,,,,,,,0,,,,,0.0,,,0.0,,3.26,,,0.0,,,,,,,,,0.0,,1.0,0.000,,,,,,0.0,,5.7,,,,0.0,
176,"""19873""","Frozen novelties, ice type, sugar free, orange, cherry, and grape POPSICLE pops",55.0,1.0 serving 1.75 fl oz pop,0.000,,0.19,0.84,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,,,,,,,,,,,,,,,,,,,0,12.0,,,,,,,,,,,,,,,,,,,,2.83,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
177,"""43450""","Frozen novelties, juice type, juice with cream",71.0,2.0 oz,0.501,0.000,,14.63,0.018,,0.017,,8,,,,,,,,,,,,,,,,0.1,,19,,,,,,0.000,10,,0,,,,0.107,0.009,0.000,0.097,0.000,,0.0,8,,0.0,8,,,,,341,,0.080,,,,,,,,,,,,,0.072,0.000,0.10,0.000,0.1,13,0.022,0.021,0.000,0.35,,0.000,,,,,,,,,,0.000,85.0,,,,,,,,103,82.0,,,,,,,,0,0.042,8,,,,0.00,11.1,,0.00,11.1,,17.12,,,0.0,,,,,,,,,0.0,,6.0,0.000,,,,,,0.0,,15.1,,,,,
178,"""43346""","Frozen novelties, juice type, orange",29.8,1.0 fl oz,0.000,,,5.96,0.003,,0.000,,5,,,,,,,,,,,,,,,,0.0,,12,,,,,,,,,0,,,,0.048,0.007,,0.000,,,,,,,,,,,,118,,0.000,,,,,,,,,,,,,0.009,,0.00,0.000,0.0,0,0.000,0.005,,0.07,,0.000,,,,,,,,,,0.000,30.0,,,,,,,,6,28.0,,,,,,,,0,0.002,5,,,,0.00,0.9,,0.00,0.9,,6.9,,,0.0,,,,,,,,,0.0,,2.0,0.000,,,,,,0.0,,7.7,,,,,
179,"""19886""","Frozen novelties, KLONDIKE, SLIM-A-BEAR Chocolate Cone",79.0,1.0 serving 1 cone,0.791,,,19.45,,,,,,,,,,,,,,,,,,,,,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,741,,,,,,,,,,,,,,,,,,,,,,,,0.77,,,,,,,,,,,,,,,,,,,,,205,177.0,,,,,,,,,,,,,,,,,,,,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,"""19874""","Frozen novelties, KLONDIKE, SLIM-A-BEAR Fudge Bar, 98% fat free, no sugar added",74.0,1.0 serving 3.5 fl oz bar,0.740,,,5.25,,,,,,,,,,,,,,,,,,,,,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383,,,,,,,,,,,,,,,,,,,,,,,,0.17,,,,,,,,,,,,,,,,,,,,,36,92.0,,,,,,,,,,,,,,,,,,,,22.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
