,NDB_NO,Description,Weight(g),Measure,"Fatty acids, total saturated (g)","Fatty acids, total polyunsaturated (g)",Fructose (g),"Sugars, total (g)",Thiamin (mg),Leucine (g),6:0 (g),22:4 (g),"Folate, food (µg)","18:3 n-3 c,c,c (ALA) (g)",Vitamin E (alpha-tocopherol) (mg),Phenylalanine (g),Lysine (g),22:1 c (g),"Fluoride, F (µg)","Tocotrienol, beta (mg)",18:1 t (g),20:1 (g),15:1 (g),Glutamic acid (g),Aspartic acid (g),17:1 (g),21:5 (g),"20:2 n-6 c,c (g)","Fiber, total dietary (g)",20:3 n-3 (g),Lutein + zeaxanthin (µg),Menaquinone-4 (µg),"Tocotrienol, alpha (mg)",Alanine (g),13:0 (g),Beta-sitosterol (mg),18:4 (g),Retinol (µg),18:1-11 t (18:1t n-7) (g),Caffeine (mg),Hydroxyproline (g),Protein (g),Lycopene (µg),Niacin (mg),"Copper, Cu (mg)",17:0 (g),18:0 (g),18:3 undifferentiated (g),Glucose (dextrose) (g),14:1 (g)_x,"Folate, DFE (µg)_x",20:3 undifferentiated (g)_x,14:1 (g)_y,"Folate, DFE (µg)_y",20:3 undifferentiated (g)_y,Threonine (g),"18:3 n-6 c,c,c (g)",Maltose (g),Energy (kJ),"Fatty acids, total trans-monoenoic (g)",14:0 (g),Phytosterols (mg),"Iron, Fe (mg)",Cystine (g),"Fatty acids, total trans-polyenoic (g)",Water (g),"Cryptoxanthin, beta (µg)","Tocopherol, gamma (mg)",Glycine (g),"Calcium, Ca (mg)",16:1 t (g),"Carotene, beta (µg)",15:0 (g),Riboflavin (mg),20:5 n-3 (EPA) (g),Vitamin B-12 (µg),"Fatty acids, total monounsaturated (g)",Vitamin K (phylloquinone) (µg),"Vitamin A, RAE (µg)",12:0 (g),Vitamin B-6 (mg),22:0 (g),Ash (g),"Tocopherol, delta (mg)",22:1 undifferentiated (g),Vitamin D3 (cholecalciferol) (µg),24:0 (g),Campesterol (mg),16:1 c (g),"Sodium, Na (mg)",4:0 (g),Galactose (g),22:5 n-3 (DPA) (g),"Alcohol, ethyl (g)",18:2 undifferentiated (g),"Potassium, K (mg)",Betaine (mg),Proline (g),Total lipid (fat) (g),16:1 undifferentiated (g),18:2 t not further defined (g),18:2 i (g),Sucrose (g),"Vitamin A, IU (IU)",Energy (kcal),24:1 c (g),Tryptophan (g),Starch (g),Cholesterol (mg),Tyrosine (g),20:0 (g),"Selenium, Se (µg)",Folic acid (µg),"Manganese, Mn (mg)","Folate, total (µg)",Isoleucine (g),16:0 (g),"Phosphorus, P (mg)","Vitamin B-12, added (µg)_x","Choline, total (mg)_x",Serine (g)_x,"Vitamin B-12, added (µg)_y","Choline, total (mg)_y",Serine (g)_y,"Carbohydrate, by difference (g)",22:1 t (g),"18:2 t,t (g)","Carotene, alpha (µg)",Vitamin D (IU),18:1 c (g),"18:2 n-6 c,c (g)",Stigmasterol (mg),Pantothenic acid (mg),Arginine (g),Vitamin D2 (ergocalciferol) (µg),10:0 (g),Vitamin D (D2 + D3) (µg),Valine (g),"Magnesium, Mg (mg)",18:1 undifferentiated (g),Histidine (g),Dihydrophylloquinone (µg),20:3 n-6 (g),20:4 undifferentiated (g),"Fatty acids, total trans (g)",Theobromine (mg),"Tocotrienol, delta (mg)","Vitamin C, total ascorbic acid (mg)","Tocotrienol, gamma (mg)",Methionine (g),8:0 (g),Lactose (g),18:2 CLAs (g)
76,"""44005""","Oil, corn, peanut, and olive",14.0,1.0 tablespoon,2.011,4.625,,0.0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,0.000,,0.289,0.061,,,,,,,,,,,518,,0.005,,,,,,,,,,,,,,,0.00,6.725,2.9,0,,0.000,,0.0,,,,,,,,,,,,4.569,0,,,,,,,,0.0,124.0,,,,,,,,,,0.0,,,,0.00,0.0,,0.00,0.0,,0.0,,,0.0,,,,,,,,,,,0,6.603,,,,,,0.0,,,,,,,
77,"""04502""","Oil, cottonseed, salad or cooking",13.6,1.0 tablespoon,3.522,7.058,,0.0,,,,,0,,,,0.0,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,0.000,,0.313,0.027,,,,,,,,0.000,,,503,,0.109,44.0,0.00,,,,,,,,,,,,,0.00,2.421,3.4,0,,0.000,,0.0,,,,,,,,,,,,7.004,0,,0.0,13.6,0.109,,,,0.0,120.0,,,,0.0,,,0.0,,,0.0,,3.087,0.0,0.00,0.0,,0.00,0.0,,0.0,,,0.0,,,,,,0.0,,,,,0,2.312,0.000,,,,,0.0,,,,,,,
78,"""04541""","Oil, cupu assu",13.6,1.0 tablespoon,7.235,0.517,,0.0,,,,,0,,,,0.0,,,,,,,,,,,,,,0,,,,,,,,,0,,,,0.000,,,4.447,0.000,,,,,,,,0.000,,,503,,0.122,13.0,,0.000,,,,,,,,,,,,0.00,5.263,,0,,0.000,,0.0,,,,,,,,,,,,0.517,0,,0.0,13.6,,,,,0.0,120.0,,,,0.0,,,0.0,,,0.0,,1.306,0.0,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,5.263,0.000,,,,,0.0,,,,,,,
79,"""42231""","Oil, flaxseed, cold pressed",13.6,1.0 tbsp,1.221,9.227,,0.0,,,,0.002,0,7.258,0.06,,,,,0.0,0.004,,0.000,,,0.000,,0.004,,0.011,0,0.0,0.12,,,,,,,0,,,,,0.000,0.007,0.458,7.258,,0.001,0,0.013,0.001,0,0.013,,,,503,0.006,0.010,,,,0.007,0.02,0,3.91,,0,,0,0.004,,,0.00,2.508,1.3,0,0.002,0.000,0.015,0.0,0.22,0.004,,,,0.008,0.0,,,,,1.948,0,,,,,0.007,,,0.0,120.0,0.003,,,,,,,,,0.0,,,,0.00,0.0,,0.00,0.0,,0.0,0.002,,0.0,,2.487,1.937,4,,,,,,,0,2.491,,0.0,0.002,0.0,0.013,0.0,,,0.12,,0.000,,
80,"""04707""","Oil, flaxseed, contains added sliced flaxseed",13.7,1.0 tablespoon,1.239,8.888,,,,,0.000,0.002,,6.703,0.1,,,,,0.0,0.012,,0.000,,,0.006,,0.005,,,,0.3,0.09,,,,,,,,,,,,,,0.472,6.703,,0.000,,0.014,0.000,,0.014,,,,503,0.014,0.008,,,,0.012,0.02,,4.57,,1,0.000,,0.003,,,,2.827,0.5,,0.001,,0.020,0.01,0.11,0.004,,,,0.008,1.0,0.000,,,,2.162,4,,,,,0.012,,,,,,,,,,,,,,,,,,,,,,,,0.05,0.002,,,,,2.148,4,,,,,,,,2.803,,0.0,0.004,0.0,0.025,,,,0.1,,0.000,,
81,"""04517""","Oil, grapeseed",13.6,1.0 tablespoon,1.306,9.506,,0.0,,,,,0,,,,0.0,,,,,,,,,,,,,,0,,,,,,,,,0,,,,0.000,,,0.367,0.014,,,,,,,,0.000,,,503,,0.014,24.0,0.00,,,,,,,,,,,,,0.00,2.190,,0,,0.000,,0.0,,,,,,,,,,,,9.466,0,,0.0,13.6,0.041,,,,0.0,120.0,,,,0.0,,,0.0,,,0.0,,0.911,0.0,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,2.149,0.000,,,,,0.0,,,,,,,
82,"""04532""","Oil, hazelnut",13.6,1.0 tablespoon,1.006,1.387,,0.0,,,,,0,,,,0.0,,,,,,,,,,,,,,0,,,,,,,,,0,,,,0.000,,,0.272,0.000,,,,,,,,0.000,,,503,,0.014,16.0,0.00,,,,,,,,,,,,,0.00,10.608,,0,,0.000,,0.0,,,,,,,,,,,,1.374,0,,0.0,13.6,0.027,,,,0.0,120.0,,,,0.0,,,0.0,,,0.0,,0.707,0.0,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,10.581,0.000,,,,,0.0,,,,,,,
83,"""04645""","Oil, industrial, canola (partially hydrogenated) oil for deep fat frying",13.6,1.0 tablespoon,1.376,1.909,,0.0,,,,,0,0.140,2.37,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,0.000,0.010,0.521,0.203,,,,,,,,,,,503,3.099,0.009,,,,0.575,,0,,,,,,,,,0.00,9.666,9.7,0,,0.000,0.048,0.0,,,,,,0.030,0.0,,,,,1.706,0,,,,,,,,0.0,120.0,,,,,,,,,,0.0,,,,0.00,0.0,,0.00,0.0,,0.0,,,0.0,,6.432,1.194,,0.000,,,,,,,9.531,,,,,,0.0,,,,,,,
84,"""04644""","Oil, industrial, canola for salads, woks and light frying",13.6,1.0 tablespoon,1.055,3.590,,0.0,,,,,0,0.862,2.37,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,0.000,0.008,0.314,1.038,,,,,,,,,,,503,0.039,0.009,,,,0.202,,0,,,,,,,,,0.00,8.316,9.7,0,0.005,0.000,0.046,0.0,,,,,,0.039,0.0,,,,,2.552,0,,,,,,,,0.0,120.0,,,,,,,,,,0.0,,,,0.00,0.0,,0.00,0.0,,0.0,,,0.0,,8.091,2.526,,0.000,,,,,,,8.13,,,,,,0.0,,,,,,,
85,"""04643""","Oil, industrial, canola with antifoaming agent, principal uses salads, woks and light frying",13.6,1.0 tablespoon,1.036,3.480,,0.0,,,,,0,0.870,2.33,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,0.000,0.007,0.306,0.870,,,,,,,,,,,503,0.022,0.009,,,,0.198,,0,4.13,,0,,,,,,0.00,8.445,16.6,0,0.005,0.000,0.043,0.0,0.13,,,,,0.030,0.0,,,,,2.436,0,,,,,,,,0.0,120.0,,,,,,,,,,0.0,,,,0.00,0.0,,0.00,0.0,,0.0,,,0.0,,8.241,2.412,,0.000,,,,,,,8.263,,,,,,0.0,,,,,,,
86,"""04698""","Oil, industrial, canola, high oleic",14.0,1.0 tablespoon,0.95,2.210,,0.0,,,,,0,0.308,2.44,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,0.000,,0.281,0.335,,,,,,,,,,,527,0.040,0.000,,,,0.094,,0,,,,,,,,,0.00,10.183,10.0,0,,0.000,0.040,0.0,,0.013,,,,0.027,0.0,,,,,1.875,0,,,,,0.067,,,0.0,126.0,,,,,,,,,,0.0,,,,0.00,0.0,,0.00,0.0,,0.0,,,0.0,,10.008,1.808,,,,,,,,0,10.049,,,,,,0.0,,,,,,,
87,"""04661""","Oil, industrial, coconut (hydrogenated), used for whipped toppings and coffee whiteners",13.6,1.0 tbsp,12.721,0.000,,0.0,,,0.086,,0,,,,0.0,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,0.000,,1.414,0.000,,,,,,,,0.000,,,500,0.036,2.232,12.0,0.02,0.000,,0.01,0,0.03,0.000,0,,,,,,0.00,0.036,0.1,0,6.013,0.000,,0.0,0.00,,,,,,,,,,,0.000,0,,0.0,13.53,,,,,0.0,120.0,,,,0.0,,0.020,0.0,,,0.0,,1.164,0.0,0.00,0.0,,0.00,0.0,,0.0,,,0.0,,,,,0.000,0.0,,0.753,,,,0.036,0.000,,,,,0.0,,,,,,,
88,"""04659""","Oil, industrial, coconut, confection fat, typical basis for ice cream coatings",13.6,1.0 tbsp,11.764,0.197,,0.0,,,0.102,,0,,,,0.0,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,0.000,,0.387,0.000,,,,,,,,0.000,,,503,0.000,2.266,12.0,0.02,0.000,,0.01,0,0.03,0.000,0,,,,,,0.00,0.773,0.1,0,6.050,0.000,,0.0,0.00,,,,,,,,,,,0.197,0,,0.0,13.6,,,,,0.0,120.0,,,,0.0,,0.005,0.0,,,0.0,,1.113,0.0,0.00,0.0,,0.00,0.0,,0.0,,,0.0,,0.773,0.197,,0.000,0.0,,0.761,,,0,0.773,0.000,,,,,0.0,,,,,,,
89,"""04646""","Oil, industrial, coconut, principal uses candy coatings, oil sprays, roasting nuts",13.6,1.0 tbsp,11.696,0.225,,0.0,,,0.102,,0,,0.01,0.000,0.0,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,0.000,,0.337,0.000,,,,,,,,0.000,,,503,0.000,2.279,12.0,0.01,0.000,,,0,0.03,,0,,,,,,0.00,0.807,0.1,0,5.950,0.000,,0.0,,,,,,,0.0,0.008,,,,0.225,0,,0.0,13.6,,,,,0.0,120.0,,,,0.0,,,0.0,,,0.0,,1.142,0.0,0.00,0.0,,0.00,0.0,,0.0,,,0.0,,0.807,0.225,,0.000,0.0,,0.761,,,,0.807,0.000,,,,,0.0,,,,,,,
90,"""04702""","Oil, industrial, cottonseed, fully hydrogenated",13.6,1.0 tablespoon,12.731,0.080,,0.0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,0.000,,9.465,0.027,,,,,,,,,,,503,0.091,0.103,,,,,,,,,,,,,,,0.00,0.208,3.4,0,,0.000,0.026,0.0,,,,,,0.078,0.0,,,,,0.039,0,,,,,,,,0.0,120.0,,,,,,,,,,0.0,,,,0.00,0.0,,0.00,0.0,,0.0,,,0.0,,0.039,0.039,,,,,,,,0,0.13,,,,,,0.0,,,,,,,
91,"""04642""","Oil, industrial, mid-oleic, sunflower",13.6,1.0 tablespoon,1.225,3.939,,0.0,,,,,0,0.005,5.59,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,0.000,,0.005,0.485,0.005,,,,,,,,,,,503,0.000,0.008,,,,0.030,,0,,,,,,,,,0.00,7.797,0.7,0,,0.000,0.114,0.0,,,,,,0.013,0.0,,,,,3.934,0,,,,,,,,0.0,120.0,,,,,,,,,,0.0,,,,0.00,0.0,,0.00,0.0,,0.0,,,0.0,,7.756,3.904,,0.000,,,,,,,7.756,,,,,,0.0,,,,,,,
92,"""04662""","Oil, industrial, palm and palm kernel, filling fat (non-hydrogenated)",13.6,1.0 tbsp,9.716,0.442,,0.0,,,0.032,,0,,,,0.0,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,0.000,,0.827,0.000,,,,,,,,0.000,,,500,0.000,1.010,13.0,0.02,0.000,,0.01,0,,,,,,,,,0.00,2.679,3.4,0,3.159,0.000,,0.0,,0.000,,,,,,,,,,0.442,1,,0.0,13.53,,,,,0.0,120.0,,,,0.0,,0.041,0.0,,,0.0,,4.005,0.0,0.00,3.3,,0.00,3.3,,0.0,,,0.0,,2.679,0.442,,0.000,0.0,,0.272,,,,2.679,0.000,,,,,0.0,,,,,,,
93,"""04660""","Oil, industrial, palm kernel (hydrogenated) , used for whipped toppings, non-dairy",13.6,1.0 tbsp,12.099,0.000,,0.0,,,0.044,,0,,,,0.0,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,0.000,,1.98,0.000,,,,,,,,0.000,,,503,0.500,1.893,13.0,0.02,0.000,,0.01,0,,,,,,,,,0.00,0.671,3.4,0,6.163,0.000,,0.0,,0.000,,,,,,,,,,0.000,0,,0.0,13.6,,,,,0.0,120.0,,,,0.0,,0.028,0.0,,,0.0,,1.0,0.0,0.00,0.0,,0.00,0.0,,0.0,,,0.0,,0.171,,,0.000,0.0,,0.452,,,,0.671,0.000,,,,,0.0,,,,,,,
94,"""04658""","Oil, industrial, palm kernel (hydrogenated), confection fat, intermediate grade product",13.6,1.0 tbsp,12.596,0.005,,0.0,,,0.035,,0,,,,0.0,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,0.000,,1.833,0.000,,,,,,,,0.000,,,503,0.000,2.204,13.0,0.02,0.000,,0.01,0,,,,,,,,,0.00,0.173,3.4,0,6.589,0.000,,0.0,,0.000,,,,,,,,,,0.005,0,,0.0,13.6,,,,,0.0,120.0,,,,0.0,,0.005,0.0,,,0.0,,1.047,0.0,0.00,0.0,,0.00,0.0,,0.0,,,0.0,,0.173,0.005,,0.000,0.0,,0.429,,,,0.173,0.000,,,,,0.0,,,,,,,
95,"""04657""","Oil, industrial, palm kernel (hydrogenated), confection fat, uses similar to 95 degree hard butter",13.6,1.0 tbsp,12.743,0.000,,0.0,,,0.044,,0,,,,0.0,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,0.000,,2.8,0.000,,,,,,,,0.000,,,503,0.035,2.010,13.0,0.02,0.000,,0.01,0,,,,,,,,,0.00,0.035,3.4,0,5.782,0.000,,0.0,,0.000,,,,,,,,,,0.000,0,,0.0,13.6,,,,,0.0,120.0,,,,0.0,,0.035,0.0,,,0.0,,1.112,0.0,0.00,0.0,,0.00,0.0,,0.0,,,0.0,,,,,0.000,0.0,,0.425,,,,0.035,0.000,,,,,0.0,,,,,,,
96,"""04663""","Oil, industrial, palm kernel (hydrogenated), filling fat",13.6,1.0 tbsp,11.996,0.000,,0.0,,,0.043,,0,,,,0.0,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,0.000,,1.947,0.000,,,,,,,,0.000,,,503,0.633,1.917,13.0,0.02,0.000,,0.01,0,,,,,,,,,0.00,0.776,3.4,0,6.079,0.000,,0.0,,0.000,,,,,,,,,,0.000,0,,0.0,13.6,,,,,0.0,120.0,,,,0.0,,,0.0,,,0.0,,1.042,0.0,0.00,0.0,,0.00,0.0,,0.0,,,0.0,,0.142,,,0.000,0.0,,0.448,,,,0.776,0.000,,,,,0.0,,,,,,,
97,"""04656""","Oil, industrial, palm kernel, confection fat, uses similar to high quality cocoa butter",13.6,1.0 tbsp,11.908,0.113,,0.0,,,0.021,,0,,,,0.0,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,0.000,,0.254,0.000,,,,,,,,0.000,,,503,0.000,2.573,13.0,0.04,0.000,,0.01,0,,,,,,,,,0.00,0.735,3.4,0,7.266,0.000,,0.0,,0.000,,,,,,,,,,0.113,0,,0.0,13.6,,,,,0.0,120.0,,,,0.0,,0.005,0.0,,,0.0,,1.016,0.0,0.00,0.0,,0.00,0.0,,0.0,,,0.0,,0.735,0.113,,0.000,0.0,,0.423,,,,0.735,0.000,,,,,0.0,,,,,,,
98,"""04652""","Oil, industrial, soy ( partially hydrogenated), all purpose",13.6,1.0 tbsp,3.366,1.264,,0.0,,,,,0,0.028,1.1,0.000,0.0,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,0.000,0.017,1.712,0.028,,,,,,,,0.000,,,503,4.031,0.014,18.0,0.00,,0.615,,0,,,,,,,,,0.00,8.330,3.4,0,,0.000,0.050,0.0,,,,,,0.012,0.0,,,,,1.168,0,,0.0,13.6,0.012,,,,0.0,120.0,,,,0.0,,0.048,0.0,,,0.0,,1.52,0.0,0.00,0.0,,0.00,0.0,,0.0,,,0.0,,4.282,0.620,,0.000,0.0,,,,,0,8.313,0.000,,,,,0.0,,,,,,,
99,"""04653""","Oil, industrial, soy (partially hydrogenated ) and soy (winterized), pourable clear fry",13.6,1.0 tbsp,2.086,6.151,,0.0,,,,,0,0.522,1.1,0.000,0.0,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,0.000,0.012,0.591,0.522,,,,,,,,0.000,,,503,1.130,0.013,18.0,0.00,,0.333,,0,,,,,,,,,0.00,4.710,3.4,0,,0.000,0.046,0.0,,,,,,0.013,0.0,,,,,5.570,0,,0.0,13.6,0.013,,,,0.0,120.0,,,,0.0,,0.044,0.0,,,0.0,,1.381,0.0,0.00,0.0,,0.00,0.0,,0.0,,,0.0,,3.567,5.296,,0.000,0.0,,,,,,4.697,0.000,,,,,0.0,,,,,,,
100,"""04664""","Oil, industrial, soy (partially hydrogenated ), palm, principal uses icings and fillings",13.6,1.0 tbsp,3.865,0.965,,0.0,,,,,0,,1.1,0.000,0.0,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,0.000,0.014,1.564,0.000,,,,,,,,0.000,,,503,3.855,0.035,18.0,0.00,,0.392,,0,,,,,,,,,0.00,8.121,3.4,0,0.008,0.000,0.038,0.0,,,,,,0.014,0.0,,,,,0.899,0,,0.0,13.6,0.014,,,,0.0,120.0,,,,0.0,,0.048,0.0,,,0.0,,2.153,0.0,0.00,0.0,,0.00,0.0,,0.0,,,0.0,,4.234,0.573,,0.000,0.0,,,,,,8.089,0.000,,,,,0.0,,,,,,,
101,"""04654""","Oil, industrial, soy (partially hydrogenated)  and cottonseed, principal use as a tortilla shortening",13.6,1.0 tbsp,3.52,1.401,,0.0,,,,,0,0.022,1.65,0.000,0.0,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,0.000,0.018,1.601,0.022,,,,,,,,0.000,,,503,3.711,0.023,21.0,0.00,,0.479,,0,,,,,,,,,0.00,8.042,3.4,0,0.005,0.000,0.050,0.0,,,,,,0.010,0.0,,,,,1.307,0,,0.0,13.6,0.010,,,,0.0,120.0,,,,0.0,,0.048,0.0,,,0.0,,1.77,0.0,0.00,0.0,,0.00,0.0,,0.0,,,0.0,,4.316,0.900,,0.000,0.0,,,,,0,8.027,0.000,,,,,0.0,,,,,,,
102,"""04651""","Oil, industrial, soy (partially hydrogenated), multiuse for non-dairy butter flavor",13.6,1.0 tbsp,2.462,5.011,,0.0,,,,,0,0.236,1.1,0.000,0.0,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,0.000,0.013,0.837,0.236,,,,,,,,0.000,,,503,1.306,0.010,18.0,0.00,,0.452,,0,,,,,,,,,0.00,5.476,3.4,0,,0.000,0.055,0.0,,,,,,0.014,0.0,,,,,4.701,0,,0.0,13.6,0.014,,,,0.0,120.0,,,,0.0,,0.055,0.0,,,0.0,,1.492,0.0,0.00,0.0,,0.00,0.0,,0.0,,,0.0,,4.124,4.324,,0.000,0.0,,,,,0,5.43,0.000,,,,,0.0,,,,,,,
103,"""04648""","Oil, industrial, soy (partially hydrogenated), principal uses popcorn and flavoring vegetables",13.6,1.0 tbsp,2.405,4.847,,0.0,,,,,0,0.264,1.1,0.000,0.0,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,0.000,0.014,0.84,0.264,,,,,,,,0.000,,,503,1.362,0.013,18.0,0.00,,0.482,,0,,,,,,,,,0.00,5.702,3.4,0,,0.000,0.050,0.0,,,,,,0.013,0.0,,,,,4.491,0,,0.0,13.6,0.013,,,,0.0,120.0,,,,0.0,,0.050,0.0,,,0.0,,1.434,0.0,0.00,0.0,,0.00,0.0,,0.0,,,0.0,,4.300,4.101,,0.000,0.0,,,,,,5.662,0.000,,,,,0.0,,,,,,,
104,"""04701""","Oil, industrial, soy, fully hydrogenated",13.6,1.0 tablespoon,12.779,0.052,,0.0,,,,,0,0.013,1.11,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,0.000,,11.301,0.026,,,,,,,,,,,503,0.117,0.000,,,,0.039,,0,,,,,,,,,0.00,0.182,25.0,0,,0.000,0.052,0.0,,,,,,,,,,,,0.026,0,,,,,0.026,,,0.0,120.0,,,,,,,,,,0.0,,,,0.00,0.0,,0.00,0.0,,0.0,,,0.0,,0.039,,,,,,,,,0,0.156,,,,,,0.0,,,,,,,
105,"""04699""","Oil, industrial, soy, low linolenic",14.0,1.0 tablespoon,2.112,8.250,,0.0,,,,,0,0.375,1.15,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,0.000,,0.603,0.415,,,,,,,,,,,527,0.013,0.013,,,,0.080,,0,,,,,,,,,0.00,3.001,25.7,0,,0.000,0.054,0.0,,,,,,,,,,,,7.835,0,,,,,0.04,,,0.0,126.0,,,,,,,,,,0.0,,,,0.00,0.0,,0.00,0.0,,0.0,,,0.0,,2.961,7.795,,,,,,,,0,2.974,,,,,,0.0,,,,,,,
106,"""04650""","Oil, industrial, soy, refined, for woks and light frying",13.6,1.0 tbsp,2.086,7.916,,0.0,,,,,0,0.940,1.11,0.000,0.0,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,0.000,0.014,0.55,0.940,,,,,,,,0.000,,,503,0.000,0.013,34.0,0.00,0.000,0.017,,0,,,,,,,,,0.00,2.951,25.0,0,,0.000,0.048,0.0,,,,,,0.017,0.0,,,,,6.976,0,,0.0,13.6,0.017,,,,0.0,120.0,,,,0.0,,0.046,0.0,,,0.0,,1.416,0.0,0.00,0.0,,0.00,0.0,,0.0,,,0.0,,2.930,6.959,,0.000,0.0,,,,,,2.93,0.000,,,,,0.0,,,,,,,
107,"""04700""","Oil, industrial, soy, ultra low linolenic",13.6,1.0 tablespoon,2.02,7.092,,0.0,,,,,0,0.144,1.11,,,,,,,,,,,0.008,,,,,0,,,,,,,,,0,,,,,0.000,0.013,0.495,0.169,,,,,,,,,,,503,0.009,0.013,,,,0.033,,0,,,,,,,,,0.00,3.927,25.0,0,,0.000,0.050,0.0,,,,,,0.013,0.0,,,,,6.923,0,,,,,0.008,,,0.0,120.0,,,,,,,,,,0.0,,,,0.00,0.0,,0.00,0.0,,0.0,,,0.0,,3.866,6.915,,,,,,,,0,3.875,,,,,,0.0,,,,,,,
108,"""04583""","Oil, mustard",14.0,1.0 tbsp,1.621,2.972,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0,,,,,,,0.000,,0.157,0.826,,,,,,,,,,,518,,0.194,,,,,,,,,,,,,,,0.00,8.286,,0,,,,0.0,,5.764,,,,,,,,,,2.146,0,,,,,,,,0.0,124.0,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,1.625,,,,,,,,,,,,,
109,"""04572""","Oil, nutmeg butter",13.6,1.0 tbsp,12.24,0.000,,0.0,,,,,0,,,,0.0,,,,,,,,,,,,,,0,,,,,,,,,0,,,,0.000,,,0.0,,,,,,,,,0.000,,,503,,11.234,0.0,,,,,,,,,,,,,,0.00,0.653,,0,0.422,0.000,,0.0,,,,,,,,,,,,,0,,0.0,13.6,,,,,0.0,120.0,,,,0.0,,,0.0,,,0.0,,0.585,0.0,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,0.653,0.000,,,,,0.0,,,,,,,
110,"""04588""","Oil, oat",13.6,1.0 tbsp,2.668,5.558,,0.0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,0.000,,0.143,0.243,,,,,,,,,,,503,,0.033,,,,,,,,,,,,,,,0.00,4.775,3.4,0,0.053,0.000,,0.0,,,,,,,,,,,,5.315,0,,,,,,,,0.0,120.0,,,,,,,,,,0.0,,,,0.00,,,0.00,,,0.0,,,0.0,,,,,,,,,,,,4.746,,,,,,0.0,,,,,,,
111,"""04053""","Oil, olive, salad or cooking",13.5,1.0 tablespoon,1.864,1.421,,0.0,,,,,0,,,,0.0,,,,,,,,,0.017,,,,,0,,,,,,,,,0,,,,,0.000,0.003,0.264,0.103,,,0,,,0,,0.000,,,499,,0.000,30.0,0.08,0.000,,,,0.11,0.000,0,,,,,,0.00,9.850,8.1,0,,0.000,0.017,0.0,,,,,,,,,,,,1.318,0,0.0,0.0,13.5,0.169,,,,0.0,119.0,,,,0.0,,0.056,0.0,,,0.0,,1.524,0.0,0.00,0.0,,0.00,0.0,,0.0,,,0.0,,,,,,0.0,,,,,0,9.621,,0.0,,,,0.0,,,,,,,
112,"""04055""","Oil, palm",13.6,1.0 tbsp,6.705,1.265,,0.0,,,,,0,,,,0.0,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,0.000,,0.585,0.027,,,,,,,,0.000,,,503,,0.136,,,,,,,,,0,,,,,,0.00,5.032,1.1,0,0.014,0.000,,0.0,,,,,,,,,,,,1.238,0,,0.0,13.6,0.041,,,,0.0,120.0,,,,0.0,,,0.0,,,0.0,,5.916,0.0,0.00,0.0,,0.00,0.0,,0.0,,,0.0,,,,,,0.0,,,,,,4.978,0.000,,,,,0.0,,,,,,,
113,"""04679""","Oil, PAM cooking spray, original",0.3,"1.0 spray , about 1/3 second (1 NLEA serving)",0.015,0.066,,0.0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,0.000,,0.005,0.022,,,,,,,,,,,10,,0.000,,,,,,,,,,,,,,,0.00,0.149,,0,,0.000,,0.0,,0.000,,,,,,,,,,0.045,0,,,,,,,,0.0,2.0,,,,,,,,,,0.0,,,,,0.0,,,0.0,,0.06,,,0.0,,,,,,,,,,,0,0.146,,,,,,0.0,,,,,,,
