,NDB_NO,Description,Weight(g),Measure,"Fatty acids, total saturated (g)","Fatty acids, total polyunsaturated (g)",Fructose (g),"Sugars, total (g)",Thiamin (mg),Leucine (g),6:0 (g),22:4 (g),"Folate, food (µg)","18:3 n-3 c,c,c (ALA) (g)",Vitamin E (alpha-tocopherol) (mg),Phenylalanine (g),Lysine (g),22:1 c (g),"Fluoride, F (µg)","Tocotrienol, beta (mg)",18:1 t (g),20:1 (g),15:1 (g),Glutamic acid (g),Aspartic acid (g),17:1 (g),21:5 (g),"20:2 n-6 c,c (g)","Fiber, total dietary (g)",20:3 n-3 (g),Lutein + zeaxanthin (µg),Menaquinone-4 (µg),"Tocotrienol, alpha (mg)",Alanine (g),13:0 (g),Beta-sitosterol (mg),18:4 (g),Retinol (µg),18:1-11 t (18:1t n-7) (g),Caffeine (mg),Hydroxyproline (g),Protein (g),Lycopene (µg),Niacin (mg),"Copper, Cu (mg)",17:0 (g),18:0 (g),18:3 undifferentiated (g),Glucose (dextrose) (g),14:1 (g)_x,"Folate, DFE (µg)_x",20:3 undifferentiated (g)_x,14:1 (g)_y,"Folate, DFE (µg)_y",20:3 undifferentiated (g)_y,Threonine (g),"18:3 n-6 c,c,c (g)",Maltose (g),Energy (kJ),"Fatty acids, total trans-monoenoic (g)",14:0 (g),Phytosterols (mg),"Iron, Fe (mg)",Cystine (g),"Fatty acids, total trans-polyenoic (g)",Water (g),"Cryptoxanthin, beta (µg)","Tocopherol, gamma (mg)",Glycine (g),"Calcium, Ca (mg)",16:1 t (g),"Carotene, beta (µg)",15:0 (g),Riboflavin (mg),20:5 n-3 (EPA) (g),Vitamin B-12 (µg),"Fatty acids, total monounsaturated (g)",Vitamin K (phylloquinone) (µg),"Vitamin A, RAE (µg)",12:0 (g),Vitamin B-6 (mg),22:0 (g),Ash (g),"Tocopherol, delta (mg)",22:1 undifferentiated (g),Vitamin D3 (cholecalciferol) (µg),24:0 (g),Campesterol (mg),16:1 c (g),"Sodium, Na (mg)",4:0 (g),Galactose (g),22:5 n-3 (DPA) (g),"Alcohol, ethyl (g)",18:2 undifferentiated (g),"Potassium, K (mg)",Betaine (mg),Proline (g),Total lipid (fat) (g),16:1 undifferentiated (g),18:2 t not further defined (g),18:2 i (g),Sucrose (g),"Vitamin A, IU (IU)",Energy (kcal),24:1 c (g),Tryptophan (g),Starch (g),Cholesterol (mg),Tyrosine (g),20:0 (g),"Selenium, Se (µg)",Folic acid (µg),"Manganese, Mn (mg)","Folate, total (µg)",Isoleucine (g),16:0 (g),"Phosphorus, P (mg)","Vitamin B-12, added (µg)_x","Choline, total (mg)_x",Serine (g)_x,"Vitamin B-12, added (µg)_y","Choline, total (mg)_y",Serine (g)_y,"Carbohydrate, by difference (g)",22:1 t (g),"18:2 t,t (g)","Carotene, alpha (µg)",Vitamin D (IU),18:1 c (g),"18:2 n-6 c,c (g)",Stigmasterol (mg),Pantothenic acid (mg),Arginine (g),Vitamin D2 (ergocalciferol) (µg),10:0 (g),Vitamin D (D2 + D3) (µg),Valine (g),"Magnesium, Mg (mg)",18:1 undifferentiated (g),Histidine (g),Dihydrophylloquinone (µg),20:3 n-6 (g),20:4 undifferentiated (g),"Fatty acids, total trans (g)",Theobromine (mg),"Tocotrienol, delta (mg)","Vitamin C, total ascorbic acid (mg)","Tocotrienol, gamma (mg)",Methionine (g),8:0 (g),Lactose (g),18:2 CLAs (g)
243,"""01120""","Yogurt, fruit, low fat,9 g protein/8 oz",170.0,1.0 container (6 oz),1.261,0.056,,31.69,0.058,0.682,0.039,,15,,,,0.607,,15.3,,,,,,,,,,,,0,,,,,,,19,,0,,,,0.146,0.134,,0.19,0.017,,,,,,,,0.277,,,706,,0.206,,,,,,,,,,,,,0.275,0.000,0.73,0.537,0.2,19,0.066,0.063,,1.58,,0.000,0.0,,,,,,,,,0.039,301.0,,0.802,1.95,0.043,,,,68.0,168.0,,0.037,,8,0.342,,4.8,0,0.109,15.0,0.369,0.532,185.0,0.00,25.8,0.418,0.00,25.8,0.418,31.69,,,0.0,2,,,,,0.204,,0.056,0.0,0.559,22.0,0.447,0.168,,,,,0.0,,1.0,,,,,
244,"""01203""","Yogurt, fruit, lowfat, with low calorie sweetener",170.0,1.0 container (6 oz),1.545,0.068,,4.93,0.070,0.833,0.049,,17,,,,0.741,,,,,,,,,,,,,,0,,,,,,,223,,0,,,,0.178,0.136,,0.233,0.020,,,,,,,,0.34,,,748,,0.253,,,,,,,,,,,,,0.306,0.000,0.88,0.658,2.0,223,0.082,0.076,,1.75,,0.000,0.0,,,,,,,,,0.048,330.0,,0.979,2.4,0.053,,,,753.0,178.0,,0.046,,10,0.416,,5.3,0,0.111,17.0,0.451,0.653,226.0,0.00,25.8,0.512,0.00,25.8,0.512,31.62,,,0.0,2,,,,,0.248,,0.068,0.0,0.683,27.0,0.547,0.204,,,,,0.0,,1.2,,,,,
245,"""01219""","Yogurt, fruit, lowfat, with low calorie sweetener, fortified with vitamin D",170.0,1.0 container (6 oz),1.545,0.068,,4.93,0.070,0.833,0.049,,17,,,,0.741,,,,,,,,,,,,,,0,,,,,,,223,,0,,,,0.178,0.136,,0.233,0.020,,,,,,,,0.34,,,748,,0.253,,,,,,,,,,,,,0.306,0.000,0.88,0.658,2.0,223,0.082,0.076,,1.75,,0.000,2.2,,,,,,,,,0.048,330.0,,0.979,2.4,0.053,,,,753.0,178.0,,0.046,,10,0.416,,5.3,0,0.111,17.0,0.451,0.653,226.0,0.00,25.8,0.512,0.00,25.8,0.512,31.62,,,0.0,88,,,,,0.248,,0.068,2.2,0.683,27.0,0.547,0.204,,,,,0.0,,1.2,,,,,
246,"""01280""","Yogurt, Greek, nonfat, strawberry, DANNON OIKOS",150.0,5.0 oz,0.165,0.012,6.66,17.45,0.050,,0.003,0.000,30,0.002,,,,,,,,,0.0,,,,,0.000,0.6,0.000,,,,,,,,,,,,,,0.330,0.026,0.003,0.027,0.002,0.38,0.000,,,0.000,,,,,,528,0.000,0.017,,,,0.000,117.94,,,,,0.000,,0.005,0.325,0.000,0.89,0.036,,,0.011,0.076,0.000,0.89,,0.000,1.5,0.000,,0.002,50.0,0.011,0.84,0.000,,0.011,218.0,,,,,0.000,,5.94,,,,,,,,,,,,,,,,,,,,,,18.8,0.000,,,,,0.011,,0.578,,,,1.5,,16.0,0.033,,,,,0.000,,,,,,,3.63,0.000
247,"""01275""","Yogurt, Greek, nonfat, vanilla, CHOBANI",150.0,5.0 oz,0.267,0.017,0.70,11.41,0.042,1.355,0.005,0.000,,0.002,,0.678,1.167,0.000,,,,,0.0,2.912,1.081,,,0.000,0.5,0.000,,,,,,,,,,,,,,0.325,0.029,0.003,0.037,0.002,0.45,0.003,,0.000,0.003,,0.000,0.606,,0.00,442,0.011,0.034,,,,0.000,123.05,,,,,0.000,,0.006,0.350,0.000,1.05,0.090,,,0.018,0.08,0.000,0.89,,0.000,,,,0.005,54.0,0.013,1.02,0.000,,0.015,195.0,,1.383,0.33,0.005,0.000,,5.16,,,,0.203,0.00,,0.678,0.000,15.9,,,,0.735,0.111,189.0,,,,,,,12.13,0.000,,,,,0.015,,0.585,0.491,,0.033,,,,0.081,0.389,,,0.000,0.011,,,,,,,4.08,0.000
248,"""01278""","Yogurt, Greek, nonfat, vanilla, DANNON OIKOS",150.0,5.0 oz,0.135,0.012,6.51,17.1,0.050,,0.002,0.000,,0.000,,,,,,,,,0.0,,,,,0.000,0.8,0.000,,,,,,,,,,,,,,0.281,0.026,0.000,0.022,0.000,0.41,0.000,,,0.000,,,,,,531,0.000,0.015,,,,0.000,117.75,,,,,0.000,,0.003,0.390,0.000,0.99,0.030,,,0.009,0.07,0.000,0.78,,0.000,1.4,0.000,,0.0,48.0,0.009,0.81,0.000,,0.011,172.0,,,,,0.000,,5.67,,,,,,,,,,,,,,,,,,,,,,19.08,0.000,,,,,0.011,,0.562,,,,1.4,,15.0,0.030,,,,0.002,0.000,,,,,,,3.71,0.000
249,"""01287""","Yogurt, Greek, plain, lowfat",200.0,1.0 container (7 oz),2.460,0.152,0.00,7.12,0.088,1.058,0.070,0.000,24,0.014,0.08,0.572,0.942,0.000,,,,,0.0,2.056,0.832,0.006,,0.000,0.0,,2,,,,,,,180,,0,,,,0.394,0.042,0.024,0.39,0.014,0.00,0.042,24,0.004,0.042,24,0.004,0.432,,0.00,610,0.102,0.388,,,,0.018,167.12,0,,,,0.010,12,0.042,0.466,0.000,1.04,0.972,0.4,180,0.124,0.11,0.000,1.26,,0.000,,,,0.052,68.0,0.094,1.28,,0.0,0.13,282.0,,1.244,3.84,0.062,0.018,,0.00,618.0,146.0,0.000,0.06,0.00,20,0.53,0.006,24.8,0,0.014,24.0,0.572,1.14,274.0,0.00,30.4,0.650,0.00,30.4,0.650,7.88,0.000,,0.0,,0.762,0.096,,0.94,0.316,,0.134,0.0,0.868,22.0,0.854,0.260,,,0.004,0.120,0.0,,1.6,,,,5.84,0.016
250,"""01256""","Yogurt, Greek, plain, nonfat (Includes foods for USDA's Food Distribution Program)",170.0,1.0 container,0.199,0.020,0.00,5.51,0.039,,0.005,0.000,12,0.002,0.02,,,,,0.0,0.010,0.003,0.0,,,,,0.000,,,0,0.0,,,,,,2,,0,,,,0.354,0.029,0.005,0.036,0.002,0.00,0.002,12,0.000,0.002,12,0.000,,,,418,0.010,0.025,,,,,144.67,0,0.0,,187.0,,0,0.005,0.473,0.000,1.27,0.090,0.0,2,0.010,0.107,0.000,1.22,0.00,,0.0,,,0.003,61.0,0.0,1.19,,0.0,0.017,240.0,1.4,,,,,,0.00,7.0,100.0,0.000,,,,,,,0,0.015,12.0,,,,0.00,25.7,,0.00,25.7,,6.12,0.000,,0.0,,0.073,0.017,,0.563,,,,0.0,,19.0,0.083,,0.0,,0.000,0.010,0.0,,,0.0,,0.007,4.32,0.000
251,"""01276""","Yogurt, Greek, strawberry, DANNON OIKOS",150.0,5.0 oz,2.748,0.197,6.18,16.5,0.054,,0.080,0.000,,0.019,,,,,,,,,0.0,,,0.009,,0.000,1.5,0.000,4,,,,,,,,,,,,,0.315,0.027,0.029,0.427,0.019,0.45,0.042,,0.005,0.042,,0.005,,,,664,0.102,0.438,,,,0.026,114.9,0,,,,0.013,12,0.047,0.341,0.000,0.84,1.117,,2,0.139,0.075,0.000,0.84,,0.000,0.0,,,0.058,51.0,0.104,0.81,0.005,,0.161,196.0,,,,,0.026,,5.57,20.0,159.0,0.000,,,,,,,,,,,,,,,,,,,17.5,0.000,,0.0,,0.897,0.117,,0.585,,,,0.0,,15.0,0.986,,,0.005,0.007,0.128,,,,,,,3.5,0.018
252,"""01284""","Yogurt, Greek, strawberry, lowfat",150.0,1.0 container (5.3 oz),2.398,0.169,5.04,16.84,0.056,0.660,0.069,0.000,14,0.017,0.03,0.357,0.588,0.000,,,,,0.0,1.284,0.520,0.007,,0.000,1.5,0.000,10,,,,,,,45,,0,,,,0.307,0.029,0.026,0.375,0.017,0.81,0.037,14,0.005,0.037,14,0.005,0.268,,0.00,658,0.088,0.381,,,,0.021,114.61,0,,,,0.012,10,0.041,0.352,0.000,0.75,0.975,0.0,46,0.121,0.074,0.000,0.84,,0.000,0.0,,,0.051,50.0,0.09,0.80,0.003,0.0,0.138,194.0,,0.777,3.85,0.063,0.021,,6.64,166.0,158.0,0.000,0.037,0.00,18,0.331,0.005,14.4,0,0.054,14.0,0.357,1.119,164.0,0.00,21.0,0.407,0.00,21.0,0.407,18.43,0.000,,0.0,,0.783,0.101,,0.591,0.198,0.0,0.126,0.0,0.543,15.0,0.859,0.162,,0.005,0.006,0.111,0.0,,1.1,,,,3.56,0.017
253,"""01285""","Yogurt, Greek, strawberry, nonfat",150.0,1.0 container (5.3 oz),0.158,0.021,3.29,16.91,0.056,0.660,0.002,0.000,30,0.005,0.03,0.357,0.588,0.000,,,,,0.0,1.284,0.520,,,0.000,0.9,0.000,6,,,,,,,,,0,,,,0.320,0.029,0.003,0.026,0.005,0.97,0.000,30,,0.000,30,,0.268,,0.00,513,0.002,0.015,,,,,118.69,0,,,,0.000,3,0.005,0.380,0.000,0.73,0.039,,0,0.009,0.075,0.000,0.89,,0.000,1.5,0.000,,0.002,50.0,0.011,0.82,,0.0,0.015,198.0,,0.777,0.23,0.002,0.000,,8.12,6.0,123.0,0.000,0.037,0.00,6,0.331,0.000,14.1,0,0.050,30.0,0.357,0.057,170.0,0.00,21.0,0.407,0.00,21.0,0.407,18.11,0.000,,0.0,60,0.036,0.015,,0.537,0.198,0.0,0.026,1.5,0.543,15.0,0.037,0.162,,,0.000,0.002,0.0,,0.5,,,,3.71,0.000
254,"""01286""","Yogurt, Greek, vanilla, nonfat",150.0,1.0 container (5.3 oz),0.200,0.013,2.88,14.31,0.063,0.745,0.003,0.000,16,0.002,0.03,0.404,0.663,0.000,,,,,0.0,1.448,0.587,,,0.000,0.8,,0,,,,,,,,,0,,,,0.302,0.027,0.002,0.03,0.002,0.48,0.002,16,0.000,0.002,16,0.000,0.303,,0.00,488,0.006,0.024,,,,,120.39,0,,,,,0,0.005,0.360,0.000,0.96,0.058,0.1,0,0.013,0.075,0.000,0.82,,0.000,1.4,0.000,,0.003,51.0,0.012,0.90,,0.0,0.013,184.0,,0.876,0.27,0.003,0.000,,6.11,0.0,117.0,,0.042,0.00,4,0.373,0.000,14.6,0,0.012,16.0,0.404,0.078,178.0,0.00,22.8,0.458,0.00,22.8,0.458,15.55,0.000,,0.0,52,0.050,0.013,,0.579,0.222,0.0,0.030,1.4,0.612,15.0,0.054,0.183,,,0.000,0.006,0.0,,,,,,3.94,0.000
255,"""01117""","Yogurt, plain, low fat",170.0,1.0 container (6 oz),1.700,0.075,,11.97,0.075,0.899,0.054,,19,,,,0.801,,20.4,,,,,,,,,,,,0,,,,,,,24,,0,,,,0.194,0.022,,0.257,0.022,,,,,,,,0.367,,,450,,0.277,,,,,,,,,,,,,0.364,0.000,0.95,0.724,0.3,24,0.090,0.083,,1.85,,0.000,0.0,,,,,,,,,0.053,398.0,1.5,1.057,2.63,0.058,,,,87.0,107.0,,0.051,,10,0.451,,5.6,0,0.007,19.0,0.486,0.717,245.0,0.00,25.8,0.552,0.00,25.8,0.552,11.97,,,0.0,2,,,,,0.269,,0.075,0.0,0.738,29.0,0.602,0.221,,,,,0.0,,1.4,,,,,
256,"""01118""","Yogurt, plain, skim milk",170.0,1.0 container (6 oz),0.197,0.009,,13.06,0.082,0.981,0.007,,20,,,,0.874,,20.4,,,,,,,,,,,,0,,,,,,,3,,0,,,,0.211,0.025,,0.031,0.002,,,,,,,,0.399,,,396,,0.032,,,,,,,,,,,,,0.398,0.000,1.04,0.083,0.3,3,0.010,0.09,,2.01,,0.000,,,,,,,,,,0.007,434.0,,1.154,0.31,0.007,,,,12.0,95.0,,0.054,,3,0.491,,6.1,0,0.009,20.0,0.532,0.083,267.0,0.00,25.8,0.603,0.00,25.8,0.603,13.06,,,0.0,,,,,,0.292,,0.009,0.0,0.806,32.0,0.070,0.241,,,,,0.0,,1.5,,,,,
257,"""01116""","Yogurt, plain, whole milk",170.0,1.0 container (6 oz),3.563,0.156,,7.92,0.049,0.595,0.112,,12,,,,0.529,,20.4,,,,,,,,,,,,0,,,,,,,46,,0,,,,0.128,0.015,,0.539,0.046,,,,,,,,0.241,,,437,,0.583,,,,,,,,,,,,,0.241,0.000,0.63,1.518,0.3,46,0.189,0.054,,1.22,,0.000,0.2,,,,,,,,,0.111,264.0,,0.699,5.53,0.121,,,,168.0,104.0,,0.034,,22,0.297,,3.7,0,0.007,12.0,0.321,1.506,162.0,0.00,25.8,0.365,0.00,25.8,0.365,7.92,,,0.0,3,,,,,0.177,,0.158,0.2,0.488,20.0,1.263,0.146,,,,,0.0,,0.8,,,,,
258,"""01231""","Yogurt, vanilla flavor, lowfat milk, sweetened with low calorie sweetener",170.0,1.0 container,1.278,0.060,,9.23,0.071,,0.043,,19,,,,,,,,,,,,,,,,,,0,,,,,,,20,,0,,,,0.182,0.022,,0.207,0.017,,,,,,,,,,,614,,0.224,,,,,,,,,,,,,0.342,0.000,0.90,0.532,0.2,20,0.073,0.076,,1.73,,0.000,0.0,,,,,,,,,0.043,372.0,,,,,,,,73.0,146.0,,,,,,,,0,0.007,19.0,,,,0.00,25.8,,0.00,25.8,,23.46,,,0.0,2,,,,,,,,0.0,,27.0,0.486,,,,,,0.0,,1.4,,,,,
259,"""01184""","Yogurt, vanilla or lemon flavor, nonfat milk, sweetened with low-calorie sweetener",170.0,1.0 container (6 oz),0.197,0.009,,12.75,0.058,,0.009,,14,,,,,,,,,,,,,,,,,,0,,,,,,,3,,0,,,,0.146,0.134,,0.031,0.002,,,,,,,,,,,306,,0.032,,,,,,,,,,,,,0.275,0.000,0.73,0.083,0.0,3,0.010,0.063,,1.7,,0.000,,,,,,,,,,0.007,301.0,,,,,,,,10.0,73.0,,,,,,,,0,,14.0,,,,0.00,25.8,,0.00,25.8,,12.75,,,0.0,,,,,,,,,0.0,,22.0,0.070,,,,,,0.0,,1.9,,,,,
260,"""01221""","Yogurt, vanilla or lemon flavor, nonfat milk, sweetened with low-calorie sweetener, fortified with vitamin D",170.0,1.0 container (6 oz),0.197,0.009,,12.75,0.058,,0.009,,14,,,,,,,,,,,,,,,,,,0,,,,,,,3,,0,,,,0.146,0.134,,0.031,0.002,,,,,,,,,,,306,,0.032,,,,,,,,,,,,,0.275,0.000,0.73,0.083,0.0,3,0.010,0.063,,1.7,,0.000,2.0,,,,,,,,,0.007,301.0,,,,,,,,10.0,73.0,,,,,,,,0,,14.0,,,,0.00,25.8,,0.00,25.8,,12.75,,,0.0,80,,,,,,,,2.0,,22.0,0.070,,,,,,0.0,,1.9,,,,,
261,"""01220""","Yogurt, vanilla, low fat, fortified with vitamin D",170.0,1.0 container (6 oz),1.370,0.061,,23.46,0.071,0.845,0.043,,19,,,,0.751,,20.4,,,,,,,,,,,,0,,,,,,,20,,0,,,,0.182,0.022,,0.207,0.017,,,,,,,,0.343,,,609,,0.224,,,,,,,,,,,,,0.342,0.000,0.90,0.583,0.2,20,0.073,0.076,,1.73,,0.000,2.0,,,,,,,,,0.043,372.0,,0.993,2.12,0.046,,,,73.0,144.0,,0.048,,8,0.423,,8.3,0,0.007,19.0,0.457,0.58,230.0,0.00,25.8,0.518,0.00,25.8,0.518,23.46,,,0.0,80,,,,,0.252,,0.061,2.0,0.694,27.0,0.486,0.207,,,,,0.0,,1.4,,,,,
262,"""01119""","Yogurt, vanilla, low fat.",170.0,1.0 container (6 oz),1.370,0.061,,23.46,0.071,0.845,0.043,,19,,,,0.751,,20.4,,,,,,,,,,,,0,,,,,,,20,,0,,,,0.182,0.022,,0.207,0.017,,,,,,,,0.343,,,609,,0.224,,,,,,,,,,,,,0.342,0.000,0.90,0.583,0.2,20,0.073,0.076,,1.73,,0.000,0.0,,,,,,,,,0.043,372.0,,0.993,2.12,0.046,,,,73.0,144.0,,0.048,,8,0.423,,8.3,0,0.007,19.0,0.457,0.58,230.0,0.00,25.8,0.518,0.00,25.8,0.518,23.46,,,0.0,2,,,,,0.252,,0.061,0.0,0.694,27.0,0.486,0.207,,,,,0.0,,1.4,,,,,
263,"""01295""","Yogurt, vanilla, non-fat",245.0,1.0 cup (8 fl oz),0.000,,,14.41,0.103,1.218,0.000,,27,,,,1.083,,,,,,,,,,,,,,0,,,,,,,149,,0,,,,0.262,0.032,,0.0,,,,,,,,,0.495,,,804,,0.000,,,,,,,,,,,,,0.490,0.000,1.30,,0.0,149,0.000,0.11,,2.5,,0.000,,,,,,,,,,0.0,345.0,,1.431,0.0,,,,,500.0,191.0,,0.069,,7,0.61,,12.0,0,0.010,27.0,0.659,0.0,216.0,0.00,38.2,0.747,0.00,38.2,0.747,41.75,,,0.0,86,,,,,0.363,,0.000,2.2,1.000,39.0,0.000,0.299,,,,,0.0,,,,,,,
