,NDB_NO,Description,Weight(g),Measure,"Fatty acids, total saturated (g)","Fatty acids, total polyunsaturated (g)",Fructose (g),"Sugars, total (g)",Thiamin (mg),Leucine (g),6:0 (g),22:4 (g),"Folate, food (µg)","18:3 n-3 c,c,c (ALA) (g)",Vitamin E (alpha-tocopherol) (mg),Phenylalanine (g),Lysine (g),22:1 c (g),"Fluoride, F (µg)","Tocotrienol, beta (mg)",18:1 t (g),20:1 (g),15:1 (g),Glutamic acid (g),Aspartic acid (g),17:1 (g),21:5 (g),"20:2 n-6 c,c (g)","Fiber, total dietary (g)",20:3 n-3 (g),Lutein + zeaxanthin (µg),Menaquinone-4 (µg),"Tocotrienol, alpha (mg)",Alanine (g),13:0 (g),Beta-sitosterol (mg),18:4 (g),Retinol (µg),18:1-11 t (18:1t n-7) (g),Caffeine (mg),Hydroxyproline (g),Protein (g),Lycopene (µg),Niacin (mg),"Copper, Cu (mg)",17:0 (g),18:0 (g),18:3 undifferentiated (g),Glucose (dextrose) (g),14:1 (g)_x,"Folate, DFE (µg)_x",20:3 undifferentiated (g)_x,14:1 (g)_y,"Folate, DFE (µg)_y",20:3 undifferentiated (g)_y,Threonine (g),"18:3 n-6 c,c,c (g)",Maltose (g),Energy (kJ),"Fatty acids, total trans-monoenoic (g)",14:0 (g),Phytosterols (mg),"Iron, Fe (mg)",Cystine (g),"Fatty acids, total trans-polyenoic (g)",Water (g),"Cryptoxanthin, beta (µg)","Tocopherol, gamma (mg)",Glycine (g),"Calcium, Ca (mg)",16:1 t (g),"Carotene, beta (µg)",15:0 (g),Riboflavin (mg),20:5 n-3 (EPA) (g),Vitamin B-12 (µg),"Fatty acids, total monounsaturated (g)",Vitamin K (phylloquinone) (µg),"Vitamin A, RAE (µg)",12:0 (g),Vitamin B-6 (mg),22:0 (g),Ash (g),"Tocopherol, delta (mg)",22:1 undifferentiated (g),Vitamin D3 (cholecalciferol) (µg),24:0 (g),Campesterol (mg),16:1 c (g),"Sodium, Na (mg)",4:0 (g),Galactose (g),22:5 n-3 (DPA) (g),"Alcohol, ethyl (g)",18:2 undifferentiated (g),"Potassium, K (mg)",Betaine (mg),Proline (g),Total lipid (fat) (g),16:1 undifferentiated (g),18:2 t not further defined (g),18:2 i (g),Sucrose (g),"Vitamin A, IU (IU)",Energy (kcal),24:1 c (g),Tryptophan (g),Starch (g),Cholesterol (mg),Tyrosine (g),20:0 (g),"Selenium, Se (µg)",Folic acid (µg),"Manganese, Mn (mg)","Folate, total (µg)",Isoleucine (g),16:0 (g),"Phosphorus, P (mg)","Vitamin B-12, added (µg)_x","Choline, total (mg)_x",Serine (g)_x,"Vitamin B-12, added (µg)_y","Choline, total (mg)_y",Serine (g)_y,"Carbohydrate, by difference (g)",22:1 t (g),"18:2 t,t (g)","Carotene, alpha (µg)",Vitamin D (IU),18:1 c (g),"18:2 n-6 c,c (g)",Stigmasterol (mg),Pantothenic acid (mg),Arginine (g),Vitamin D2 (ergocalciferol) (µg),10:0 (g),Vitamin D (D2 + D3) (µg),Valine (g),"Magnesium, Mg (mg)",18:1 undifferentiated (g),Histidine (g),Dihydrophylloquinone (µg),20:3 n-6 (g),20:4 undifferentiated (g),"Fatty acids, total trans (g)",Theobromine (mg),"Tocotrienol, delta (mg)","Vitamin C, total ascorbic acid (mg)","Tocotrienol, gamma (mg)",Methionine (g),8:0 (g),Lactose (g),18:2 CLAs (g)
38,"""08665""","Cereals ready-to-eat, POST HONEY BUNCHES OF OATS with cinnamon bunches",30.0,0.75 cup (1 NLEA serving),0.18,0.450,,6.12,0.39,,,,,,,,,,,,,,,,,,,,1.7,,,,,,,,,,,,,,,5.01,0.060,,,,,,,,,,,,,,502,,,,,,,,,,,,,,,0.42,,1.50,0.750,,,,,,0.69,,,1.0,,,,,,,,,,,,,,,,,,750,120.0,,,,,,,,,,,,,,,,,,,,24.84,,,,,,,,,,,,1.0,,14.0,,,,,,,,,,,,,,
39,"""08061""","Cereals ready-to-eat, POST Raisin Bran Cereal",59.0,1.0 cup (1 NLEA serving),0.175,0.470,,19.41,0.354,0.244,0.0,,11,,,,0.093,,,,,,0.0,0.964,0.229,,,0.000,8.1,,60,,,,,,,224,,0,,,,5.015,0.236,0.000,0.014,0.036,,0.0,332,,0.0,332,,0.122,,,799,,0.000,,,,,,,,,,,,,0.413,0.000,1.48,0.206,1.1,224,0.000,0.472,,1.89,,0.000,1.0,0.000,,,,,,,,0.434,310.0,,0.331,0.94,0.000,,,,750,191.0,,0.068,,0,0.049,0.000,3.5,189.0,1.894,200.0,0.122,0.161,200.0,1.48,16.1,0.175,1.48,16.1,0.175,46.55,,,0.0,40,,,,,0.205,,0.000,1.0,0.171,99.0,0.201,0.088,,,,,0.0,,0.5,,,,,
40,"""08192""","Cereals ready-to-eat, POST SELECTS Blueberry Morning",55.0,1.0 cup (1 NLEA serving),0.33,0.825,,16.06,0.385,,0.0,,10,,,,,,,,,,,,,,,,2.6,,113,,,,,,,219,,0,,,,5.005,0.110,,0.052,0.078,,,,,,,,,,,909,,0.002,,,,,,,,,,,,,0.44,0.000,1.49,1.595,7.0,220,0.002,0.495,,1.0,,0.001,1.0,,,,,,,,,0.747,107.0,,,,,,,,750,217.0,,,,,,,,90.0,,100.0,,,,1.49,9.0,,1.49,9.0,,44.88,,,4.0,40,,,,,,,,1.0,,31.0,1.576,,,,,,0.0,,0.5,,,,,
41,"""08554""","Cereals ready-to-eat, POST SELECTS Maple Pecan Crunch",52.0,0.75 cup (1 NLEA serving),0.52,1.352,,11.7,0.364,,0.0,,10,,,,,,,,,,,,,,,,3.8,,62,,,,,,0.0,224,,0,,,,4.992,0.156,0.000,0.081,0.096,,,,,,,,,,,899,,0.002,,,,,,,,,,,,,0.416,0.000,1.51,2.288,1.9,224,0.004,0.52,,1.25,,0.002,1.0,,,,,,,,,1.256,142.0,,,,,,,,750,215.0,,,,,,,,90.0,,100.0,,,,1.51,13.0,,1.51,13.0,,40.25,,,0.0,40,,,,,,,,1.0,,44.0,2.265,,,,,,0.0,,0.1,,,,,
42,"""08002""","Cereals ready-to-eat, POST, ALPHA-BITS",30.0,1.0 cup (1 NLEA serving for adults),0.33,0.540,,6.3,0.39,,0.0,,6,,,,,,,,,,,,,,,,2.1,,100,,,,,,,222,,0,,,,5.01,0.090,,0.019,0.023,,,,,,,,,,,488,,0.003,,,,,,,,,,,,,0.42,0.000,1.50,0.450,0.4,222,0.006,0.51,,1.17,,0.000,2.0,,,,,,,,,0.517,80.0,,,,,,,,750,117.0,,,,,,,,194.0,,200.0,,,,1.5,7.7,,1.5,7.7,,24.09,,,3.0,80,,,,,,,,2.0,,30.0,0.448,,,,,,0.0,,6.0,,,,,
43,"""08015""","Cereals ready-to-eat, POST, COCOA PEBBLES",29.0,0.75 cup (1 NLEA serving),1.044,0.029,,10.38,0.377,,0.0,,1,,,,,,,,,,,,,,,,0.5,,0,,,,,,,225,,1,,,,4.988,0.087,,0.258,0.004,,,,,,,,,,,482,,0.142,,,,,,,,,,,,,0.435,0.000,1.51,0.058,0.4,225,0.348,0.493,,0.84,,0.000,2.0,,,,,,,,,0.025,56.0,,,,,,,,750,115.0,,,,,,,,99.0,,100.0,,,,1.51,1.1,,1.51,1.1,,24.85,,,0.0,80,,,,,,,,2.0,,9.0,0.057,,,,,,22.0,,0.0,,,,,
44,"""08034""","Cereals ready-to-eat, POST, FRUITY PEBBLES",27.0,0.75 cup (1 NLEA serving),0.972,0.032,,9.26,0.375,,0.0,,1,,,,,,,,,,,,,,,,0.2,,0,,,,,,,225,,0,,,,5.0,0.038,,0.219,0.004,,,,,,,,,,,454,,0.142,,,,,,,,,,,,,0.424,0.000,1.50,0.043,0.4,225,0.349,0.5,,0.68,,0.000,2.0,,,,,,,,,0.023,19.0,,,,,,,,750,109.0,,,,,,,,99.0,,100.0,,,,1.5,1.0,,1.5,1.0,,23.25,,,0.0,80,,,,,,,,2.0,,4.0,0.043,,,,,,0.0,,6.0,,,,,
45,"""08073""","Cereals ready-to-eat, POST, GOLDEN CRISP",27.0,0.75 cup (1 NLEA serving),0.054,0.162,,14.47,0.378,,0.0,,5,,,,,,,,,,,,,,,,1.4,,25,,,,,,,225,,0,,,,4.995,0.054,0.000,0.002,0.010,,,,,,,,,,,430,,0.000,,,,,,,,,,,,,0.432,0.000,1.51,0.162,0.2,225,0.000,0.513,,0.22,,0.000,2.0,,,,,,,,,0.152,48.0,,,,,,,,750,103.0,,,,,,,,95.0,,100.0,,,,1.51,3.7,,1.51,3.7,,24.33,,,0.0,80,,,,,,,,2.0,,16.0,0.156,,,,,,0.0,,,,,,,
46,"""08038""","Cereals ready-to-eat, POST, GRAPE-NUTS Cereal",58.0,0.5 cup (1 NLEA serving),0.197,0.452,,5.14,0.377,,0.0,,11,,,,,,,,,,0.0,,,,,0.000,7.5,,96,,,,,,,,,0,,,,5.0,0.197,0.000,0.008,0.035,,0.0,332,,0.0,332,,,,,876,,0.002,,,,,,,,,,,,,0.07,,0.00,0.122,1.2,0,0.001,0.499,0.000,1.73,,0.000,0.0,,,,,,,,,0.418,232.0,,,,,,,,2,209.0,0.000,,,,,,,189.0,1.877,200.0,,,,0.0,18.5,,0.0,18.5,,46.68,,,0.0,,,,,,,,,0.0,,72.0,0.11,,,,,,0.0,,0.1,,,,,
47,"""08039""","Cereals ready-to-eat, POST, GRAPE-NUTS Flakes",29.0,0.75 cup (1 NLEA serving),0.145,0.435,,4.41,0.377,,0.0,,6,,,,,,,,,,,,,,,,3.0,,39,,,,,,,225,,0,,,,4.988,0.087,,0.017,0.037,,,,,,,,,,,456,,0.000,,,,,,,,,,,,,0.435,0.000,1.51,0.435,0.8,225,0.000,0.493,,0.46,,0.001,1.0,,,,,,,,,0.398,97.0,,,,,,,,750,109.0,,,,,,,,195.0,,200.0,,,,1.51,8.4,,1.51,8.4,,23.78,,,0.0,40,,,,,,,,1.0,,29.0,0.428,,,,,,0.0,,,,,,,
48,"""42261""","Cereals ready-to-eat, POST, GREAT GRAINS Crunchy Pecan Cereal",52.0,0.75 cup (1 NLEA serving),0.52,1.612,,8.01,0.364,,0.0,,10,,,,,,,,,,,,,,,,5.0,,71,,,,,,,224,,0,,,,4.992,0.208,,0.103,0.086,,,,,,,,,,,876,,0.001,,,,,,,,,,,,,0.416,0.000,1.51,3.016,1.1,224,0.001,0.52,,1.11,,0.001,1.0,,,,,,,,,1.526,175.0,,,,,,,,750,210.0,,,,,,,,90.0,,100.0,,,,1.51,15.0,,1.51,15.0,,37.96,,,0.0,40,,,,,,,,1.0,,51.0,2.995,,,,,,0.0,,0.1,,,,,
49,"""42265""","Cereals ready-to-eat, POST, GREAT GRAINS, Raisin, Date  &  Pecan",55.0,0.75 cup (1 NLEA serving),0.44,1.155,,13.26,0.385,,0.0,,10,,,,,,,,,,,,,,,,5.1,,63,,,,,,,224,,0,,,,5.005,0.220,,0.078,0.063,,,,,,,,,,,870,,0.001,,,,,,,,,,,,,0.44,0.000,1.49,2.090,1.4,224,0.002,0.495,,1.18,,0.001,1.0,,,,,,,,,1.092,208.0,,,,,,,,750,208.0,,,,,,,,90.0,,100.0,,,,1.49,13.3,,1.49,13.3,,40.87,,,0.0,40,,,,,,,,1.0,,48.0,2.07,,,,,,0.0,,0.3,,,,,
50,"""08633""","Cereals ready-to-eat, POST, HONEY BUNCHES OF OATS with vanilla bunches",56.0,1.0 cup (1 NLEA serving),0.336,0.952,,11.59,0.392,,0.0,,11,,,,,,,,,,,,,,,,4.4,,79,,,,,,,294,,0,,,,4.984,0.168,,0.044,0.083,,,,,,,,,,,924,,0.001,,,,,,,,,,,,,0.448,0.000,1.51,1.400,1.8,295,0.001,0.504,,1.18,,0.002,1.5,,,,,,,,,0.869,147.0,,,,,,,,1000,221.0,,,,,,,,189.0,,200.0,,,,1.51,12.8,,1.51,12.8,,45.81,,,1.0,60,,,,,,,,1.5,,42.0,1.38,,,,,,0.0,,,,,,,
51,"""43570""","Cereals ready-to-eat, POST, HONEY BUNCHES OF OATS, honey roasted",30.0,0.75 cup (1 NLEA serving),0.192,0.392,0.17,5.94,0.367,0.240,0.0,0.001,6,0.027,0.37,0.117,0.036,0.001,,0.2,0.002,0.014,0.0,0.567,0.144,0.001,,0.001,1.3,0.000,134,,,,,,,241,,0,,,,5.34,0.177,0.001,0.039,0.028,0.27,0.0,336,,0.0,336,,0.072,0.001,0.45,503,0.002,0.003,,,,0.002,1.5,8,0.48,0.081,7.0,0.000,5.0,0.001,0.375,0.000,2.90,0.849,0.9,242,0.004,0.792,0.003,0.37,0.02,0.001,1.4,0.002,,0.003,136.0,0.0,,,0.0,0.363,63.0,,0.147,1.64,0.003,0.002,,5.0,819,120.0,0.000,0.027,15.88,0,0.063,0.007,2.2,194.0,0.383,200.0,0.078,0.130,47.0,2.9,4.0,0.114,2.9,4.0,0.114,24.36,0.000,,1.0,55,0.828,0.36,,,0.072,0.0,0.001,1.4,0.102,15.0,0.831,0.054,,0.000,0.000,0.005,0.0,0.01,,0.08,0.030,0.001,0.05,0.001
52,"""08655""","Cereals ready-to-eat, POST, HONEY BUNCHES OF OATS, pecan bunches",29.0,0.75 cup (1 NLEA serving),0.203,0.493,,6.35,0.377,,0.0,,6,,,,,,,,,,,,,,,,1.5,,228,,,,,,,215,,0,,,,4.988,0.041,,0.038,0.026,,,,,,,,,,,484,,0.001,,,,,,,,,,,,,0.435,0.000,1.51,0.783,0.4,217,0.001,0.493,,0.78,,0.001,1.0,,,,,,,,,0.467,51.0,,,,,,,,750,116.0,,,,,,,,195.0,,200.0,,,,1.51,5.4,,1.51,5.4,,23.78,,,9.0,40,,,,,,,,1.0,,10.0,0.777,,,,,,0.0,,0.1,,,,,
53,"""42240""","Cereals ready-to-eat, POST, HONEY BUNCHES OF OATS, with almonds",32.0,0.75 cup (1 NLEA serving),0.256,0.672,,6.4,0.384,,0.0,,6,,,,,,,,,,0.0,,,0.000,,0.000,1.8,,202,,,,,,0.0,216,,0,,,,4.992,0.064,0.000,0.043,0.040,,0.0,336,,0.0,336,,,,,548,,0.001,,,,,,,,,,,,,0.416,0.000,1.50,1.280,1.0,218,0.000,0.512,0.003,0.74,,0.001,1.0,0.002,,,,,,,,0.632,68.0,,,,,,,,750,131.0,0.000,,,,,,,194.0,,200.0,,,,1.5,6.8,,1.5,6.8,,25.47,,,9.0,40,,,,,,,,1.0,,20.0,1.266,,,,,,0.0,,,,,,,
54,"""08662""","Cereals ready-to-eat, POST, HONEY BUNCHES OF OATS, with real strawberries",31.0,0.75 cup (1 NLEA serving),0.186,0.465,,7.44,0.372,,,,,,,,,,,,,,,,,,,,1.7,,,,,,,,,,,,,,,4.991,0.062,,,,,,,,,,,,,,517,,,,,,,,,,,,,,,0.434,,1.49,0.775,,,,,,0.68,,,1.0,,,,,,,,,,,,,,,,,,750,124.0,,,,,,,,94.0,,100.0,,,,,,,,,,25.82,,,,,,,,,,,,1.0,,14.0,,,,,,,,,,,,,,
55,"""08081""","Cereals ready-to-eat, POST, Honey Nut Shredded Wheat",59.0,1.0 cup (1 NLEA serving),0.236,0.708,,12.21,0.354,,0.0,,25,,,,,,,,,,,,,,,,6.3,,98,,,,,,,,,0,,,,5.015,0.177,,0.022,0.043,,,,,,,,,,,921,,0.002,,,,,,,,,,,,,0.413,0.000,1.48,0.708,0.9,0,0.000,0.472,,1.24,,0.001,,,,,,,,,,0.664,205.0,,,,,,,,4,220.0,,,,,,,,76.0,,100.0,,,,1.48,11.8,,1.48,11.8,,49.32,,,0.0,,,,,,,,,0.0,,55.0,0.665,,,,,,0.0,,,,,,,
56,"""08046""","Cereals ready-to-eat, POST, Honeycomb Cereal",32.0,1.0 cup (1 NLEA serving),0.413,0.291,,10.08,0.374,,0.0,,6,,,,,,,,,,,,,,,,1.0,,218,,,,,,,215,,0,,,,4.998,0.042,,0.033,0.011,,,,,,,,,,,528,,0.003,,,,,,,,,,,,,0.426,0.000,1.50,,0.2,217,0.006,0.499,,0.94,,0.000,2.5,,,,,,,,,0.28,45.0,,,,,,,,750,126.0,,,,,,,,94.0,,100.0,,,,1.5,2.8,,1.5,2.8,,27.72,,,10.0,100,,,,,,,,2.5,,14.0,0.191,,,,,,0.0,,,,,,,
57,"""43393""","Cereals ready-to-eat, POST, Shredded Wheat n' Bran, spoon-size",59.0,1.0 cup (1 NLEA serving),0.254,0.720,,0.44,0.118,,0.0,,18,,,,,,,,,,,,,,,,8.7,,139,,,,,,,,,0,,,,3.068,0.000,,0.012,0.032,,,,,,,,,,,835,,0.002,,,,,,,,,,,,,0.047,,0.00,0.195,1.2,0,0.000,0.047,,1.9,,0.000,0.0,,,,,,,,,0.688,231.0,,,,,,,,0,200.0,,,,,,,,0.0,,18.0,,,,0.0,13.6,,0.0,13.6,,47.58,,,0.0,,,,,,,,,0.0,,103.0,0.186,,,,,,0.0,,,,,,,
58,"""08191""","Cereals ready-to-eat, POST, Shredded Wheat, lightly frosted, spoon-size",52.0,1.0 cup (1 NLEA serving),0.156,0.481,,11.6,0.374,,0.0,,10,,,,,,,,,,,,,,,,5.0,,0,,,,,,,,,0,,,,5.002,0.090,,0.009,0.033,,,,,,,,,,,766,,0.002,,,,,,,,,,,,,0.426,0.000,1.50,0.141,0.5,0,0.001,0.499,,0.42,,0.000,,,,,,,,,,0.447,170.0,,,,,,,,0,183.0,,,,,,,,90.0,2.183,100.0,,,,1.5,10.4,,1.5,10.4,,43.58,,,0.0,,,,,,,,,0.0,,48.0,0.136,,,,,,0.0,,,,,,,
59,"""08147""","Cereals ready-to-eat, POST, Shredded Wheat, original big biscuit",47.0,2.0 biscuits (1 NLEA serving),0.193,0.573,0.00,0.44,0.132,0.320,0.0,,20,,,,0.15,,,,,,0.0,1.405,0.249,,,0.000,5.8,,0,,,,,,,,,0,,,,2.942,0.179,0.000,0.008,0.036,0.00,0.0,20,,0.0,20,,0.146,,0.00,663,,0.000,,,,,,,,,,,,,0.042,,0.00,0.136,0.7,0,0.000,0.08,,0.73,,0.000,,,,,,,,,0.0,0.537,179.0,74.3,0.456,0.94,0.000,,,,0,158.0,,0.066,30.60,0,0.061,0.000,1.3,0.0,1.184,20.0,0.16,0.184,176.0,0.0,10.9,0.230,0.0,10.9,0.230,37.11,,,0.0,,,,,,0.212,,0.000,0.0,0.212,61.0,0.129,0.108,0.0,,,,0.0,,,,,,0.0,
60,"""08148""","Cereals ready-to-eat, POST, Shredded Wheat, original spoon-size",49.0,1.0 cup (1 NLEA serving),0.196,0.637,,0.44,0.142,,0.0,,20,,,,,,,,,,,,,,,,6.1,,86,,,,,,,,,0,,,,2.764,0.164,,0.01,0.031,,,,,,,,,,,720,,0.002,,,,,,,,,,,,,0.044,,0.00,0.147,0.7,0,0.000,0.069,,0.83,,0.000,,,,,,,,,,0.605,190.0,,,,,,,,0,172.0,,,,,,,,0.0,,20.0,,,,0.0,11.3,,0.0,11.3,,39.89,,,0.0,,,,,,,,,0.0,,65.0,0.139,,,,,,0.0,,,,,,,
61,"""08305""","Cereals ready-to-eat, Post, Waffle Crisp",30.0,1.0 cup (1 NLEA serving),0.27,0.510,,10.41,0.375,,0.0,,6,,,,,,,,,,,,,,,,1.3,,86,,,,,,,221,,0,,,,5.01,0.060,,0.055,0.028,,,,,,,,,,,489,,0.002,,,,,,,,,,,,,0.42,0.000,1.50,0.510,0.4,222,0.002,0.51,,0.87,,0.000,1.0,,,,,,,,,0.481,64.0,,,,,,,,750,117.0,,,,,,,,94.0,,100.0,,,,1.5,4.7,,1.5,4.7,,24.9,,,4.0,40,,,,,,,,1.0,,22.0,0.506,,,,,,0.0,,,,,,,
62,"""08632""","Cereals ready-to-eat, QUAKER Oatmeal Squares, Golden Maple",56.0,1.0 cup (1 NLEA serving),0.489,0.853,,9.42,0.385,,,,,,,,,,,,,,,,,,,,4.6,,,,,,,,,,,,,,,5.365,,,,,,,,,,,,,,,890,,,,,,,,,,,,,,,0.476,,0.00,0.893,,,,,,1.72,,,,,,,,,,,,,,,,,,,,,666,213.0,,,,,,,,,,,,,,,,,,,,43.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,"""08685""","Cereals ready-to-eat, QUAKER WHOLE HEARTS oat cereal",28.0,0.75 cup (1 NLEA serving),0.235,0.410,,6.03,0.666,,,,,,,,,,,,,,,,,,,,2.5,,,,,,,,,,,,,,,4.439,,,,,,,,,,,,,,,441,,,,,,,,,,,,,,,0.377,,1.33,0.753,,,,,,1.1,,,,,,,,,,,,,,,,,,,,,1110,105.0,,,,,,,,,,,,,,,,,,,,22.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,"""08054""","Cereals ready-to-eat, QUAKER, 100% Natural Granola, Oats, Wheat and Honey",48.0,0.5 cup (1 NLEA serving),0.595,1.286,,9.76,0.197,,0.0,,18,,,,,,,,,,,,,,,,4.9,,62,,,,,,,1,,0,,,,1.108,0.150,,0.107,0.257,,0.0,18,,0.0,18,,,,,845,,0.004,,,,,,,,,,,,,0.139,0.000,0.08,3.168,3.4,1,0.004,0.111,0.012,0.95,,0.000,,,,,,,,,,1.03,232.0,,,,,,,,4,202.0,,,,,,,,0.0,,18.0,,,,0.0,16.8,,0.0,16.8,,35.35,,,0.0,,,,,,,,,0.0,,58.0,3.1,,,,,,0.0,,0.1,,,,,
65,"""08010""","Cereals ready-to-eat, QUAKER, CAP'N CRUNCH",27.0,0.75 cup (1 NLEA serving),0.903,0.202,,11.97,0.436,,0.006,,5,,,,,,,,,,,,,,,,0.7,,174,,,,,,,,,0,,,,5.796,0.030,,0.034,0.007,,,,,,,,,,,450,,0.156,,,,,,,,,,,,,0.492,,0.00,0.173,0.2,2,0.414,0.577,0.000,0.67,,0.000,,,,,,,,,,0.195,50.0,,,,,,,,40,107.0,0.000,,,,,,,415.0,0.202,420.0,,,,0.0,2.3,,0.0,2.3,,23.09,,,12.0,0,,,,,,,,0.0,,15.0,0.172,,,,,,0.0,,,,,,,
66,"""08011""","Cereals ready-to-eat, QUAKER, CAP'N CRUNCH with CRUNCHBERRIES",26.0,0.75 cup (1 NLEA serving),0.801,0.195,,11.49,0.416,,0.005,,5,,,,,,,,,,,,,,,,0.7,,140,,,,,,,,,0,,,,5.395,0.031,,0.031,0.007,,,,,,,,,,,432,,0.133,,,,,,,,,,,,,0.468,,0.00,0.164,0.2,2,0.354,0.556,,0.59,,0.000,,,,,,,,,,0.188,49.0,,,,,,,,39,103.0,,,,,,,,419.0,,424.0,,,,0.0,2.2,,0.0,2.2,,22.34,,,0.0,,,,,,,,,0.0,,14.0,0.163,,,,,,0.0,,0.0,,,,,
67,"""08625""","Cereals ready-to-eat, QUAKER, CAP'N CRUNCH'S Halloween Crunch",26.0,0.75 cup (1 NLEA serving),0.81,0.209,,11.39,0.416,,,,,,,,,,,,,,,,,,,,0.7,,,,,,,,,,,,,,,5.346,,,,,,,,,,,,,,,437,,,,,,,,,,,,,,,0.468,,0.00,0.353,,,,,,0.59,,,,,,,,,,,,,,,,,,,,,38,105.0,,,,,,,,,,,,,,,,,,,,22.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,"""08629""","Cereals ready-to-eat, QUAKER, Cap'n Crunch's OOPS! All Berries Cereal",32.0,1.0 cup (1 NLEA serving),0.733,0.244,,14.14,0.575,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,7.668,,,,,,,,,,,,,,,529,,,,,,,,,,,,,,,0.652,,0.00,0.190,,,,,,0.58,,,,,,,,,,,,,,,,,,,,,48,126.0,,,,,,,,,,,,,,,,,,,,27.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,"""08012""","Cereals ready-to-eat, QUAKER, CAP'N CRUNCH'S PEANUT BUTTER CRUNCH",27.0,0.75 cup (1 NLEA serving),1.058,0.580,,9.01,0.413,,0.004,,5,,,,,,,,,,,,,,,,0.7,,230,,,,,,,,,0,,,,5.497,0.030,,0.093,0.006,,,,,,,,,,,471,,0.129,,,,,,,,,,,,,0.468,,0.00,0.713,0.1,2,0.325,0.55,0.053,0.68,,0.000,,,,,,,,,,0.574,64.0,0.5,,,,,,,40,113.0,,,,,,,,414.0,,420.0,,,,0.0,4.0,,0.0,4.0,,21.24,,,12.0,0,,,,,,,,0.0,,19.0,0.697,,,,,,0.0,,,,,,,
70,"""08550""","Cereals ready-to-eat, QUAKER, Christmas Crunch",26.0,0.75 cup (1 NLEA serving),0.801,0.195,,11.52,0.425,,0.004,0.000,5,,,,,,,,,,,,,,,,0.7,,135,,,,,,,6,,0,,,,5.651,0.039,,0.032,0.008,,0.0,676,,0.0,676,,,,,432,,0.125,,,,,,,,,,,,,0.48,,0.00,0.163,0.3,7,0.330,0.567,,0.6,,0.000,,,,,,,,,,0.187,48.0,,,,,,,,38,103.0,0.000,,,,,,,395.0,,400.0,,,,0.0,2.2,,0.0,2.2,,22.34,,,5.0,0,,,,,,,,0.0,,14.0,0.162,,,,,,0.0,,0.0,,,,,
71,"""08211""","Cereals ready-to-eat, QUAKER, HONEY GRAHAM OH!S",27.0,0.75 cup (1 NLEA serving),1.541,0.195,,11.67,0.283,,0.01,,5,,,,,,,,,,,,,,,,0.6,,107,,,,,,,117,,0,,,,1.17,0.024,,0.068,0.009,,,,,,,,,,,466,,0.277,,,,,,,,,,,,,0.154,,0.00,0.190,0.2,118,0.733,0.087,,0.55,,0.000,,,,,,,,,,0.185,45.0,,,,,,,,404,111.0,,,,,,,,147.0,,152.0,,,,0.0,1.9,,0.0,1.9,,22.59,,,4.0,0,,,,,,,,0.0,,12.0,0.189,,,,,,0.0,,9.8,,,,,
72,"""08047""","Cereals ready-to-eat, QUAKER, KING VITAMAN",31.0,1.0 cup (1 NLEA serving),0.491,0.346,,6.28,0.393,,0.003,,6,,,,,,,,,,,,,,,,1.1,,351,,,,,,,298,,0,,,,5.221,0.028,,0.023,0.010,,,,,,,,,,,494,,0.081,,,,,,,,,,,,,0.442,0.000,1.55,0.200,0.1,300,0.214,0.518,,0.91,,0.000,,,,,,,,,,0.336,83.0,,,,,,,,1039,118.0,,,,,,,,408.0,0.128,414.0,,,,1.55,2.6,,1.55,2.6,,25.99,,,14.0,0,,,,,,,,0.0,,25.0,0.198,,,,,,0.0,,12.4,,,,,
73,"""08220""","Cereals ready-to-eat, QUAKER, Low Fat 100% Natural Granola with Raisins",55.0,0.66 cup (1 NLEA serving),0.533,0.791,,14.11,0.202,,0.002,,16,,,,,,,,,,,,,,,,5.3,,123,,,,,,,,,0,,,,1.304,0.146,,0.056,0.075,,,,,,,,,,,893,,0.059,,,,,,,,,,,,,0.111,0.000,0.03,1.401,1.6,1,0.141,0.136,,1.16,,0.000,,,,,,,,,,0.716,237.0,,,,,,,,12,213.0,,,,,,,,0.0,0.855,16.0,,,,0.0,17.2,,0.0,17.2,,44.31,,,3.0,0,,,,,,,,0.0,,55.0,1.363,,,,,,0.0,,0.2,,,,,
74,"""08628""","Cereals ready-to-eat, QUAKER, Maple Brown Sugar LIFE Cereal",32.0,0.75 cup (1 NLEA serving),0.245,0.417,,7.97,0.431,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,5.719,,,,,,,,,,,,,,,500,,,,,,,,,,,,,,,0.488,,0.00,0.433,,,,,,1.15,,,,,,,,,,,,,,,,,,,,,12,119.0,,,,,,,,,,,,,,,,,,,,25.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
