,NDB_NO,Description,Weight(g),Measure,"Fatty acids, total saturated (g)","Fatty acids, total polyunsaturated (g)",Fructose (g),"Sugars, total (g)",Thiamin (mg),Leucine (g),6:0 (g),22:4 (g),"Folate, food (µg)","18:3 n-3 c,c,c (ALA) (g)",Vitamin E (alpha-tocopherol) (mg),Phenylalanine (g),Lysine (g),22:1 c (g),"Fluoride, F (µg)","Tocotrienol, beta (mg)",18:1 t (g),20:1 (g),15:1 (g),Glutamic acid (g),Aspartic acid (g),17:1 (g),21:5 (g),"20:2 n-6 c,c (g)","Fiber, total dietary (g)",20:3 n-3 (g),Lutein + zeaxanthin (µg),Menaquinone-4 (µg)_x,"Tocotrienol, alpha (mg)_x",Alanine (g)_x,Menaquinone-4 (µg)_y,"Tocotrienol, alpha (mg)_y",Alanine (g)_y,Retinol (µg),18:1-11 t (18:1t n-7) (g),Caffeine (mg),Hydroxyproline (g),Protein (g),Lycopene (µg),Niacin (mg),"Copper, Cu (mg)",17:0 (g),18:0 (g),18:3 undifferentiated (g),Glucose (dextrose) (g),14:1 (g)_x,"Folate, DFE (µg)_x",20:3 undifferentiated (g)_x,14:1 (g)_y,"Folate, DFE (µg)_y",20:3 undifferentiated (g)_y,Threonine (g),"18:3 n-6 c,c,c (g)",Maltose (g),Energy (kJ)_x,"Fatty acids, total trans-monoenoic (g)_x",14:0 (g)_x,Energy (kJ)_y,"Fatty acids, total trans-monoenoic (g)_y",14:0 (g)_y,"Fatty acids, total trans-polyenoic (g)",Water (g),"Cryptoxanthin, beta (µg)","Tocopherol, gamma (mg)",Glycine (g),"Calcium, Ca (mg)",16:1 t (g),"Carotene, beta (µg)",15:0 (g),Riboflavin (mg),20:5 n-3 (EPA) (g),Vitamin B-12 (µg),"Fatty acids, total monounsaturated (g)",Vitamin K (phylloquinone) (µg),"Vitamin A, RAE (µg)",12:0 (g),Vitamin B-6 (mg),22:0 (g),Ash (g),"Tocopherol, delta (mg)",22:1 undifferentiated (g),Vitamin D3 (cholecalciferol) (µg),24:0 (g),Campesterol (mg),16:1 c (g),"Sodium, Na (mg)",4:0 (g),Galactose (g),22:5 n-3 (DPA) (g),"Alcohol, ethyl (g)",18:2 undifferentiated (g),"Potassium, K (mg)",Betaine (mg),Proline (g),Total lipid (fat) (g),16:1 undifferentiated (g),18:2 t not further defined (g),18:2 i (g),Sucrose (g),"Vitamin A, IU (IU)",Energy (kcal),24:1 c (g),Tryptophan (g),Starch (g),Cholesterol (mg),Tyrosine (g),20:0 (g),"Selenium, Se (µg)",Folic acid (µg),"Manganese, Mn (mg)","Folate, total (µg)",Isoleucine (g),16:0 (g),"Phosphorus, P (mg)","Vitamin B-12, added (µg)_x","Choline, total (mg)_x",Serine (g)_x,"Vitamin B-12, added (µg)_y","Choline, total (mg)_y",Serine (g)_y,"Carbohydrate, by difference (g)",22:1 t (g),"18:2 t,t (g)","Carotene, alpha (µg)",Vitamin D (IU),18:1 c (g),"18:2 n-6 c,c (g)",Stigmasterol (mg),Pantothenic acid (mg),Arginine (g),Vitamin D2 (ergocalciferol) (µg),10:0 (g),Vitamin D (D2 + D3) (µg),Valine (g),"Magnesium, Mg (mg)",18:1 undifferentiated (g),Histidine (g),Dihydrophylloquinone (µg),20:3 n-6 (g),20:4 undifferentiated (g),"Fatty acids, total trans (g)",Theobromine (mg),"Tocotrienol, delta (mg)","Vitamin C, total ascorbic acid (mg)","Tocotrienol, gamma (mg)",Methionine (g),8:0 (g),Lactose (g),18:2 CLAs (g)
0,"""05111""","Canada Goose, breast meat only, skinless, raw",85.0,3.0 oz,0.518,0.295,,0.0,0.241,,0.0,0.004,,0.028,0.48,,,,,0.0,0.006,0.005,0.0,,,0.000,,0.002,,0.001,0,,,,,,,9,,0,,,,5.576,0.377,0.003,0.176,0.028,,0.0,,0.004,0.0,,0.004,,,,474,0.006,0.007,474,0.006,0.007,0.001,60.16,0.0,0.05,,3.0,,0.0,0.002,1.295,0.003,3.48,0.694,,9,0.0,0.915,0.002,1.2,0.00,,,,,0.05,42.0,0.0,,,,0.193,286,,,,,0.001,,,32.0,113.0,0.000,,,,,,,,,,,,,0.0,,,0.0,,,0.0,,,0.0,,0.633,0.192,,,,,,,,,0.639,,,0.003,0.053,0.007,0.0,,,0.0,,,,
1,"""05326""","Chicken breast tenders, breaded, cooked, microwaved",85.0,3.0 oz,2.72,2.372,,0.0,0.275,0.942,0.0,,10,,,,0.909,,,,,,,,,,,,,,0,,,,,,,,,0,0.093,13.9,0.0,5.537,0.269,0.000,0.476,0.085,,0.0,10,,0.0,10,,0.52,,,895,,0.000,895,,0.000,,,,,,,,,,0.083,0.000,0.37,4.854,3.6,0,0.0,0.031,,1.59,,0.000,,,,,,,,,,2.287,191,25.7,0.638,10.96,0.468,,,,0.0,214.0,,0.172,,38.0,0.301,0.000,26.0,0.0,0.200,10,0.567,2.244,184,0.0,34.7,0.501,0.0,34.7,0.501,14.93,,,0.0,,,,,,0.788,,0.000,,,,4.386,0.394,,,,,0.0,,,,,,,
2,"""05327""","Chicken breast tenders, breaded, uncooked",85.0,3.0 oz,2.771,2.839,0.00,0.31,0.179,0.866,0.0,,10,,,,0.84,,,,,,,,,,,,0.9,,0,,,,,,,,,0,0.064,12.52,0.0,4.854,0.174,0.000,0.518,0.122,0.13,0.0,10,,0.0,10,,0.473,,0.13,936,,0.000,936,,0.000,,,,,,,,,,0.077,0.000,0.23,5.508,12.5,0,0.0,0.035,,1.5,,0.000,,,,,,,,,0.0,2.717,182,10.6,0.574,13.39,0.433,,,,0.0,224.0,,0.156,11.32,35.0,0.281,0.000,21.0,0.0,0.195,10,0.513,2.252,179,0.0,81.9,0.457,0.0,81.9,0.457,12.76,,,0.0,8,,,,,0.683,,0.000,0.2,0.560,20.0,5.043,0.370,13.0,,,,0.0,,0.7,,,,0.0,
3,"""05324""","Chicken patty, frozen, cooked",85.0,3.0 oz,3.113,4.084,,0.0,0.071,0.855,0.0,,6,,,,0.826,,,0.0,,,,,,,,,0.3,,0,,,,,,,,,0,0.085,12.62,0.0,4.049,0.076,0.000,0.562,0.106,,0.0,6,,0.0,6,,0.473,,,1021,,0.000,1021,,0.000,,,,1.88,0.550,16.0,,,,0.061,0.000,0.25,7.086,3.6,0,0.0,0.156,,1.63,0.56,0.000,,,,,,,,,,3.978,222,21.2,0.581,16.64,0.583,,,,0.0,244.0,,0.156,8.80,37.0,0.273,0.000,19.8,0.0,0.221,6,0.515,2.551,177,0.0,28.7,0.455,0.0,28.7,0.455,10.91,,,0.0,9,,,,,0.716,,0.000,0.3,0.552,20.0,6.503,0.358,,,,,0.0,,,0.76,0.257,0.000,,
4,"""05323""","Chicken patty, frozen, uncooked",85.0,3.0 oz,3.411,4.423,,0.0,0.062,0.842,0.0,,4,,,,0.817,,,0.0,,,,,,,,,1.0,,0,,,,,,,9,,0,0.064,12.18,0.0,5.635,0.176,0.000,0.675,0.132,,0.0,4,,0.0,4,,0.461,,,1039,,0.000,1039,,0.000,,,,2.43,0.523,17.0,,,,0.046,0.000,0.2,7.633,9.4,9,0.0,0.132,,1.68,0.84,0.000,,,,,,,,,,4.292,211,19.0,0.558,17.03,0.587,,,,31.0,248.0,,0.151,5.50,38.0,0.274,0.000,18.2,0.0,0.216,4,0.498,2.736,167,0.0,38.1,0.445,0.0,38.1,0.445,11.57,,,0.0,,,,,,0.665,,0.000,,,,7.045,0.360,,,,,0.0,,,0.47,0.248,0.000,,
5,"""05746""","Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",85.0,3.0 oz,0.858,0.672,,0.0,0.083,2.254,0.0,0.020,,0.022,0.28,1.100,2.621,0.000,,0.0,0.009,0.015,0.0,4.037,2.563,0.002,,0.009,,0.001,0,,,,,,,8,,0,,,,8.032,0.037,0.003,0.179,0.022,,0.004,,0.019,0.004,,0.019,1.222,0.000,,560,0.009,0.016,560,0.009,0.016,0.002,55.52,0.0,0.06,1.206,5.0,,0.0,0.003,0.159,0.003,0.17,1.084,3.7,8,0.004,0.783,,1.01,0.01,0.000,0.0,,,0.132,40.0,0.0,,,,0.511,292,8.5,0.866,2.75,0.132,0.002,,,28.0,133.0,0.000,0.343,,99.0,0.982,0.002,27.1,,,,1.337,0.634,205,0.0,99.5,1.039,0.0,99.5,1.039,0.0,,,0.0,1,0.922,0.508,,1.347,1.843,,0.013,0.0,1.411,27.0,0.932,1.016,,0.018,0.073,0.011,0.0,,,0.0,0.709,,,
6,"""05747""","Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, grilled",85.0,3.0 oz,0.843,0.649,,0.0,0.091,2.148,0.0,0.019,,0.02,0.46,1.048,2.496,0.000,,0.0,0.008,0.014,0.0,3.845,2.441,0.002,,0.009,,,0,9.4,0.00,1.516,9.4,0.00,1.516,8,,0,,,,10.313,0.036,0.003,0.201,0.02,,0.004,,0.017,0.004,,0.017,1.165,0.000,,536,0.008,0.016,536,0.008,0.016,0.001,56.22,0.0,0.08,1.149,4.0,,0.0,0.004,0.181,0.003,0.18,1.03,0.0,8,0.004,0.983,0.003,1.13,0.00,,0.0,,,0.125,44.0,0.0,,,,0.494,332,8.1,0.825,2.69,0.125,0.001,,,27.0,128.0,0.000,0.327,,88.0,0.935,0.002,24.1,,,,1.273,0.598,219,0.0,94.7,0.989,0.0,94.7,0.989,0.0,,,0.0,1,0.876,0.492,,1.454,1.755,,0.012,0.0,1.344,29.0,0.885,0.967,0.0,0.017,0.072,0.009,0.0,,,0.0,0.675,,,
7,"""05062""","Chicken, broiler or fryers, breast, skinless, boneless, meat only, raw",113.0,4.0 oz,0.636,0.479,,0.0,0.106,2.103,0.0,0.015,10,0.015,0.63,1.026,2.444,0.000,,0.0,0.007,0.011,0.0,3.766,2.391,0.002,,0.007,,,0,9.5,0.00,1.484,9.5,0.00,1.484,10,,0,,,,10.848,0.042,0.003,0.146,0.015,,0.003,10,0.014,0.003,10,0.014,1.14,0.000,,566,0.007,0.012,566,0.007,0.012,0.001,83.51,0.0,0.1,1.125,6.0,,0.0,0.003,0.2,0.003,0.24,0.779,0.0,10,0.005,0.916,0.003,1.28,0.00,,0.0,,,0.094,51.0,0.0,,,,0.36,377,7.9,0.808,2.96,0.094,0.001,,,34.0,136.0,0.000,0.32,,82.0,0.915,0.001,25.8,0.0,0.012,10,1.248,0.444,241,0.0,92.8,0.970,0.0,92.8,0.970,0.0,,,0.0,1,0.659,0.358,,1.689,1.719,,0.019,0.0,1.316,32.0,0.667,0.948,0.0,0.014,0.054,0.008,0.0,,,0.0,0.661,,,
8,"""05748""","Chicken, broiler or fryers, breast, skinless, boneless, meat only, with added solution, cooked, braised",85.0,3.0 oz,1.014,0.674,,0.0,0.064,1.986,0.0,0.017,,0.02,0.36,0.969,2.308,0.000,,0.0,0.009,0.019,0.0,3.556,2.258,0.002,,0.008,,,0,,,,,,,8,,0,,,,7.797,0.029,0.003,0.228,0.02,,0.006,,0.017,0.006,,0.017,1.076,0.000,,518,0.009,0.018,518,0.009,0.018,0.003,57.84,0.0,0.04,1.062,4.0,,0.0,0.003,0.142,0.003,0.14,1.34,,8,0.003,0.818,0.004,1.12,0.00,,0.0,,,0.17,146.0,0.0,,,,0.531,266,,0.762,3.07,0.170,0.003,,,26.0,123.0,0.000,0.303,,84.0,0.864,0.003,34.2,,,,1.177,0.741,184,0.0,,0.915,0.0,,0.915,0.0,,,0.0,1,1.134,0.527,,1.062,1.623,,0.010,0.0,1.243,24.0,1.143,0.895,,0.017,0.065,0.012,0.0,,,0.0,0.624,,,
9,"""05749""","Chicken, broiler or fryers, breast, skinless, boneless, meat only, with added solution, cooked, grilled",85.0,3.0 oz,0.86,0.606,,0.0,0.067,2.074,0.0,0.015,,0.019,0.28,1.012,2.411,0.000,,0.0,0.009,0.016,0.0,3.714,2.358,0.000,,0.008,,,0,,,,,,,8,,0,,,,9.407,0.029,0.003,0.191,0.019,,0.004,,0.015,0.004,,0.015,1.125,0.000,,528,0.009,0.016,528,0.009,0.016,0.003,56.56,0.0,0.09,1.110,5.0,,0.0,0.002,0.193,0.003,0.17,1.126,,8,0.004,0.836,0.003,1.43,0.00,,0.0,,,0.146,183.0,0.0,,,,0.482,357,3.1,0.796,2.88,0.146,0.003,,,27.0,126.0,0.000,0.316,,90.0,0.903,0.002,36.0,,,,1.23,0.626,212,0.0,91.5,0.956,0.0,91.5,0.956,0.0,,,0.0,1,0.949,0.477,,1.262,1.696,,0.013,0.0,1.298,26.0,0.959,0.935,,0.015,0.059,0.011,0.0,,,0.0,0.652,,,
10,"""05693""","Chicken, broiler, rotisserie, BBQ, back meat only",85.0,3.0 oz,3.071,1.737,0.00,0.26,0.059,1.349,0.0,,6,,,,1.414,,,,,,,,,,,,,,0,,,,,,,13,,0,,,,4.399,0.057,,0.57,0.094,0.13,,,,,,,0.491,,0.00,755,,0.067,755,,0.067,,,,,,,,,,0.154,0.000,0.52,5.002,0.0,13,0.0,0.103,,1.19,,0.000,,,,,,,,,0.0,1.595,224,4.8,0.785,11.79,0.775,,,,43.0,180.0,,0.176,,99.0,0.498,,34.9,0.0,,6,0.799,2.412,180,0.0,46.8,0.476,0.0,46.8,0.476,0.26,,,0.0,,,,,,1.048,,0.000,0.0,0.902,15.0,4.17,0.469,,,,,0.0,,,,,,0.0,
11,"""05357""","Chicken, broiler, rotisserie, BBQ, back, meat and skin",85.0,3.0 oz,4.21,2.131,0.04,0.34,0.055,1.169,0.0,,6,0.029,0.22,0.565,1.225,0.000,,,,,0.0,2.225,1.387,0.000,,0.012,,,0,,,,,,,20,,0,,,,4.778,0.052,0.005,0.763,0.109,0.14,0.014,6,0.000,0.014,6,0.000,0.43,0.008,0.00,893,,0.088,893,,0.088,,,,,,,,,,0.157,0.000,0.51,6.711,0.0,20,0.0,0.13,,1.22,,0.000,,,,,,,,,0.0,1.967,216,3.7,0.807,16.03,1.048,,,,67.0,213.0,,0.149,0.00,100.0,0.427,0.000,30.1,0.0,0.005,6,0.679,3.336,184,0.0,43.7,0.448,0.0,43.7,0.448,0.34,,0.022,0.0,4,2.330,0.723,,0.171,0.936,,0.000,0.1,0.770,16.0,5.588,0.443,,,,,0.0,,,,,,0.0,
12,"""05358""","Chicken, broiler, rotisserie, BBQ, breast, meat and skin",85.0,3.0 oz,1.664,0.803,0.03,0.08,0.066,1.817,0.0,,7,,,,2.153,,,0.0,,0.016,0.0,2.495,1.317,0.000,,0.007,,,0,,,,,,,9,,0,0.05,22.41,0.0,7.908,0.035,0.003,0.292,0.041,0.03,0.008,7,0.000,0.008,7,0.000,0.535,,0.00,621,,0.034,621,,0.034,,,,0.05,1.023,14.0,,,,0.118,0.000,0.26,2.661,0.0,9,0.0,0.261,,1.21,0.00,,,,,,,,,,0.0,0.746,235,6.0,0.891,6.52,0.428,,,,31.0,149.0,,0.231,0.00,76.0,0.732,0.000,19.0,0.0,0.003,9,0.946,1.335,207,0.0,48.5,0.733,0.0,48.5,0.733,0.08,,,0.0,,,,,,1.399,,0.000,0.0,0.990,21.0,2.209,0.806,,,,,0.0,,,0.0,0.655,,0.0,
13,"""05000""","Chicken, broiler, rotisserie, BBQ, breast, meat only",85.0,3.0 oz,0.734,0.416,,0.0,0.069,2.003,0.0,,7,,,,2.383,,,0.0,,0.008,,,,,,,,,0,,,,,,,4,,0,0.057,23.83,0.0,8.189,0.035,,0.128,0.023,,,,,,,,0.58,,,513,,0.015,513,,0.015,,,,0.06,1.009,11.0,,,,0.111,0.000,0.23,1.227,0.0,4,0.0,0.267,,1.19,0.00,,,,,,,,,,,0.383,241,6.8,0.892,3.03,0.202,,,,14.0,122.0,,0.257,,73.0,0.812,,19.6,0.0,,9,1.045,0.587,209,0.0,50.8,0.790,0.0,50.8,0.790,0.0,,,0.0,,,,,,1.522,,0.000,0.0,1.087,21.0,1.015,0.873,,,,,0.0,,,0.0,0.708,,,
14,"""05359""","Chicken, broiler, rotisserie, BBQ, drumstick, meat and skin",85.0,3.0 oz,2.427,1.295,0.03,0.1,0.054,1.650,0.0,,8,,,,1.886,,,0.0,,0.025,0.0,3.068,1.883,0.000,,0.009,,,0,,,,,,,14,,0,0.17,21.8,0.0,5.071,0.070,0.003,0.428,0.065,0.03,0.01,8,0.000,0.01,8,0.000,0.679,,0.00,732,,0.049,732,,0.049,,,,0.1,1.112,19.0,,,,0.19,0.000,0.42,4.037,0.0,14,0.0,0.167,,1.49,0.01,0.000,,,,,,,,,0.0,1.189,237,7.9,1.207,9.74,0.680,,,,48.0,175.0,,0.195,0.00,127.0,0.643,0.000,21.8,0.0,0.003,8,0.89,1.946,208,0.0,62.3,0.934,0.0,62.3,0.934,0.1,,,0.0,,,,,,1.359,,0.000,0.0,0.985,20.0,3.323,0.598,,,,,0.0,,,0.01,0.597,0.000,0.0,
15,"""05319""","Chicken, broiler, rotisserie, BBQ, drumstick, meat only",85.0,3.0 oz,1.337,0.875,,0.0,0.055,1.862,0.0,,8,,,,2.139,,,0.0,,0.015,,,,,,,,,0,,,,,,,8,,0,0.203,23.55,0.0,4.883,0.076,,0.236,0.048,,,,,,,,0.768,,,611,,0.028,611,,0.028,,,,0.13,1.111,17.0,,,,0.195,0.000,0.4,2.403,0.0,8,0.0,0.156,,1.53,0.01,0.000,,,,,,,,,,0.795,247,9.4,1.271,5.75,0.431,,,,28.0,146.0,,0.221,,132.0,0.733,,23.3,0.0,,8,1.01,1.073,211,0.0,68.1,1.049,0.0,68.1,1.049,0.0,,,0.0,,,,,,1.515,,0.000,0.0,1.113,20.0,1.957,0.644,,,,,0.0,,,0.01,0.656,0.000,,
16,"""05356""","Chicken, broiler, rotisserie, BBQ, skin",85.0,1.0 serving,7.933,3.415,0.20,0.59,0.046,0.579,0.0,,8,0.124,0.28,0.207,0.606,0.000,,,,,0.0,1.162,0.721,0.000,,0.051,,,0,,,,,,,43,,0,,,,6.02,0.037,0.022,1.397,0.156,0.21,0.06,8,0.000,0.06,8,0.000,0.232,0.031,0.00,1346,0.279,0.160,1346,0.279,0.160,0.093,40.64,0.0,,,,,,,0.169,0.000,0.47,12.294,0.0,43,0.0,0.22,,1.29,,0.000,,,,,,,,,0.0,3.178,190,,0.881,29.88,1.941,,,,145.0,321.0,,0.06,0.00,102.0,0.191,0.000,14.1,0.0,0.023,8,0.287,6.355,196,0.0,33.4,0.355,0.0,33.4,0.355,0.59,,0.093,0.0,,9.943,3.085,,0.728,0.57,,0.000,0.0,0.341,19.0,10.222,0.359,,,,,0.0,,,,,,0.0,
17,"""05361""","Chicken, broiler, rotisserie, BBQ, thigh, meat and skin",85.0,3.0 oz,3.338,1.732,0.03,0.1,0.047,1.317,0.0,,7,,,,1.488,,,0.0,,0.033,0.0,2.460,1.515,0.000,,0.009,,,0,,,,,,,17,,0,0.082,19.13,0.0,4.872,0.065,0.004,0.586,0.089,0.03,0.011,7,0.000,0.011,7,0.000,0.558,,0.00,804,,0.067,804,,0.067,,,,0.1,0.879,14.0,,,,0.193,0.000,0.4,5.479,0.0,17,0.001,0.162,0.000,1.21,0.01,0.000,,,,,,,,,0.0,1.607,217,7.5,0.926,12.82,0.892,,,,57.0,192.0,,0.147,0.00,108.0,0.494,0.000,18.7,0.0,0.004,7,0.725,2.680,185,0.0,53.5,0.735,0.0,53.5,0.735,0.1,,,0.0,,,,,,1.086,,0.000,0.0,0.795,18.0,4.544,0.503,,,,,0.0,,,0.0,0.480,,0.0,
18,"""05334""","Chicken, broiler, rotisserie, BBQ, thigh, meat only",85.0,3.0 oz,2.36,1.378,,0.0,0.047,1.476,0.0,,7,,,,1.678,,,0.0,,0.025,,,,,,,,,0,,,,,,,11,,0,0.099,20.48,0.0,4.625,0.071,,0.411,0.076,,,,,,,,0.629,,,687,,0.048,687,,0.048,,,,0.12,0.827,11.0,,,,0.199,0.000,0.38,4.018,0.0,11,0.001,0.15,,1.19,0.01,0.000,,,,,,,,,,1.266,223,9.1,0.936,9.13,0.666,,,,37.0,164.0,,0.166,,109.0,0.559,,19.6,0.0,,7,0.819,1.886,184,0.0,57.8,0.818,0.0,57.8,0.818,0.0,,,0.0,,,,,,1.198,,0.000,0.0,0.892,18.0,3.317,0.535,,,,,0.0,,,0.0,0.519,,,
19,"""05362""","Chicken, broiler, rotisserie, BBQ, wing, meat and skin",85.0,3.0 oz,3.933,1.850,0.14,0.51,0.066,1.354,0.0,,7,,,,1.408,,,,,,0.0,2.552,1.614,0.000,,0.02,,,0,,,,,,,22,,0,,,,6.336,0.048,0.009,0.7,0.09,0.18,0.023,7,0.000,0.023,7,0.000,0.479,,0.00,912,,0.080,912,,0.080,,,,,,,,,,0.137,0.000,0.38,6.232,0.0,22,0.0,0.18,,1.0,,0.000,,,,,,,,,0.0,1.717,242,,1.25,15.33,0.989,,,,74.0,218.0,,0.174,0.00,110.0,0.513,0.000,32.5,0.0,0.009,7,0.782,3.145,213,0.0,49.5,0.498,0.0,49.5,0.498,0.51,,,0.0,,,,,,1.111,,0.000,0.0,0.889,20.0,5.183,0.531,,,,,0.0,,,,,,0.0,
20,"""05339""","Chicken, broiler, rotisserie, BBQ, wing, meat only",85.0,3.0 oz,1.814,1.076,0.11,0.45,0.078,1.818,0.0,,6,,,,1.888,,,,,,,,,,,,,,0,,,,,,,9,,0,,,,6.525,0.056,,0.333,0.06,0.16,,,,,,,0.626,,0.00,653,,0.039,653,,0.039,,,,,,,,,,0.117,0.000,0.33,3.068,0.0,9,0.0,0.156,,0.83,,0.000,,,,,,,,,0.0,0.992,274,,1.471,6.62,0.495,,,,31.0,158.0,,0.244,,114.0,0.705,,43.4,0.0,,6,1.079,1.442,224,0.0,59.1,0.583,0.0,59.1,0.583,0.46,,,0.0,,,,,,1.436,,0.000,0.0,1.218,20.0,2.554,0.635,,,,,0.0,,,,,,0.0,
21,"""05349""","Chicken, broilers or fryers,  rotisserie, original seasoning, drumstick, meat and skin, cooked",53.0,1.0 drumstick,1.601,0.946,0.00,0.01,0.033,1.098,0.0,,6,,,,1.251,,,0.0,,0.017,0.0,2.046,1.256,0.000,,0.006,,,0,17.6,0.03,0.786,17.6,0.03,0.786,10,,0,0.111,14.24,0.0,3.138,0.045,0.002,0.277,0.051,0.00,0.007,6,0.000,0.007,6,0.000,0.452,,0.00,478,,0.033,478,,0.033,,,,0.08,0.785,11.0,,,,0.116,0.000,0.27,2.767,0.0,10,0.001,0.096,0.000,0.99,0.00,,,,,,,,,,0.0,0.867,154,6.3,0.831,6.35,0.475,,,,32.0,114.0,,0.129,0.00,83.0,0.426,0.000,18.4,0.0,0.013,6,0.59,1.280,135,0.0,42.0,0.623,0.0,42.0,0.623,0.01,,,0.0,,,,,,0.909,,0.000,,,,2.268,0.407,0.0,,,,0.0,,,0.03,0.402,0.000,0.0,
22,"""05049""","Chicken, broilers or fryers, back, meat and skin, cooked, fried, batter",72.0,1.0 unit (yield from 1 lb ready-to-cook chicken),4.198,3.744,,,,,,,,,,,1.229,,,,,,,,,,,,,,,,,,,,,26,,,,,,4.203,0.058,,1.202,0.18,,,,,,,,0.645,,,997,,0.094,997,,0.094,,,,,,,,,,0.153,0.014,0.19,6.415,,26,0.022,0.166,,0.99,,0.000,,,,,,,,,,3.348,130,,0.842,15.78,0.511,,,,86.0,238.0,,0.181,,63.0,0.512,,20.9,8.0,0.045,14,0.786,2.794,99,,,,,,,7.38,,,,,,,,,0.967,,0.000,,,,5.774,0.457,,,,,,,,,,,,
23,"""05050""","Chicken, broilers or fryers, back, meat and skin, cooked, fried, flour",44.0,1.0 unit (yield from 1 lb ready-to-cook chicken),2.468,2.116,,,,,,,,,,,0.977,,,,,,,,,,,,,,,,,,,,,16,,,,,,3.211,0.040,,0.612,0.092,,,,,,,,0.502,,,609,,0.062,609,,0.062,,,,,,,,,,0.104,0.009,0.12,3.599,,16,0.018,0.132,,0.44,,0.000,,,,,,,,,,1.852,99,,0.613,9.13,0.396,,,,54.0,146.0,,0.138,,39.0,0.396,,10.4,3.0,0.022,7,0.612,1.716,73,,,,,,,2.86,,,,,,,,,0.755,,0.000,,,,3.102,0.359,,,,,,,,,,,,
24,"""05051""","Chicken, broilers or fryers, back, meat and skin, cooked, roasted",32.0,1.0 unit (yield from 1 lb ready-to-cook chicken),1.862,1.478,,0.0,0.020,0.593,0.0,,2,,,,0.66,,,,,,,,,,,,,,0,,,,,,,34,,0,,,,2.15,0.024,,0.378,0.058,,,,,,,,0.339,,,402,,0.051,402,,0.051,,,,,,,,,,0.062,0.006,0.09,2.653,1.6,34,0.013,0.086,,0.29,,0.000,0.0,,,,,,,,,1.293,67,1.7,0.436,6.71,0.368,,,,111.0,96.0,,0.09,,28.0,0.26,,7.2,0.0,0.007,2,0.401,1.366,49,0.0,19.9,0.297,0.0,19.9,0.297,0.0,,,0.0,1,,,,,0.532,,0.000,0.0,0.398,6.0,2.189,0.236,0.0,,,,0.0,,,,,,,
25,"""05052""","Chicken, broilers or fryers, back, meat and skin, cooked, stewed",85.0,3.0 oz,4.267,3.400,,0.0,0.037,1.348,0.0,,4,,,,1.499,,,,,,,,,,,,,,0,,,,,,,75,,0,,,,3.692,0.054,,0.867,0.128,,,,,,,,0.769,,,917,,0.119,917,,0.119,,,,,,,,,,0.128,0.017,0.15,6.06,3.5,75,0.025,0.128,,0.54,,0.000,0.1,,,,,,,,,2.967,123,3.7,0.988,15.42,0.850,,,,262.0,219.0,,0.205,,66.0,0.592,,16.9,0.0,0.017,4,0.911,3.136,102,0.0,43.4,0.674,0.0,43.4,0.674,0.0,,,0.0,2,,,,,1.205,,0.000,0.1,0.904,14.0,4.998,0.537,0.0,,,,0.0,,,,,,,
26,"""05048""","Chicken, broilers or fryers, back, meat and skin, raw",59.0,1.0 unit (yield from 1 lb ready-to-cook chicken),4.921,3.623,,0.0,0.030,0.587,0.0,,4,,,,0.65,,,,,,,,,,,,,,0,,,,,,,44,,0,,,,2.853,0.028,,0.997,0.165,,,,,,,,0.336,,,788,,0.142,788,,0.142,,,,,,,,,,0.068,0.006,0.15,7.228,1.4,44,0.018,0.112,,0.38,,0.000,,,,,,,,,,3.292,85,,0.453,16.96,0.950,,,,148.0,188.0,,0.089,,47.0,0.256,,7.1,0.0,0.011,4,0.394,3.575,67,0.0,,0.299,0.0,,0.299,0.0,,,0.0,,,,,,0.536,,0.000,,,,6.006,0.232,,,,,0.0,,0.9,,,,,
27,"""05054""","Chicken, broilers or fryers, back, meat only, cooked, fried",35.0,1.0 unit (yield from 1 lb ready-to-cook chicken),1.442,1.274,,,,,,,,,,,0.875,,,,,,,,,,,,0.0,,,,,,,,,10,,,,,,2.688,0.033,,0.375,0.052,,,,,,,,0.44,,,422,,0.035,422,,0.035,,,,,,,,,,0.089,0.007,0.11,2.006,,10,0.014,0.122,,0.4,,0.000,,,,,,,,,,1.078,88,,0.455,5.36,0.228,,,,34.0,101.0,,0.123,,33.0,0.354,,7.0,0.0,0.016,3,0.552,0.977,62,,,,,,,1.99,,,,,,,,,0.628,,0.000,,,,1.729,0.323,,,,,,,,,,,,
28,"""05055""","Chicken, broilers or fryers, back, meat only, cooked, roasted",85.0,3.0 oz,3.06,2.592,,0.0,0.058,1.798,0.0,,6,,,,2.036,,,,,,,,,,,,,,0,,,,,,,,,,,,,6.009,0.069,,0.714,0.102,,,,,,,,1.012,,,850,,0.085,850,,0.085,,,,,,,,,,0.184,0.017,0.26,4.106,2.0,0,0.034,0.289,,0.92,,0.000,0.1,,,,,,,,,2.15,201,,0.985,11.19,0.561,,,,0.0,203.0,,0.28,,76.0,0.809,,14.7,,,,1.265,2.125,140,,,,,,,0.0,,,0.0,4,,,,,1.445,,0.000,0.1,1.188,19.0,3.425,0.744,,,,,0.0,,,,,,,
