,NDB_NO,Description,Weight(g),Measure,"Fatty acids, total saturated (g)","Fatty acids, total polyunsaturated (g)",Fructose (g),"Sugars, total (g)",Thiamin (mg),Leucine (g),6:0 (g),22:4 (g),"Folate, food (µg)","18:3 n-3 c,c,c (ALA) (g)",Vitamin E (alpha-tocopherol) (mg),Phenylalanine (g),Lysine (g),22:1 c (g),"Fluoride, F (µg)","Tocotrienol, beta (mg)",18:1 t (g),20:1 (g),15:1 (g),Glutamic acid (g),Aspartic acid (g),17:1 (g),21:5 (g),"20:2 n-6 c,c (g)","Fiber, total dietary (g)",20:3 n-3 (g),Lutein + zeaxanthin (µg),Menaquinone-4 (µg),"Tocotrienol, alpha (mg)",Alanine (g),13:0 (g),Beta-sitosterol (mg),18:4 (g),Retinol (µg),18:1-11 t (18:1t n-7) (g),Caffeine (mg),Hydroxyproline (g),Protein (g),Lycopene (µg),Niacin (mg),"Copper, Cu (mg)",17:0 (g),18:0 (g),18:3 undifferentiated (g),Glucose (dextrose) (g),14:1 (g)_x,"Folate, DFE (µg)_x",20:3 undifferentiated (g)_x,14:1 (g)_y,"Folate, DFE (µg)_y",20:3 undifferentiated (g)_y,Threonine (g),"18:3 n-6 c,c,c (g)",Maltose (g),Energy (kJ),"Fatty acids, total trans-monoenoic (g)",14:0 (g),Phytosterols (mg),"Iron, Fe (mg)",Cystine (g),"Fatty acids, total trans-polyenoic (g)",Water (g),"Cryptoxanthin, beta (µg)","Tocopherol, gamma (mg)",Glycine (g),"Calcium, Ca (mg)",16:1 t (g),"Carotene, beta (µg)",15:0 (g),Riboflavin (mg),20:5 n-3 (EPA) (g),Vitamin B-12 (µg),"Fatty acids, total monounsaturated (g)",Vitamin K (phylloquinone) (µg),"Vitamin A, RAE (µg)",12:0 (g),Vitamin B-6 (mg),22:0 (g),Ash (g),"Tocopherol, delta (mg)",22:1 undifferentiated (g),Vitamin D3 (cholecalciferol) (µg),24:0 (g),Campesterol (mg),16:1 c (g),"Sodium, Na (mg)",4:0 (g),Galactose (g),22:5 n-3 (DPA) (g),"Alcohol, ethyl (g)",18:2 undifferentiated (g),"Potassium, K (mg)",Betaine (mg),Proline (g),Total lipid (fat) (g),16:1 undifferentiated (g),18:2 t not further defined (g),18:2 i (g),Sucrose (g),"Vitamin A, IU (IU)",Energy (kcal),24:1 c (g),Tryptophan (g),Starch (g),Cholesterol (mg),Tyrosine (g),20:0 (g),"Selenium, Se (µg)",Folic acid (µg),"Manganese, Mn (mg)","Folate, total (µg)",Isoleucine (g),16:0 (g),"Phosphorus, P (mg)","Vitamin B-12, added (µg)_x","Choline, total (mg)_x",Serine (g)_x,"Vitamin B-12, added (µg)_y","Choline, total (mg)_y",Serine (g)_y,"Carbohydrate, by difference (g)",22:1 t (g),"18:2 t,t (g)","Carotene, alpha (µg)",Vitamin D (IU),18:1 c (g),"18:2 n-6 c,c (g)",Stigmasterol (mg),Pantothenic acid (mg),Arginine (g),Vitamin D2 (ergocalciferol) (µg),10:0 (g),Vitamin D (D2 + D3) (µg),Valine (g),"Magnesium, Mg (mg)",18:1 undifferentiated (g),Histidine (g),Dihydrophylloquinone (µg),20:3 n-6 (g),20:4 undifferentiated (g),"Fatty acids, total trans (g)",Theobromine (mg),"Tocotrienol, delta (mg)","Vitamin C, total ascorbic acid (mg)","Tocotrienol, gamma (mg)",Methionine (g),8:0 (g),Lactose (g),18:2 CLAs (g)
389,"""18300""","Pancakes, whole-wheat, dry mix, incomplete, prepared",28.35,1.0 oz,0.496,0.682,,,,,0.007,,6,,,,0.124,,,,,,,,,,,,0.8,,,,,,,,,18,,,,,,0.655,0.023,,0.111,0.075,,,,,,,,0.09,,,247,,0.039,,,,,,,,,,,,,0.150,0.000,0.08,0.494,,18,0.010,0.031,,0.79,,0.000,,,,,,,,,,0.600,79,,0.19,1.84,0.022,,,,64,59.0,,0.033,,17,0.088,,5.5,2,0.438,8.0,0.112,0.3,106.0,,,,,,,8.33,,,,,,,,,0.122,,0.009,,,,0.468,0.058,,,,,,,,,,,,
390,"""18959""","Pastry, Pastelitos de Guava (guava pastries)",86.0,1.0 piece,4.76,2.438,1.21,14.62,0.163,,0.000,0.003,,0.14,0.82,,,,,0.0,2.023,0.036,0.0,,,0.000,,0.003,1.9,0.000,12,0.0,,,,,,,,,,,,2.144,0.068,0.030,2.592,0.140,1.97,0.009,,0.000,0.009,,0.000,,,,1366,2.025,0.055,,,,0.428,23.44,3,5.86,,12.0,0.003,15,0.009,0.101,0.000,,7.347,10.8,,0.006,0.046,0.042,0.85,2.09,0.000,,,,0.046,199.0,,0.00,,,2.288,89,,,,,0.428,,10.64,,,,,,,,,,,,,,,,,,,,,,41.07,0.000,,0.0,,5.231,1.842,,0.232,,,,,,,7.253,,25.0,0.000,0.003,2.454,,,,0.0,,,0.0,0.018
391,"""28363""","Pepperidge Farm, Goldfish, Baked Snack Crackers, Original",5.2,10.0 goldfish,0.074,0.225,0.00,0.05,0.043,,0.000,,8,0.022,0.19,,,,,0.04,0.001,0.011,0.0,,,0.000,,0.001,0.1,0.000,,0.0,0.01,,,,,,,,,,,0.345,0.007,0.000,0.019,0.023,0.00,0.000,,,0.000,,,,,,102,0.001,0.001,,,,0.001,0.18,,0.3,,4.0,0.000,,0.0,0.026,0.000,,0.572,1.4,,0.000,0.003,0.003,0.15,0.01,0.000,,,,0.003,49.0,0.000,0.00,,,0.202,9,,,,,0.001,,0.0,,,,,,,,,,,,,,,,,,,,,,3.42,0.000,,,,,0.201,,0.036,,,,,,,0.556,,0.0,,0.0,0.002,,,,0.0,,,0.0,0.000
392,"""28364""","Pepperidge Farm, Goldfish, Baked Snack Crackers, Parmesan",5.3,10.0 goldfish,0.139,0.182,0.00,0.04,0.045,,0.002,0.000,,0.019,,,,,,,,,0.0,,,0.001,,0.000,0.2,0.000,,,,,,,,,,,,,,0.312,0.007,0.001,0.028,0.020,0.01,0.001,,0.000,0.001,,0.000,,,,102,0.003,0.014,,,,0.001,0.18,,,,,0.000,,0.001,0.025,0.000,,0.489,,,0.004,0.004,0.002,0.19,,0.000,,,,0.005,63.0,0.003,0.00,0.000,,0.161,9,,,,,0.001,,0.0,,,,,,,,,,,,,,,,,,,,,,3.43,0.000,,,,,0.159,,0.031,,,,,,,0.472,,,0.000,0.0,0.004,,,,,,,0.0,0.001
393,"""28365""","Pepperidge Farm, Goldfish, Baked Snack Crackers, Pizza",5.1,10.0 goldfish,0.109,0.206,0.00,0.04,0.040,,0.001,0.000,,0.023,,,,,,,,,0.0,,,0.001,,0.001,0.2,0.000,,,,,,,,,,,,,,0.346,0.008,0.001,0.024,0.024,0.02,0.001,,0.000,0.001,,0.000,,,,100,0.002,0.007,,,,0.001,0.18,,,,,0.000,,0.001,0.029,0.000,,0.567,,,0.002,,0.003,0.14,,0.000,,,,0.004,42.0,0.001,0.00,,,0.182,17,,,,,0.001,,0.0,,,,,,,,,,,,,,,,,,,,,,3.32,0.000,,,,,0.18,,0.034,,,,,,,0.55,,,0.000,0.0,0.003,,,,,,,0.0,0.001
394,"""18338""",Phyllo dough,28.35,1.0 oz,0.417,0.262,,0.05,0.153,0.139,0.000,,5,,,,0.045,,,,,,,,,,,,0.5,,3,,,,,,,,,0,,,,1.155,0.029,,0.184,0.013,,,,,,,,0.055,,,355,,0.008,,,,,,,,,,,,,0.097,,0.00,0.893,0.7,0,0.000,0.009,,0.45,,0.000,,,,,,,,,,0.248,21,,0.234,1.7,0.003,,,,0,85.0,,0.025,,0,0.061,,6.6,20,0.135,25.0,0.07,0.225,21.0,0.00,2.0,0.101,0.00,2.0,0.101,14.91,,,0.0,,,,,,0.082,,0.000,0.0,0.081,4.0,0.893,0.045,,,,,0.0,,,,,,,
395,"""18943""","Pie Crust, Cookie-type, Chocolate, Ready Crust",182.0,1.0 crust,8.599,3.704,0.00,47.88,0.612,0.695,0.000,,40,,,,0.446,,,0.0,,0.053,,,,,,,4.9,,22,1.1,0.07,0.433,,,,0,,15,,,,5.593,1.401,0.051,3.48,0.115,0.00,,,,,,,0.373,,0.00,3686,,0.042,,,,,,,21.46,0.442,58.0,,,,0.482,,0.00,26.357,33.1,0,0.000,0.078,0.157,3.69,6.35,0.000,,,,0.035,915.0,0.000,,,,3.589,340,38.8,0.763,40.8,0.035,,,,0,881.0,,0.146,63.10,0,0.298,0.160,4.5,91,3.336,131.0,0.41,4.708,218.0,0.00,29.8,0.473,0.00,29.8,0.473,117.35,,,0.0,,,,,,0.528,,0.000,0.0,0.575,73.0,26.268,0.204,116.7,,,,182.0,,0.0,0.0,0.133,,0.0,
396,"""18942""","Pie Crust, Cookie-type, Graham Cracker, Ready Crust",28.35,1.0 oz,1.417,0.474,0.00,5.14,0.052,,0.000,,5,,,,,,,,,,,,,,,,0.5,,7,,,,,,,,,0,,,,0.913,0.063,0.009,0.56,0.017,0.00,,,,,,,,,,594,,0.006,,,,,,,,,,,,,0.060,,0.00,4.799,6.2,0,0.000,0.022,0.029,0.39,,0.000,,,,,,,,,,0.457,32,11.0,,,,,,,0,142.0,,,,,,,,13,0.365,18.0,,,,0.00,5.0,,0.00,5.0,,18.23,,,0.0,,,,,,,,,0.0,,7.0,4.787,,,,,,0.0,,,,,,0.0,
397,"""18399""","Pie crust, cookie-type, prepared from recipe, graham cracker, chilled",30.0,"1.0 piece (1/8 of 9"" crust)",1.528,2.031,,11.27,0.031,0.086,0.000,,2,,,,0.032,,,,,,,,,,,,0.5,,9,,,,,,,54,,0,,,,0.627,0.037,,0.571,0.088,,,,,,,,0.035,,,608,,0.022,,,,,,,,,,,,,0.052,0.000,0.01,3.343,7.3,57,0.001,0.011,,0.45,,0.000,,,,,,,,,,1.942,26,,0.138,7.32,0.015,,,,250,145.0,,0.016,,0,0.038,,1.8,8,0.136,10.0,0.045,0.928,19.0,,,,,,,19.17,,,0.0,,,,,,0.051,,0.001,,,,3.328,0.028,,,,,0.0,,,,,,,
398,"""18401""","Pie crust, cookie-type, prepared from recipe, vanilla wafer, chilled",129.0,1.0 cup,9.59,13.780,,9.46,0.244,0.353,0.000,,8,,,,0.23,,,,,,,,,,,,0.1,,35,,,,,,,326,,0,,,,2.726,0.088,,3.713,0.655,,,,,,,,0.164,,,2866,,0.132,,,,,,,,,,,,,0.295,0.000,0.12,20.185,43.9,347,0.000,0.067,,1.81,,0.000,,,,,,,,,,13.126,102,,0.423,46.7,0.001,,,,1512,685.0,,0.065,,50,0.157,,9.9,55,0.230,63.0,0.208,5.744,101.0,0.00,29.3,0.275,0.00,29.3,0.275,64.76,,,0.0,27,,,,,0.206,,0.000,0.6,0.237,13.0,20.183,0.102,,,,,0.0,,0.1,,,,,
399,"""18947""","Pie crust, deep dish, frozen, baked, made with enriched flour",202.0,1.0 pie crust (average weight),17.901,7.914,,,,,,,,0.263,2.81,0.558,0.226,,,0.0,,0.271,0.0,4.165,0.604,0.000,,0.125,4.6,,,2.0,0.06,0.392,,,,,,,0.000,12.32,,5.791,0.180,0.141,7.03,0.263,,0.000,291,,0.000,291,,0.261,0.000,,4402,,0.364,,,,,,,19.01,0.465,46.0,,,,0.263,,0.00,33.247,33.7,,0.000,0.081,0.137,2.69,5.62,,,,,,,,,,,7.502,208,,1.614,64.32,0.558,,,,,,,0.115,92.25,,0.248,0.190,10.1,145,1.077,190.0,0.45,10.039,156.0,,,,,,,105.99,,,,,,,,,0.457,,0.000,,,,32.419,0.214,124.0,,,,,,,0.0,0.188,,,
400,"""18945""","Pie crust, deep dish, frozen, unbaked, made with enriched flour",225.0,1.0 pie crust (average weight),18.29,7.942,,,,,,,,0.259,2.79,0.553,0.324,,,0.0,,0.272,0.0,4.138,0.592,0.000,,0.126,3.1,,,2.7,0.09,0.383,,,,,,,0.000,12.42,,5.625,0.178,0.115,7.319,0.259,,0.000,250,,0.000,250,,0.252,0.000,,4406,,0.365,,,,,,,19.33,0.463,45.0,,,,0.322,,0.00,32.600,33.8,,0.000,0.106,0.139,2.63,5.71,,,,,,,,,,,7.535,205,,1.597,64.67,0.560,,,,,,,0.119,93.83,,0.232,0.196,10.1,108,1.071,173.0,0.443,10.159,153.0,,,,,,,105.28,,,,,,,,,0.441,,0.000,,,,31.768,0.216,116.3,,,,,,,0.0,0.187,,,
401,"""18946""","Pie crust, refrigerated, regular, baked",198.0,1.0 pie crust,21.952,7.437,,,,,,,,0.293,0.10,0.287,0.139,,,0.0,,0.414,0.0,2.166,0.323,0.000,,0.275,2.8,,,8.9,0.02,0.196,,,,,,,0.000,6.75,,2.544,0.101,0.216,7.823,0.293,,0.000,93,,0.000,93,,0.131,0.000,,4192,,0.774,,,,,,,0.3,0.249,24.0,,,,0.073,,0.00,23.394,0.8,,0.000,0.040,,2.81,0.06,,,,,,,,,,,6.778,164,,0.871,56.81,1.196,,,,,,,0.069,102.66,,0.139,0.145,8.9,42,0.414,63.0,0.238,12.995,103.0,,,,,,,115.87,,,,,,,,,0.218,,0.000,,,,21.784,0.119,0.0,,,,,,,0.02,0.099,0.000,,
402,"""18948""","Pie crust, refrigerated, regular, unbaked",229.0,1.0 pie crust (average weight),21.975,7.539,,,,,,,,0.3,0.11,0.275,0.176,,,0.0,,0.414,0.0,2.109,0.314,,,,4.1,,,9.2,0.02,0.195,,,,,,,0.000,6.8,,2.622,0.103,0.220,7.813,0.300,,0.000,85,,0.000,85,,0.115,0.000,,4269,,0.783,,,,,,,0.32,0.243,23.0,,,,0.119,,0.00,23.372,0.0,,0.000,0.046,,2.79,0.05,,,,,,,,,,,6.865,167,,0.866,58.3,1.218,,,,,,,0.057,102.82,,0.115,0.144,9.2,41,0.414,57.0,0.229,13.014,103.0,,,,,,,117.04,,,,,,,,,0.204,,0.000,,,,21.739,0.115,0.0,,,,,,,0.02,0.089,0.000,,
403,"""18332""","Pie crust, standard-type, dry mix",28.35,1.0 oz,2.261,1.125,,,,,0.000,,5,,,,0.038,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.773,0.021,,1.056,0.056,,,,,,,,0.052,,,614,,0.044,,,,,,,,,,,,,0.060,,0.00,5.071,,0,0.000,0.018,,0.57,,0.000,,,,,,,,,,1.068,18,,0.229,8.9,0.000,,,,0,147.0,,0.023,,0,0.053,,6.5,24,0.089,29.0,0.072,1.161,24.0,,,,,,,14.77,,,,,,,,,0.068,,0.000,,,,5.071,0.041,,,,,,,,,,,,
404,"""18333""","Pie crust, standard-type, dry mix, prepared, baked",20.0,"1.0 piece (1/8 of 9"" crust)",1.542,0.769,,,,,,,,,,,0.026,,,,,,,,,,,,0.4,,,,,,,,,0,,,,,,0.475,0.015,,0.72,0.039,,,,,,,,0.036,,,419,,0.030,,,,,,,,,,,,,0.037,,0.00,3.458,,0,,,,0.4,,,,,,,,,,,,0.731,12,,0.157,6.08,,,,,0,100.0,,0.015,,0,0.036,,4.4,12,0.061,14.0,0.049,0.793,17.0,,,,,,,10.08,,,,,,,,,0.046,,,,,,3.458,0.028,,,,,,,,,,,,
405,"""18334""","Pie crust, standard-type, frozen, ready-to-bake, enriched",18.0,"1.0 piece (1/8 of 9"" crust)",1.469,0.572,,0.67,0.050,0.073,0.000,,4,0.022,0.08,0.046,0.03,,,0.0,,0.024,0.0,0.342,0.048,0.000,,0.014,0.5,,0,0.3,0.00,0.034,,,,,,0,,1.11,0,0.486,0.013,,0.548,0.022,,0.000,18,,0.000,18,,0.021,0.000,,344,,0.042,,,,,,,0.81,0.039,3.0,,,,0.031,,0.00,2.190,1.0,0,0.000,0.009,0.006,0.24,0.27,0.000,,,,,,,,,,0.532,17,,0.142,4.69,0.064,,,,0,82.0,,0.01,7.94,0,0.021,0.013,1.0,8,0.080,13.0,0.039,0.847,13.0,0.00,2.1,0.050,0.00,2.1,0.050,8.75,,,0.0,,,,,,0.038,,0.000,0.0,0.048,3.0,2.102,0.018,5.6,,,,0.0,,,0.0,0.016,0.000,,
406,"""18335""","Pie crust, standard-type, frozen, ready-to-bake, enriched, baked",154.0,1.0 pie crust (average weight of 1 baked crust),14.287,5.495,,6.51,0.462,0.708,0.000,,29,0.213,0.83,0.453,0.217,,,0.0,,0.242,0.0,3.323,0.468,0.000,,0.137,5.1,,2,3.1,0.03,0.308,,,,,,0,,10.01,0,5.313,0.149,0.131,5.293,0.213,,0.000,157,,0.000,157,,0.199,0.000,,3276,,0.414,,,,,,,8.18,0.376,32.0,,,,0.239,,0.00,20.885,12.0,0,0.000,0.069,0.055,2.29,2.53,0.000,,,,,,,,,,5.114,176,64.7,1.229,44.03,0.630,,,,0,782.0,,0.1,74.38,0,0.223,0.119,10.5,75,,105.0,0.354,8.277,126.0,0.00,20.6,0.507,0.00,20.6,0.507,86.61,,,0.0,,,,,,0.362,,0.000,0.0,0.447,26.0,20.014,0.176,52.5,,,,0.0,,,0.02,0.162,0.000,,
407,"""18446""","Pie crust, standard-type, frozen, ready-to-bake, unenriched",142.0,"1.0 crust, single 9""",6.187,15.620,,,,,,,,,,,0.199,,,,,,,,,,,,1.3,,,,,,,,,0,,,,,,0.781,0.097,,2.049,1.078,,,,,,,,0.159,,,2715,,0.044,,,,,,,,,,,,,0.014,,0.04,17.628,,0,0.000,0.101,,2.56,,,,,,,,,,,,14.501,139,,0.606,41.46,0.166,,,,0,649.0,,0.08,,0,0.158,,,0,0.777,14.0,0.213,4.087,75.0,,,,,,,62.62,,,,,,,,,0.21,,0.000,,,,17.428,0.112,,,,,,,,,,,,
408,"""18336""","Pie crust, standard-type, prepared from recipe, baked",23.0,"1.0 piece (1/8 of 9"" crust)",1.983,2.098,,0.04,0.090,0.102,0.000,,3,,,,0.033,,,,,,,,,,,,0.4,,2,,,,,,,,,0,,,,0.761,0.021,,0.829,0.128,,,,,,,,0.04,,,507,,0.031,,,,,,,,,,,,,0.064,,0.00,3.489,3.4,0,0.000,0.006,,0.39,,0.000,,,,,,,,,,1.970,15,,0.171,7.96,0.000,,,,0,121.0,,0.018,,0,0.045,,4.9,13,0.099,15.0,0.051,1.123,15.0,,,,,,,10.93,,,0.0,,,,,,0.06,,0.000,,,,3.489,0.033,,,,,0.0,,,,,,,
409,"""18402""","Pie crust, standard-type, prepared from recipe, unbaked",24.0,"1.0 piece (1/8 of 9"" crust)",1.842,1.949,,0.04,0.084,0.094,0.000,,2,,,,0.03,,,,,,,,,,,,0.8,,2,,,,,,,,,0,,,,0.706,0.019,,0.77,0.119,,,,,,,,0.037,,,471,,0.029,,,,,,,,,,,,,0.059,,0.00,3.240,3.2,0,0.000,0.005,,0.36,,0.000,,,,,,,,,,1.830,14,,0.159,7.39,0.000,,,,0,113.0,,0.017,,0,0.042,,4.5,15,0.092,17.0,0.048,1.043,14.0,0.00,1.4,0.069,0.00,1.4,0.069,10.15,,,0.0,,,,,,0.055,,0.000,0.0,0.055,3.0,3.24,0.030,,,,,0.0,,,,,,,
410,"""18301""","Pie, apple, commercially prepared, enriched flour",28.35,1.0 oz,1.076,0.623,,4.44,0.008,0.037,0.000,,1,,,,0.02,,,,,,,,,,,,0.5,,3,,,,,,,9,,0,,,,0.075,0.013,,0.435,0.035,,,,,,,,0.015,,,281,,0.036,,,,,,,,,,,,,0.008,0.000,0.00,1.244,1.0,9,0.006,0.011,,0.26,,0.000,,,,,,,,,,0.586,18,4.6,0.056,3.12,0.041,,,,35,67.0,,0.007,,0,0.015,,0.3,7,0.052,8.0,0.021,0.585,7.0,0.00,2.0,0.028,0.00,2.0,0.028,9.64,,,0.0,,,,,,0.021,,0.000,0.0,0.024,2.0,1.165,0.011,,,,,0.0,,0.9,,,,,
411,"""18443""","Pie, apple, commercially prepared, unenriched flour",28.35,1.0 oz,1.076,0.623,,,,,0.000,,1,,,,0.02,,,,,,,,,,,,0.5,,,,,,,,,8,,,,,,0.318,0.013,,0.435,0.035,,,,,,,,0.015,,,281,,0.036,,,,,,,,,,,,,0.045,,0.00,1.244,,8,0.006,0.011,,0.26,,,,,,,,,,,,0.586,18,,0.056,3.12,0.041,,,,35,67.0,,0.007,,0,0.015,,,0,0.052,1.0,0.021,0.585,7.0,,,,,,,9.64,,,,,,,,,0.021,,0.000,,,,1.165,0.011,,,,,,,,,,,,
412,"""18302""","Pie, apple, prepared from recipe",28.35,1.0 oz,0.865,0.946,,,,,0.000,,1,,,,0.016,,,,,,,,,,,,,,,,,,,,,3,,,,,,0.349,0.015,,0.355,0.058,,,,,,,,0.019,,,314,,0.016,,,,,,,,,,,,,0.030,,0.00,1.529,,3,0.000,0.009,,0.23,,0.000,,,,,,,,,,0.888,22,,0.077,3.54,0.000,,,,16,75.0,,0.008,,0,0.02,,2.2,6,0.052,7.0,0.024,0.493,8.0,,,,,,,10.52,,,,,,,,,0.027,,0.000,,,,1.529,0.015,,,,,,,,,,,,
413,"""18303""","Pie, banana cream, prepared from mix, no-bake type",28.35,1.0 oz,1.957,0.217,,,,,0.054,,2,,,,0.057,,,,,,,,,,,,0.2,,,,,,,,,26,,,,,,0.201,0.012,,0.439,0.046,,,,,,,,0.039,,,298,,0.285,,,,,,,,,,,,,0.041,0.000,0.06,1.292,,27,0.079,0.010,,0.31,,0.000,,,,,,,,,,0.170,32,,0.085,3.66,0.063,,,,116,71.0,,0.013,,8,0.037,,1.4,4,0.030,6.0,0.048,0.848,47.0,,,,,,,8.96,,,,,,,,,0.044,,0.070,,,,1.188,0.024,,,,,,,,,,,,
414,"""18304""","Pie, banana cream, prepared from recipe",28.35,1.0 oz,1.065,0.933,,3.42,0.039,0.101,0.006,,3,,,,0.066,,,,,,,,,,,,0.2,,13,,,,,,,17,,0,,,,0.299,0.015,,0.383,0.058,,,,,,,,0.047,,,319,,0.043,,,,,,,,,,,,,0.059,0.000,0.07,1.621,1.8,17,0.009,0.038,,0.34,,0.000,,,,,,,,,,0.869,47,,0.115,3.86,0.017,,,,67,76.0,,0.016,,14,0.048,,2.6,5,0.043,8.0,0.058,0.602,26.0,0.00,8.1,0.069,0.00,8.1,0.069,9.33,,,1.0,9,,,,,0.053,,0.008,0.2,0.065,5.0,1.602,0.033,,,,,0.0,,0.5,,,,,
415,"""18305""","Pie, blueberry, commercially prepared",28.35,1.0 oz,0.476,0.999,,2.8,0.003,0.035,0.000,,1,,,,0.018,,,,,,,,,,,,0.3,,4,,,,,,,12,,0,,,,0.085,0.013,,0.166,0.068,,,,,,,,0.014,,,275,,0.005,,,,,,,,,,,,,0.009,0.000,0.00,1.203,3.0,12,0.000,0.010,,0.23,,0.000,,,,,,,,,,0.930,14,,0.055,2.83,0.007,,,,40,66.0,,0.007,,0,0.014,,0.4,7,0.050,8.0,0.02,0.304,7.0,0.00,2.0,0.027,0.00,2.0,0.027,9.89,,,0.0,,,,,,0.02,,0.000,0.0,0.023,1.0,1.195,0.010,,,,,0.0,,0.8,,,,,
416,"""18306""","Pie, blueberry, prepared from recipe",28.35,1.0 oz,0.825,0.873,,,,,0.000,,1,,,,0.016,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.338,0.019,,0.345,0.053,,,,,,,,0.021,,,291,,0.013,,,,,,,,,,,,,0.037,,0.00,1.452,,1,0.000,0.010,,0.2,,0.000,,,,,,,,,,0.820,14,,0.077,3.37,0.000,,,,12,69.0,,0.008,,0,0.02,,2.1,5,0.085,7.0,0.026,0.467,9.0,,,,,,,9.5,,,,,,,,,0.032,,0.000,,,,1.452,0.016,,,,,,,,,,,,
417,"""18308""","Pie, cherry, commercially prepared",28.35,1.0 oz,0.726,0.583,,4.05,0.007,0.049,0.000,,2,,,,0.034,,,,,,,,,,,,0.2,,6,,,,,,,13,,0,,,,0.057,0.011,,0.323,0.039,,,,,,,,0.022,,,308,,0.012,,,,,,,,,,,,,0.008,0.000,0.00,1.655,2.2,15,0.000,0.012,,0.26,,0.000,,,,,,,,,,0.543,23,,0.056,3.12,0.004,,,,76,74.0,,0.008,,0,0.023,,0.3,5,0.040,8.0,0.029,0.391,8.0,0.00,2.0,0.031,0.00,2.0,0.031,11.28,,,0.0,,,,,,0.029,,0.000,0.0,0.034,2.0,1.651,0.014,,,,,0.0,,0.3,,,,,
418,"""18309""","Pie, cherry, prepared from recipe",28.35,1.0 oz,0.846,0.921,,,,,0.000,,2,,,,0.019,,,,,,,,,,,,,,,,,,,,,3,,,,,,0.362,0.022,,0.351,0.057,,,,,,,,0.02,,,320,,0.013,,,,,,,,,,,,,0.035,,0.00,1.507,,8,0.000,0.010,,0.2,,0.000,,,,,,,,,,0.863,22,,0.079,3.46,0.000,,,,116,77.0,,0.009,,0,0.021,,2.2,6,0.057,8.0,0.025,0.482,9.0,,,,,,,10.91,,,,,,,,,0.028,,0.000,,,,1.507,0.016,,,,,,,,,,,,
419,"""18310""","Pie, chocolate creme, commercially prepared",120.0,1.0 serving .167 pie,14.939,1.379,,32.87,0.104,,0.134,,7,,,,,,,,,,0.0,,,,,0.000,1.0,,10,,,,,,0.000,54,,0,,,,0.726,0.142,0.068,4.033,0.102,,0.016,34,0.000,0.016,34,0.000,,,,1772,,1.315,,,,,,,,,,,,,0.168,0.001,0.14,8.803,11.4,55,1.390,0.024,0.116,1.3,,0.000,,,,,,,,,,1.219,193,,,,,,,,199,424.0,,,,,,,,16,0.193,23.0,,,,0.00,21.5,,0.00,21.5,,46.13,,,0.0,4,,,,,,,,0.1,,23.0,8.725,,,,,,67.0,,0.0,,,,,
420,"""18312""","Pie, chocolate mousse, prepared from mix, no-bake type",28.35,1.0 oz,2.323,0.231,,,,,0.065,,1,,,,0.057,,,,,,,,,,,,,,,,,,,,,35,,0,,,,0.169,0.058,,0.566,0.054,,,,,,,,0.039,,,308,,0.344,,,,,,,,,,,,,0.042,0.000,0.06,1.441,,35,0.095,0.008,,0.48,,0.000,,,,,,,,,,0.179,81,,0.08,4.37,0.076,,,,117,74.0,,0.014,,10,0.038,,1.7,7,0.035,7.0,0.047,1.048,65.0,,,,,,,8.39,,,,,,,,,0.047,,0.085,,,,1.342,0.023,,,,,2.0,,0.1,,,,,
421,"""18314""","Pie, coconut cream, prepared from mix, no-bake type",28.35,1.0 oz,2.533,0.345,,,,,0.046,,1,,,,0.045,,,,,,,,,,,,0.1,,,,,,,,,26,,,,,,0.037,0.023,,0.551,0.045,,,,,,,,0.031,,,327,,0.357,,,,,,,,,,,,,0.029,0.000,0.06,1.858,,27,0.386,0.013,,0.37,,0.000,,,,,,,,,,0.301,40,,0.076,4.99,0.048,,,,115,78.0,,0.01,,7,0.031,,1.4,3,0.054,4.0,0.039,0.905,48.0,,,,,,,8.08,,,,,,,,,0.034,,0.095,,,,1.777,0.019,,,,,,,,,,,,
422,"""18313""","Pie, coconut creme, commercially prepared",28.35,1.0 oz,1.978,0.438,,5.25,0.014,0.049,0.007,,1,,,,0.034,,,,,,,,,,,,0.4,,0,,,,,,,8,,0,,,,0.057,0.019,,0.482,0.021,,,,,,,,0.022,,,354,,0.232,,,,,,,,,,,,,0.023,0.000,0.03,2.058,1.5,8,0.543,0.019,,0.23,,0.000,,,,,,,,,,0.416,18,,0.054,4.71,0.000,,,,26,84.0,,0.008,,0,0.023,,1.5,1,0.124,2.0,0.029,0.558,24.0,0.00,6.3,0.030,0.00,6.3,0.030,10.57,,,0.0,2,,,,,0.031,,0.068,0.1,0.034,6.0,2.058,0.014,,,,,0.0,,,,,,,
423,"""18316""","Pie, coconut custard, commercially prepared",28.35,1.0 oz,1.66,0.332,,,,,0.014,,1,,,,0.095,,,,,,,,,,,,0.5,,,,,,,,,7,,,,,,0.114,0.018,,0.389,0.022,,,,,,,,0.061,,,308,,0.208,,,,,,,,,,,,,0.042,0.000,0.03,1.558,,7,0.388,0.003,,0.4,,0.000,,,,,,,,,,0.310,50,,0.155,3.74,0.011,,,,31,74.0,,0.022,,10,0.064,,1.8,3,0.060,4.0,0.081,0.512,35.0,,,,,,,8.56,,,,,,,,,0.081,,0.059,,,,1.54,0.040,,,,,,,,,,,,
