,NDB_NO,Description,Weight(g),Measure,"Fatty acids, total saturated (g)","Fatty acids, total polyunsaturated (g)",Fructose (g),"Sugars, total (g)",Thiamin (mg),Leucine (g),6:0 (g),22:4 (g),"Folate, food (µg)","18:3 n-3 c,c,c (ALA) (g)",Vitamin E (alpha-tocopherol) (mg),Phenylalanine (g),Lysine (g),22:1 c (g),"Fluoride, F (µg)","Tocotrienol, beta (mg)",18:1 t (g),20:1 (g),15:1 (g),Glutamic acid (g),Aspartic acid (g),17:1 (g),21:5 (g),"20:2 n-6 c,c (g)","Fiber, total dietary (g)",20:3 n-3 (g),Lutein + zeaxanthin (µg),Menaquinone-4 (µg),"Tocotrienol, alpha (mg)",Alanine (g),13:0 (g),Beta-sitosterol (mg),18:4 (g),Retinol (µg),18:1-11 t (18:1t n-7) (g),Caffeine (mg),Hydroxyproline (g),Protein (g),Lycopene (µg),Niacin (mg),"Copper, Cu (mg)",17:0 (g),18:0 (g),18:3 undifferentiated (g),Glucose (dextrose) (g),14:1 (g)_x,"Folate, DFE (µg)_x",20:3 undifferentiated (g)_x,14:1 (g)_y,"Folate, DFE (µg)_y",20:3 undifferentiated (g)_y,Threonine (g),"18:3 n-6 c,c,c (g)",Maltose (g),Energy (kJ),"Fatty acids, total trans-monoenoic (g)",14:0 (g),Phytosterols (mg),"Iron, Fe (mg)",Cystine (g),"Fatty acids, total trans-polyenoic (g)",Water (g),"Cryptoxanthin, beta (µg)","Tocopherol, gamma (mg)",Glycine (g),"Calcium, Ca (mg)",16:1 t (g),"Carotene, beta (µg)",15:0 (g),Riboflavin (mg),20:5 n-3 (EPA) (g),Vitamin B-12 (µg),"Fatty acids, total monounsaturated (g)",Vitamin K (phylloquinone) (µg),"Vitamin A, RAE (µg)",12:0 (g),Vitamin B-6 (mg),22:0 (g),Ash (g),"Tocopherol, delta (mg)",22:1 undifferentiated (g),Vitamin D3 (cholecalciferol) (µg),24:0 (g),Campesterol (mg),16:1 c (g),"Sodium, Na (mg)",4:0 (g),Galactose (g),22:5 n-3 (DPA) (g),"Alcohol, ethyl (g)",18:2 undifferentiated (g),"Potassium, K (mg)",Betaine (mg),Proline (g),Total lipid (fat) (g),16:1 undifferentiated (g),18:2 t not further defined (g),18:2 i (g),Sucrose (g),"Vitamin A, IU (IU)",Energy (kcal),24:1 c (g),Tryptophan (g),Starch (g),Cholesterol (mg),Tyrosine (g),20:0 (g),"Selenium, Se (µg)",Folic acid (µg),"Manganese, Mn (mg)","Folate, total (µg)",Isoleucine (g),16:0 (g),"Phosphorus, P (mg)","Vitamin B-12, added (µg)_x","Choline, total (mg)_x",Serine (g)_x,"Vitamin B-12, added (µg)_y","Choline, total (mg)_y",Serine (g)_y,"Carbohydrate, by difference (g)",22:1 t (g),"18:2 t,t (g)","Carotene, alpha (µg)",Vitamin D (IU),18:1 c (g),"18:2 n-6 c,c (g)",Stigmasterol (mg),Pantothenic acid (mg),Arginine (g),Vitamin D2 (ergocalciferol) (µg),10:0 (g),Vitamin D (D2 + D3) (µg),Valine (g),"Magnesium, Mg (mg)",18:1 undifferentiated (g),Histidine (g),Dihydrophylloquinone (µg),20:3 n-6 (g),20:4 undifferentiated (g),"Fatty acids, total trans (g)",Theobromine (mg),"Tocotrienol, delta (mg)","Vitamin C, total ascorbic acid (mg)","Tocotrienol, gamma (mg)",Methionine (g),8:0 (g),Lactose (g),18:2 CLAs (g)
104,"""42259""","Snacks, popcorn, home-prepared, oil-popped, unsalted",8.0,1.0 cup,0.404,1.082,,0.04,0.010,,0.000,,1,,,,,,,,,,,,,,,,0.8,,87,,,,,,,,,0,,,,0.124,0.018,,0.083,0.063,,,,,,,,,,,167,,0.006,,,,,,,,,,,,,0.011,,0.00,0.663,0.3,1,0.0,0.017,,0.16,,0.000,,,,,,,,,,1.018,18,,,,,,,,12.0,40.0,,,,,,,,0,,1,,,,0.00,1.3,,0.00,1.3,,4.65,,,4.0,0,,,,,,,,0.0,,9.0,0.658,,,,,,0.0,,0.0,,,,,
105,"""25000""","Snacks, popcorn, microwave, 94% fat free",28.35,1.0 oz,0.336,0.628,0.00,0.18,0.020,0.420,0.000,,5,0.016,0.12,0.150,0.099,0.000,,0.0,0.232,0.003,0.0,0.600,0.228,0.001,,0.000,3.9,0.000,357,,,,,,,,,0,,,,0.595,0.074,0.002,0.108,0.016,0.00,0.0,5,,0.0,5,,0.105,,0.00,477,0.232,0.002,,,,0.019,1.2,45,1.21,0.096,4.0,0.000,21,0.000,0.043,,0.00,0.784,0.3,4,0.001,0.060,0.004,0.82,0.26,0.000,,,,0.002,162.0,0.0,,,0.0,0.613,81,0.1,0.212,1.73,0.002,0.019,,0.18,75.0,114.0,0.000,0.022,16.94,0,0.115,0.007,2.0,0,0.308,5,0.11,0.209,86.0,0.00,3.7,0.142,0.00,3.7,0.142,21.56,0.000,,2.0,0,0.547,0.593,,,0.087,,0.000,0.0,0.147,35.0,0.778,0.068,2.4,,0.0,0.251,0.0,0.03,,0.1,0.056,0.000,0.0,
106,"""25001""","Snacks, popcorn, microwave, low fat",28.35,1.0 oz,0.401,1.013,,0.26,0.099,,0.000,,5,,,,,,,,,,,,,,,,4.0,,500,,,,,,,,,0,,,,0.587,0.155,,0.135,0.07,,,,,,,,,,,503,,0.003,,,,,,,,,,,,,0.031,,0.00,1.158,0.4,3,0.0,0.048,,0.88,,0.000,,,,,,,,,,0.94,68,,,,,,,,67.0,120.0,,,,,,,,0,,5,,,,0.00,4.7,,0.00,4.7,,20.41,,,20.0,0,,,,,,,,0.0,,43.0,1.144,,,,,,0.0,,,,,,,
107,"""25014""","Snacks, popcorn, microwave, regular (butter) flavor, made with partially hydrogenated oil",7.9,1.0 cup,0.57,0.189,0.00,0.04,0.003,0.081,0.000,,1,0.005,0.21,0.026,0.021,,0.0,0.0,0.738,0.002,0.0,0.112,0.043,0.001,,0.000,0.8,0.000,88,,,,,,,1,,0,,0.59,0,0.113,0.015,0.003,0.264,0.006,0.00,,,,,,,0.017,0.000,0.00,184,0.738,0.002,0.0,0.15,0.011,0.036,0.03,7,2.22,0.018,2.0,0.000,5,0.001,0.004,,0.00,1.67,0.3,2,0.0,0.022,0.008,0.24,0.57,0.000,,,,0.001,60.0,0.0,,,0.0,0.182,19,0.0,0.05,2.69,0.001,0.036,,0.04,18.0,44.0,0.000,0.004,3.42,0,0.021,0.009,0.3,0,0.061,1,0.02,0.281,20.0,0.00,1.1,0.026,0.00,1.1,0.026,4.36,0.000,,0.0,0,0.928,0.144,0,0.014,0.017,,0.000,0.0,0.027,7.0,1.666,0.014,5.5,0.000,0.001,0.774,0.0,0.08,0.0,0.04,0.010,0.000,0.0,0.001
108,"""19035""","Snacks, popcorn, oil-popped, microwave, regular flavor, no trans fat",11.0,1.0 cup,0.75,2.551,0.01,0.05,0.015,0.121,0.000,,3,,,,0.028,,0.7,0.0,,0.013,,,,,,,0.9,,91,,,,,,,,,0,,,,0.131,0.018,,0.206,0.094,0.01,,,,,,,0.037,,0.00,268,,0.000,,,,,,,2.74,0.041,0.0,,,,0.006,,0.00,1.079,0.5,1,0.0,0.012,,0.32,0.66,0.000,,,,,,,,,0.0,2.457,20,0.0,0.086,4.79,0.004,,,,17.0,64.0,,0.007,3.78,0,0.04,,0.2,0,0.069,3,0.036,0.507,22.0,0.00,1.4,0.047,0.00,1.4,0.047,4.96,,,5.0,0,,,,,0.049,,0.000,0.0,0.050,9.0,1.062,0.030,,,,,0.0,,0.0,0.03,0.021,0.000,0.0,
109,"""19807""","Snacks, popcorn, oil-popped, white popcorn, salt added",11.0,1.0 cup,0.538,1.476,,,,,,,,,,,0.028,,,,,,,,,,,,1.1,,,,,,,,,0,,,,,,0.171,0.024,,0.106,0.08,,,,,,,,0.037,,,230,,0.008,,,,,,,,,,,,,0.015,,0.00,0.899,,0,,,,0.32,,,,,,,,,,,,1.395,25,,0.086,3.09,0.006,,,,1.0,55.0,,0.007,,0,0.04,,0.8,0,0.097,2,0.036,0.425,28.0,,,,,,,6.29,,,,,,,,,0.049,,,,,,0.893,0.030,,,,,,,,,,,,
110,"""19408""","Snacks, pork skins, barbecue-flavor",28.35,1.0 oz,3.277,0.978,,,,,,,,,,,0.765,,,,,,,,,,,,,,,,,,,,,11,,,,,,0.951,0.099,,1.162,0.0,,,,,,,,0.5,,,638,,0.113,,,,,,,,,,,,,0.122,,0.04,4.261,,18,0.02,0.044,,1.98,,,,,,,,,,,,0.967,51,,1.919,9.02,0.281,,,,189.0,153.0,,0.037,,33,0.336,,,0,0.021,9,0.389,1.973,62.0,,,,,,,0.45,,,,,,,,,1.289,,0.006,,,,3.907,0.204,,,,,,,,,,,,
111,"""19041""","Snacks, pork skins, plain",28.35,1.0 oz,3.223,1.032,,0.0,0.028,0.942,,,0,,,,0.789,,,,,,,,,,,,,,0,,,,,,,3,,0,,,,0.439,0.027,,1.145,0.074,,,,,,,,0.517,,,645,,0.111,,,,,,,,,,,,,0.08,0.000,0.18,4.19,0.0,3,0.02,0.007,,1.53,,0.000,,,,,,,,,,0.95,36,,2.059,8.87,0.275,,,,11.0,154.0,,0.033,,27,0.342,,11.6,,0.020,0,0.392,1.942,24.0,0.00,46.6,0.736,0.00,46.6,0.736,0.0,,,0.0,,,,,,1.372,,0.006,0.0,0.686,3.0,3.844,0.206,,,,,0.0,,0.1,,,,,
112,"""19042""","Snacks, potato chips, barbecue-flavor",28.35,1.0 oz,1.135,3.461,,1.55,0.063,,0.000,,18,0.08,1.25,,,,,0.05,0.006,0.033,0.0,,,0.003,,0.001,1.1,0.001,43,,,,,,,,,0,,,,1.405,0.070,0.005,0.226,0.084,,0.0,18,0.002,0.0,18,0.002,,,,578,0.006,0.014,,,,0.029,0.7,17,0.93,,9.0,0.000,58,0.002,0.034,,0.00,3.748,4.6,6,0.001,0.106,0.039,1.14,0.02,0.001,,,,0.015,155.0,0.0,,,,3.37,336,,,,,0.029,,,111.0,138.0,0.000,,,,,,,0,0.109,18,,,,0.00,3.3,,0.00,3.3,,15.85,0.000,,1.0,0,3.691,3.336,,0.241,,,,0.0,,16.0,3.697,,0.0,0.000,0.003,0.035,0.0,0.04,17.7,0.01,,0.001,,
113,"""19421""","Snacks, potato chips, cheese-flavor",28.35,1.0 oz,2.438,2.710,,,,,,,,,,,0.157,,,,,,,,,,,,1.5,,,,,,,,,3,,,,,,1.417,0.071,,0.247,0.043,,,,,,,,0.103,,,588,,0.068,,,,,,,,,,,,,0.045,,0.00,2.189,,3,0.017,0.099,,1.36,,,,,,,,,,,,2.668,433,,0.112,7.71,0.040,,,,9.0,141.0,,0.021,,1,0.093,,,,0.126,0,0.111,2.075,85.0,,,,,,,16.36,,,,,,,,,0.113,,0.000,,,,2.118,0.055,,,,,,,,,,,,
114,"""19437""","Snacks, potato chips, fat free, salted",28.35,1.0 oz,0.043,0.072,,1.05,0.306,,0.000,,13,,,,,,,,,,,,,,,,2.1,,11,,,,,,,,,0,,,,1.827,0.049,,0.004,0.017,,,,,,,,,,,450,,0.000,,,,,,,,,,,,,0.033,,0.00,0.004,2.6,0,0.004,0.227,,1.13,,0.000,,,,,,,,,,0.057,462,,,,,,,,3.0,107.0,,,,,,,,0,,13,,,,0.00,15.3,,0.00,15.3,,23.75,,,0.0,,,,,,,,,0.0,,20.0,0.004,,,,,,0.0,,2.6,,,,,
115,"""19423""","Snacks, potato chips, fat-free, made with olestra",28.35,1.0 oz,0.068,0.086,,0.0,0.093,,0.000,,24,,,,,,,,,,,,,,,,1.9,,0,,,,,,,,,0,,,,1.239,0.125,,0.01,0.008,,0.0,24,,0.0,24,,,,,325,,0.003,,,,,,,,,,,,,0.014,,0.00,0.051,,0,0.002,0.045,0.003,1.3,,0.000,,,,,,,,,,0.078,329,0.3,,,,,,,0.0,78.0,,,,,,,,0,0.218,24,,,,0.00,11.0,,0.00,11.0,,18.43,,,0.0,,,,,,,,,0.0,,20.0,0.049,,0.0,,,,0.0,,8.0,,,,,
116,"""25064""","Snacks, potato chips, lightly salted",28.0,23.0 pieces,1.537,3.476,0.00,0.1,0.044,,0.000,,16,0.11,2.16,,,,,0.02,0.008,0.067,0.0,,,0.006,,0.002,1.2,0.001,0,,,,,,,,,0,,,,1.533,0.084,0.007,0.204,0.116,0.00,0.0,16,0.001,0.0,16,0.001,,,,655,0.008,0.036,51.0,0.4,,0.052,0.38,0,1.43,,7.0,,0,0.002,0.048,,0.00,4.183,6.2,0,0.002,0.182,0.020,0.84,0.12,0.001,,,,0.033,52.0,0.0,,,0.0,3.356,365,0.1,,,,0.052,,0.10,0.0,157.0,,,,,,,,0,0.134,16,,,,0.00,3.4,,0.00,3.4,,14.99,0.000,,0.0,,4.068,3.3,,0.228,,,,0.0,,17.0,4.076,,,0.000,0.003,0.060,0.0,,7.6,0.05,,0.001,0.0,0.004
117,"""25063""","Snacks, potato chips, made from dried potatoes (preformed), multigrain",28.35,1.0 oz,1.788,3.009,0.11,1.16,0.037,,0.000,,5,0.012,2.57,,,,,0.11,0.010,0.006,0.0,,,0.002,,0.000,0.8,0.002,0,,,,,,,,,0,,,,0.725,0.040,0.005,0.165,0.012,0.10,0.0,5,0.002,0.0,5,0.002,,,,599,0.010,0.069,,,,0.032,0.64,0,1.17,,7.0,,0,0.002,0.024,,0.00,1.215,2.1,0,0.025,0.071,0.008,0.67,0.00,0.000,,,,0.035,154.0,0.0,,,0.0,2.993,94,,,,,0.032,,0.73,0.0,143.0,,,,,,,,0,0.216,5,,,,0.00,9.3,,0.00,9.3,,18.52,0.000,,0.0,,1.162,2.958,,0.171,,,,0.0,,11.0,1.172,,,0.000,0.002,0.042,0.0,0.01,0.2,0.06,,0.005,0.12,0.003
118,"""19412""","Snacks, potato chips, made from dried potatoes, cheese-flavor",28.35,1.0 oz,2.713,5.290,,,,,0.009,,5,,,,0.135,,,,,,,,,,,,1.0,,,,,,,,,0,,,,,,0.737,0.016,,0.329,0.099,,,,,,,,0.082,,,653,,0.133,,,,,,,,,,,,,0.034,,0.00,2.024,,0,0.011,0.148,,0.99,,,,,,,,,,,,5.191,108,,0.112,10.49,0.102,,,,1.0,156.0,,0.019,,1,0.08,,2.3,0,0.016,5,0.093,2.206,46.0,,,,,,,14.35,,,,,,,,,0.091,,0.011,,,,1.922,0.048,,,,,,,,,,,,
119,"""19445""","Snacks, potato chips, made from dried potatoes, fat-free, made with olestra",28.35,1.0 oz,0.101,0.054,0.04,0.17,0.050,,0.000,,19,,,,,,,,,,,,,,,,2.1,,0,,,,,,,,,0,,,,0.963,0.047,0.000,0.017,0.009,0.04,0.0,19,,0.0,19,,,,,300,,0.001,,,,,,,,,,,,,0.005,,0.00,0.085,93.2,0,0.003,0.151,0.004,0.81,,0.000,,,,,,,,,0.0,0.045,264,,,,,,,,0.0,72.0,,,,,,,,0,0.112,19,,,,0.00,11.0,,0.00,11.0,,15.88,,,0.0,,,,,,,,,0.0,,14.0,0.085,,0.0,,0.0,,0.0,,30.8,,,,0.0,
120,"""19045""","Snacks, potato chips, made from dried potatoes, reduced fat",28.35,1.0 oz,1.916,3.459,0.05,0.18,0.060,0.105,0.000,0.001,8,0.012,0.62,0.073,0.1,0.000,,,,,0.0,0.266,0.321,0.001,,0.001,0.9,,0,,,,,,,,,0,,,,1.019,0.043,0.006,0.185,0.012,0.00,0.0,8,0.000,0.0,8,0.000,0.069,0.000,0.02,596,0.010,0.054,,,,0.03,0.63,0,,,,,0,0.002,0.004,0.005,0.00,1.291,2.0,0,0.002,0.117,0.005,0.65,,0.000,,,,0.036,128.0,0.002,,,,3.437,215,,0.058,7.41,0.036,0.03,,0.11,0.0,142.0,0.003,0.012,,0,0.063,0.010,0.8,0,0.102,8,0.07,1.646,37.0,,0.0,0.065,,0.0,0.065,18.36,0.000,,0.0,,1.235,3.398,,0.235,0.077,,0.003,0.0,0.093,13.0,1.244,0.035,,,0.0,0.039,0.0,,3.4,,,,0.0,0.009
121,"""19046""","Snacks, potato chips, made from dried potatoes, sour-cream and onion-flavor",28.35,1.0 oz,2.685,5.324,,,,,0.006,,7,,,,0.124,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,0.709,0.018,,0.323,0.099,,,,,,,,0.081,,,649,,0.128,,,,,,,,,,,,,0.028,,0.00,2.019,,92,0.009,0.135,,0.88,,,,,,,,,,,,5.225,141,,0.106,10.49,0.102,,,,214.0,155.0,,0.02,,1,0.072,,,0,0.115,7,0.089,2.203,48.0,,,,,,,14.54,,,,,,,,,0.087,,0.009,,,,1.916,0.042,,,,,,,,,,,,
122,"""19809""","Snacks, potato chips, plain, made with partially hydrogenated soybean oil, salted",28.35,1.0 oz,1.539,2.597,,,,,,,,,,,0.12,,,,,,,,,,,,1.4,,,,,,,,,0,,,,,,1.085,0.087,,0.414,0.074,,,,,,,,0.072,,,636,,,,,,,,,,,,,,,0.056,,,5.103,,0,,,,1.02,,,,,,,,,,,,2.523,361,,0.071,9.81,,,,,0.0,152.0,,0.031,,0,0.073,,2.3,0,0.125,13,0.08,1.125,47.0,,,,,,,15.0,,,,,,,,,0.091,,,,,,5.083,0.043,,,,,,,,,,,,
123,"""19810""","Snacks, potato chips, plain, made with partially hydrogenated soybean oil, unsalted",28.35,1.0 oz,1.539,2.597,,,,,,,,,,,0.12,,,,,,,,,,,,1.4,,,,,,,,,0,,,,,,1.085,0.087,,0.414,0.074,,,,,,,,0.072,,,636,,,,,,,,,,,,,,,0.056,,,5.103,,0,,,,1.02,,,,,,,,,,,,2.523,361,,0.071,9.81,,,,,0.0,152.0,,0.031,,0,0.073,,2.3,0,0.125,13,0.08,1.125,47.0,,,,,,,15.0,,,,,,,,,0.091,,,,,,5.083,0.043,,,,,,,,,,,,
124,"""19411""","Snacks, potato chips, plain, salted",28.0,1.0 oz,0.952,2.319,0.00,0.09,0.060,0.117,0.000,,8,0.095,2.93,0.087,0.119,0.003,17.2,0.0,0.006,0.068,0.0,0.328,0.478,0.006,,0.003,0.9,0.000,0,,,,,,,,,0,,,,1.333,0.066,0.005,0.225,0.1,0.00,0.0,8,0.000,0.0,8,0.000,0.071,0.005,0.00,624,0.006,0.012,51.0,0.36,0.025,0.018,0.52,0,3.03,0.058,6.0,,0,0.002,0.025,0.000,0.00,5.31,6.2,0,0.0,0.149,0.041,1.1,0.05,0.003,,,,0.019,148.0,0.0,,,0.0,2.213,335,0.1,0.07,9.51,0.019,0.018,,0.09,0.0,149.0,0.006,0.03,,0,0.073,0.043,0.7,0,0.120,8,0.079,0.604,43.0,0.00,3.4,0.085,0.00,3.4,0.085,15.07,0.000,,0.0,,5.202,2.189,,0.268,0.09,,0.000,0.0,0.110,18.0,5.208,0.043,,0.000,0.003,0.024,0.0,,6.0,0.01,0.031,0.001,0.0,0.006
125,"""19811""","Snacks, potato chips, plain, unsalted",28.35,1.0 oz,3.107,3.450,,0.06,0.047,0.119,0.000,,13,,,,0.12,,,,,,,,,,,,1.4,,0,,,,,,,,,0,,,,1.085,0.087,,0.315,0.054,,,,,,,,0.072,,,636,,0.085,,,,,,,,,,,,,0.056,,0.00,2.79,6.3,0,0.023,0.187,,1.02,,0.000,,,,,,,,,,3.396,361,,0.071,9.81,0.051,,,,0.0,152.0,,0.031,,0,0.073,,2.3,0,0.125,13,0.08,2.642,47.0,0.00,10.6,0.086,0.00,10.6,0.086,15.0,,,0.0,,,,,,0.091,,0.000,0.0,0.111,19.0,2.696,0.043,,,,,0.0,,8.8,,,,,
126,"""19422""","Snacks, potato chips, reduced fat",28.35,1.0 oz,1.179,3.101,,0.06,0.059,0.122,0.000,,8,,,,0.123,,,,,,,,,,,,1.7,,0,,,,,,,,,0,,,,1.985,0.170,,0.145,0.054,,,,,,,,0.074,,,559,,0.034,,,,,,,,,,,,,0.076,,0.00,1.361,3.8,0,0.0,0.190,,1.16,,0.000,,,,,,,,,,3.048,494,,0.073,5.9,0.142,,,,0.0,134.0,,0.031,,0,0.075,,2.3,0,0.125,8,0.082,0.998,55.0,0.00,12.8,0.088,0.00,12.8,0.088,18.97,,,0.0,,,,,,0.093,,0.000,0.0,0.114,25.0,1.219,0.045,,,,,0.0,,7.3,,,,,
127,"""19043""","Snacks, potato chips, sour-cream-and-onion-flavor",28.35,1.0 oz,2.52,4.939,,,,,0.003,,18,,,,0.163,,,,,,,,,,,,1.5,,,,,,,,,2,,,,,,1.142,0.085,,0.232,0.023,,,,,,,,0.12,,,630,,0.085,,,,,,,,,,,,,0.057,,0.28,1.735,,4,0.003,0.189,,1.33,,,,,,,,,,,,4.916,377,,0.131,9.61,0.079,,,,48.0,151.0,,0.033,,2,0.067,,2.3,0,0.115,18,0.114,2.191,50.0,,,,,,,14.6,,,,,,,,,0.073,,0.003,,,,1.656,0.043,,,,,,,,,,,,
128,"""42283""","Snacks, potato chips, white, restructured, baked",34.0,1.0 cup,0.895,1.440,,1.7,0.116,,,,0,,,,,,,,,,,,,,,,1.6,,0,,,,,,,,,0,,,,1.391,0.035,,0.273,0.067,,,,,,,,,,,668,,0.001,,,,,,,,,,,,,0.024,,0.00,3.369,2.4,0,0.005,0.173,,1.35,,0.000,,,,,,,,,,1.373,245,,,,,,,,0.0,159.0,,,,,,,,,,0,,,,0.00,10.7,,0.00,10.7,,24.28,,,0.0,,,,,,,,,0.0,,15.0,3.369,,,,,,0.0,,,,,,,
129,"""19415""","Snacks, potato sticks",28.35,1.0 oz,2.517,5.075,,0.06,0.027,,0.000,,11,,,,,,,,,,,,,,,,1.0,,0,,,,,,,,,0,,,,1.357,0.089,,0.227,0.02,,,,,,,,,,,619,,0.077,,,,,,,,,,,,,0.033,,0.00,1.746,6.3,0,0.0,0.091,,0.94,,0.000,,,,,,,,,,5.046,351,,,,,,,,0.0,148.0,,,,,,,,0,0.120,11,,,,0.00,9.9,,0.00,9.9,,15.11,,,0.0,,,,,,,,,0.0,,18.0,1.667,,,,,,0.0,,13.4,,,,,
130,"""25065""","Snacks, Pretzels, gluten- free made with cornstarch and potato flour",30.0,1.0 serving,0.992,0.189,,1.27,0.004,0.017,0.000,,1,,,,0.01,,0.0,0.0,,0.002,,,,,,,1.0,,0,,,,,,,,,0,,,,0.07,0.016,,0.087,0.004,,,,,,,,0.007,,,488,,0.020,0.0,0.14,0.003,,,,,0.007,0.0,,,,0.001,,0.00,0.722,0.1,0,0.002,0.015,,1.28,0.00,,,,,,,,,,,0.184,21,0.0,0.011,2.0,0.006,,,,0.0,117.0,,0.002,,0,0.007,,0.7,0,0.020,1,0.008,0.882,6.0,0.00,0.9,0.007,0.00,0.9,0.007,23.59,,,0.0,,,,,,0.01,,0.000,0.0,0.010,2.0,0.714,0.005,,,,,0.0,0.02,0.1,0.3,0.004,0.000,,
131,"""19048""","Snacks, pretzels, hard, confectioner's coating, chocolate-flavor",28.35,1.0 oz,2.177,0.610,,11.0,0.028,0.151,0.003,,3,,,,0.072,,,,,,,,,,,,0.7,,3,,,,,,,0,,2,,,,0.227,0.086,,0.371,0.045,,,,,,,,0.071,,,543,,0.301,,,,,,,,,,,,,0.057,,0.00,1.528,3.1,0,0.828,0.049,,0.62,,0.000,,,,,,,,,,0.564,64,,0.211,4.73,0.006,,,,0.0,130.0,,0.027,,0,0.066,,4.1,0,0.159,3,0.081,0.55,41.0,0.00,11.3,0.103,0.00,11.3,0.103,20.1,,,0.0,,,,,,0.087,,0.065,0.0,0.094,12.0,1.522,0.046,,,,,25.0,,0.1,,,,,
132,"""19814""","Snacks, pretzels, hard, plain, made with enriched flour, unsalted",28.35,1.0 oz,0.213,0.346,,0.63,0.131,0.180,0.000,,24,,,,0.063,,,,,,,,,,,,0.8,,0,,,,,,,,,0,,,,1.489,0.075,,0.06,0.017,,,,,,,,0.073,,,452,,0.006,,,,,,,,,,,,,0.177,,0.00,0.386,0.3,0,0.009,0.033,,1.39,,0.000,,,,,,,,,,0.326,41,,0.289,0.99,0.006,,,,0.0,108.0,,0.031,,0,0.075,,1.6,25,0.507,48,0.098,0.133,32.0,0.00,6.7,0.127,0.00,6.7,0.127,22.45,,,0.0,,,,,,0.099,,0.003,0.0,0.111,10.0,0.383,0.057,,,,,0.0,,,,,,,
133,"""19812""","Snacks, pretzels, hard, plain, made with unenriched flour, salted",28.35,1.0 oz,0.213,0.346,,,,,,,,,,,0.063,,,,,,,,,,,,0.8,,,,,,,,,0,,,,,,0.544,0.075,,0.06,0.017,,,,,,,,0.073,,,452,,0.006,,,,,,,,,,,,,0.028,,0.00,0.386,,0,0.009,0.033,,1.39,,,,,,,,,,,,0.326,41,,0.289,0.99,0.006,,,,0.0,108.0,,0.031,,0,0.075,,1.6,0,0.507,24,0.098,0.133,32.0,,,,,,,22.45,,,,,,,,,0.099,,0.003,,,,0.383,0.057,,,,,,,,,,,,
134,"""19813""","Snacks, pretzels, hard, plain, made with unenriched flour, unsalted",28.35,1.0 oz,0.213,0.346,,,,,,,,,,,0.063,,,,,,,,,,,,0.8,,,,,,,,,0,,,,,,0.544,0.075,,0.06,0.017,,,,,,,,0.073,,,452,,0.006,,,,,,,,,,,,,0.028,,0.00,0.386,,0,0.009,0.033,,1.39,,,,,,,,,,,,0.326,41,,0.289,0.99,0.006,,,,0.0,108.0,,0.031,,0,0.075,,1.6,0,0.507,24,0.098,0.133,32.0,,,,,,,22.45,,,,,,,,,0.099,,0.003,,,,0.383,0.057,,,,,,,,,,,,
135,"""19047""","Snacks, pretzels, hard, plain, salted",28.35,1.0 oz,0.111,0.366,0.09,0.63,0.120,0.215,0.000,,47,0.018,0.13,0.147,0.073,0.000,,0.31,0.000,0.005,0.0,1.034,0.169,0.000,,0.000,1.0,0.000,3,,,,,,,,,0,,,,1.494,0.044,0.000,0.014,0.018,0.20,0.0,47,,0.0,47,,0.071,0.000,0.31,456,0.000,0.000,,,,0.001,0.89,0,0.18,0.118,8.0,,0,0.000,0.094,,0.00,0.206,0.8,0,0.0,0.021,0.001,1.0,0.01,0.000,,,,0.001,352.0,0.0,,,0.0,0.348,63,14.2,0.34,0.83,0.001,0.001,,,0.0,109.0,,0.027,20.58,0,0.092,0.003,1.2,0,0.288,47,0.115,0.091,36.0,0.00,8.4,,0.00,8.4,,22.79,0.000,,0.0,,0.200,0.347,,0.091,0.103,,0.001,0.0,0.136,8.0,0.2,0.062,1.5,,0.0,0.001,0.0,0.09,0.6,0.0,0.050,,,
136,"""19050""","Snacks, pretzels, hard, whole-wheat including both salted and unsalted",28.35,1.0 oz,0.159,0.235,,,,,,,,,,,0.087,,,,,,,,,,,,2.2,,,,,,,,,0,,,,,,1.853,0.079,,0.048,0.011,,,,,,,,0.092,,,429,,0.006,,,,,,,,,,,,,0.082,,0.00,0.292,,0,0.009,0.078,,0.31,,,,,,,,,,,,0.224,122,,0.323,0.74,,,,,0.0,103.0,,0.049,,0,0.093,,,0,0.755,15,0.117,0.096,35.0,,,,,,,23.05,,,,,,,,,0.16,,0.000,,,,0.292,0.073,,,,,,,,,,,,
137,"""19052""","Snacks, rice cakes, brown rice, buckwheat",9.0,1.0 cake,0.058,0.100,,,,,,,,,,,0.037,,,,,,,,,,,,0.3,,,,,,,,,0,,,,,,0.729,0.034,,0.005,0.006,,,,,,,,0.031,,,143,,0.002,,,,,,,,,,,,,0.009,,0.00,0.1,,0,0.001,0.012,,0.14,,0.001,,,,,,,,,,0.095,27,,0.034,0.32,0.002,,,,0.0,34.0,,0.011,,0,0.021,,1.5,0,0.556,2,0.032,0.046,34.0,,,,,,,7.21,,,,,,,,,0.061,,0.001,,,,0.098,0.020,,,,,,,,,,,,
