,NDB_NO,Description,Weight(g),Measure,"Fatty acids, total saturated (g)","Fatty acids, total polyunsaturated (g)",Fructose (g),"Sugars, total (g)",Thiamin (mg),Leucine (g),6:0 (g),22:4 (g),"Folate, food (µg)","18:3 n-3 c,c,c (ALA) (g)",Vitamin E (alpha-tocopherol) (mg),Phenylalanine (g),Lysine (g),22:1 c (g),"Fluoride, F (µg)","Tocotrienol, beta (mg)",18:1 t (g),20:1 (g),15:1 (g),Glutamic acid (g),Aspartic acid (g),17:1 (g),21:5 (g),"20:2 n-6 c,c (g)","Fiber, total dietary (g)",20:3 n-3 (g),Lutein + zeaxanthin (µg),Menaquinone-4 (µg),"Tocotrienol, alpha (mg)",Alanine (g),13:0 (g),Beta-sitosterol (mg),18:4 (g),Retinol (µg),18:1-11 t (18:1t n-7) (g),Caffeine (mg),Hydroxyproline (g),Protein (g),Lycopene (µg),Niacin (mg),"Copper, Cu (mg)",17:0 (g),18:0 (g),18:3 undifferentiated (g),Glucose (dextrose) (g),14:1 (g)_x,"Folate, DFE (µg)_x",20:3 undifferentiated (g)_x,14:1 (g)_y,"Folate, DFE (µg)_y",20:3 undifferentiated (g)_y,Threonine (g),"18:3 n-6 c,c,c (g)",Maltose (g),Energy (kJ),"Fatty acids, total trans-monoenoic (g)",14:0 (g),Phytosterols (mg),"Iron, Fe (mg)",Cystine (g),"Fatty acids, total trans-polyenoic (g)",Water (g),"Cryptoxanthin, beta (µg)","Tocopherol, gamma (mg)",Glycine (g),"Calcium, Ca (mg)",16:1 t (g),"Carotene, beta (µg)",15:0 (g),Riboflavin (mg),20:5 n-3 (EPA) (g),Vitamin B-12 (µg),"Fatty acids, total monounsaturated (g)",Vitamin K (phylloquinone) (µg),"Vitamin A, RAE (µg)",12:0 (g),Vitamin B-6 (mg),22:0 (g),Ash (g)_x,"Tocopherol, delta (mg)_x",22:1 undifferentiated (g)_x,Ash (g)_y,"Tocopherol, delta (mg)_y",22:1 undifferentiated (g)_y,16:1 c (g),"Sodium, Na (mg)",4:0 (g),Galactose (g),22:5 n-3 (DPA) (g),"Alcohol, ethyl (g)",18:2 undifferentiated (g),"Potassium, K (mg)",Betaine (mg),Proline (g),Total lipid (fat) (g),16:1 undifferentiated (g),18:2 t not further defined (g),18:2 i (g),Sucrose (g),"Vitamin A, IU (IU)",Energy (kcal),24:1 c (g),Tryptophan (g),Starch (g),Cholesterol (mg),Tyrosine (g),20:0 (g),"Selenium, Se (µg)",Folic acid (µg),"Manganese, Mn (mg)","Folate, total (µg)",Isoleucine (g),16:0 (g),"Phosphorus, P (mg)","Vitamin B-12, added (µg)_x","Choline, total (mg)_x",Serine (g)_x,"Vitamin B-12, added (µg)_y","Choline, total (mg)_y",Serine (g)_y,"Carbohydrate, by difference (g)",22:1 t (g),"18:2 t,t (g)","Carotene, alpha (µg)",Vitamin D (IU),18:1 c (g),"18:2 n-6 c,c (g)",Stigmasterol (mg),Pantothenic acid (mg),Arginine (g),Vitamin D2 (ergocalciferol) (µg),10:0 (g),Vitamin D (D2 + D3) (µg),Valine (g),"Magnesium, Mg (mg)",18:1 undifferentiated (g),Histidine (g),Dihydrophylloquinone (µg),20:3 n-6 (g),20:4 undifferentiated (g),"Fatty acids, total trans (g)",Theobromine (mg),"Tocotrienol, delta (mg)","Vitamin C, total ascorbic acid (mg)","Tocotrienol, gamma (mg)",Methionine (g),8:0 (g),Lactose (g),18:2 CLAs (g)
272,"""16210""","Vitasoy USA, Nasoya Lite Firm Tofu",79.0,0.2 package,0.158,0.948,,0.16,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178,,,,,,,,,,,,,,,,,,0.237,,75,,,,1.26,,,1.26,,,,,,,,,,,,,,,,,,1503.0,43.0,,,,,,,,,,,,,,,,,,,,1.03,,,,,,,,,,,,3.1,,,,,,,,,,,,,,,,
273,"""16212""","Vitasoy USA, Organic Nasoya Extra Firm Tofu",79.0,0.2 package,0.553,2.449,,0.32,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325,,,,,,,,,,,,,,,,,,1.106,,2,,,,0.95,,,0.95,,,,,,,,,,,,,,,,,,29.0,77.0,,,,,,,,,,,,,,,,,,,,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,"""16213""","Vitasoy USA, Organic Nasoya Firm Tofu",79.0,0.2 package,0.395,2.133,,0.24,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,,,,,,,,,,,,,,,,,,0.948,,,,,,0.79,,,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,"""16214""","Vitasoy USA, Organic Nasoya Silken Tofu",91.0,0.2 package,0.273,1.183,,0.18,,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180,,,,,,,,,,,,,,,,,,0.546,,,,,,0.73,,,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,"""16211""","Vitasoy USA, Organic Nasoya Super Firm Cubed Tofu",79.0,0.2 package,1.027,3.002,,0.47,,,,,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389,,,,,,,,,,,,,,,,,,1.027,,,,,,1.19,,,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,"""16219""","Vitasoy USA, Vitasoy Light Vanilla Soymilk",243.0,1.0 cup,0.437,0.972,,7.05,0.049,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306,,,,,,,,,,,,,,,0.340,,0.90,0.486,,,,,,1.8,,,1.8,,,,,,,,,,,,,,,,,,301.0,73.0,,,,,,,,,,,,,,,,,,,,9.96,,,,,,,,,,,,1.9,,24,,,,,,,,,,,,,,
278,"""16216""","Vitasoy USA, Vitasoy Organic Classic Original Soymilk",243.0,1.0 cup,0.51,2.673,,4.86,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479,,,,,,,,,,,,,,,,,,1.215,,,,,,1.8,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,"""16215""","Vitasoy USA, Vitasoy Organic Creamy Original Soymilk",243.0,1.0 cup,0.486,2.430,,4.86,0.146,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447,,,,,,,,,,,,,,,0.364,,0.95,0.972,,,,,,1.77,,,1.77,,,,,,,,,,,,,,,,,,313.0,107.0,,,,,,,,,,,,,,,,,,,,10.94,,,,,,,,,,,,2.2,,39,,,,,,,,,,,,,,
280,"""16436""","Winged beans, mature seeds, cooked, boiled, with salt",172.0,1.0 cup,1.419,2.668,,,,,,,,,,,1.121,,,,,,,,,,,,,,,,,,,,,0,,,,,,1.428,1.33,,0.459,0.162,,,,,,,,0.619,,,1058,,0.017,,,,,,,,,,,,,0.222,,0.00,3.703,,0,,,,2.46,,,2.46,,,,,,,,,2.506,482.0,,1.011,10.04,0.034,,,,0.0,253.0,,0.401,,0,0.765,,5.0,0,2.062,17.0,0.771,0.772,263.0,,,,,,,25.7,,,,,,,,,0.991,,,0.0,0.803,93,3.483,0.415,,,,,,,,,,,,
281,"""16136""","Winged beans, mature seeds, cooked, boiled, without salt",172.0,1.0 cup,1.419,2.668,,,,,,,,,,,1.121,,,,,,,,,,,,,,,,,,,,,0,,,,,,1.428,1.33,,0.459,0.162,,,,,,,,0.619,,,1058,,0.017,,,,,,,,,,,,,0.222,,0.00,3.703,,0,,,,2.46,,,2.46,,,,,,,,,2.506,482.0,,1.011,10.04,0.034,,,,0.0,253.0,,0.401,,0,0.765,,5.0,0,2.062,17.0,0.771,0.772,263.0,,,,,,,25.7,,,,,,,,,0.991,,,0.0,0.803,93,3.483,0.415,,,,,,,,,,,,
282,"""16135""","Winged beans, mature seeds, raw",182.0,1.0 cup,4.191,7.881,,,,,,,,,,,3.888,,,,,,,,,,,,47.1,,0,,,,,,,,,0,,,,5.624,5.242,,1.356,0.477,,,,,,,,2.146,,,3114,,0.051,,,,,,,,,,,,,0.819,,0.00,10.942,,0,,,,7.24,,,7.24,,,,,,,,,7.404,1778.0,,3.502,29.7,0.100,,,,0.0,744.0,,1.387,,0,2.652,,14.9,0,6.772,82.0,2.672,2.284,821.0,,,,,,,75.91,,,0.0,,,,,,3.433,,,0.0,2.785,326,10.29,1.438,,,,,0.0,,,,,,,
283,"""16434""","Yardlong beans, mature seeds, cooked, boiled, with salt",171.0,1.0 cup,0.198,0.330,,,,,,,,,,,0.959,,,,,,,,,,,,6.5,,,,,,,,,0,,,,,,0.942,0.385,,0.012,0.15,,,,,,,,0.54,,,845,,0.000,,,,,,,,,,,,,0.109,,0.00,0.067,,2,,,,2.34,,,2.34,,,,,,,,,0.18,539.0,,0.638,0.77,,,,,27.0,202.0,,0.174,,0,0.458,,4.8,0,0.833,250.0,0.576,0.185,310.0,,,,,,,36.06,,,,,,,,,0.982,,,0.0,0.675,168,0.067,0.439,,,,,,,,,,,,
284,"""16134""","Yardlong beans, mature seeds, cooked, boiled, without salt",171.0,1.0 cup,0.198,0.330,,,,,,,,,,,0.959,,,,,,,,,,,,6.5,,,,,,,,,0,,,,,,0.942,0.385,,0.012,0.15,,,,,,,,0.54,,,845,,0.000,,,,,,,,,,,,,0.109,,0.00,0.067,,0,,,,2.34,,,2.34,,,,,,,,,0.18,539.0,,0.638,0.77,,,,,0.0,202.0,,0.174,,0,0.458,,4.8,0,0.833,250.0,0.576,0.185,310.0,,,,,,,36.06,,,,,,,,,0.982,,,0.0,0.675,168,0.067,0.439,,,,,,,,,,,,
285,"""16133""","Yardlong beans, mature seeds, raw",167.0,1.0 cup,0.566,0.944,,,,,,,,,,,2.749,,,,,,,,,,,,18.4,,,,,,,,,0,,,,,,3.604,1.468,,0.033,0.431,,,,,,,,1.546,,,2425,,0.002,,,,,,,,,,,,,0.392,,0.00,0.19,,5,,,,6.73,,,6.73,,,,,,,,,0.514,1932.0,,1.827,2.19,,,,,87.0,579.0,,0.501,,0,1.313,,13.7,0,2.655,1099.0,1.652,0.531,934.0,,,,,,,103.39,,,,,,,,,2.814,,,0.0,1.937,564,0.19,1.261,,,,,,,,,,,,
286,"""16004""","Yokan, prepared from adzuki beans and sugar",14.0,1.0 slice,0.006,0.004,,,,,,,,,,,0.035,,,,,,,,,,,,,,,,,,,,,0,,,,,,0.008,0.004,,,,,,,,,,,0.016,,,152,,,,,,,,,,,,,,,0.001,,0.00,0.002,,0,,,,0.06,,,0.06,,,,,,,,,0.004,6.0,,0.02,0.02,,,,,0.0,36.0,,0.004,,0,0.014,,0.3,0,0.020,1.0,0.018,,6.0,,,,,,,8.5,,,,,,,,,0.03,,,0.0,0.024,3,0.002,0.012,,,,,,,,,,,,
287,"""16345""","Beans, pinto, mature seeds, canned, drained solids, rinsed in tap water",169.0,1.0 cup,,,,,,,,,,,,,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,0.443,0.439,,,,,,,,,,,0.453,,,828,,,,,,,,,,,,,,,0.032,,0.00,,,,,,,2.06,,,2.06,,,,,,,,,,,,0.6,1.64,,,,,,,,0.134,,0,0.24,,,0,0.625,35.0,0.488,,162.0,,,,,,,35.1,,,,,,,,,0.613,,,0.0,0.559,51,,,,,,,0.0,,0.2,,,,,
